wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0, ,..
2,1,1,Yeah,Yeah
3,1,2, ,.
4,2,0,I,I
5,2,1,tell,tell
6,2,2,you,you
7,2,3,man,man
8,2,4, ,","
9,3,0,that,that
10,3,1,factory's,factory's
11,3,2,the,the
12,3,3,pits,pits
13,3,4,man,ma[n
14,3,5, ,","
15,4,0,What's,[What's
16,4,1,new,|new]
17,4,2, ,.
18,5,0,last,|last
19,5,1,night,|night]
20,5,2,I,I
21,5,3,got,got
22,5,4,into,into
23,5,5,a,a
24,5,6,hassle,hassle
25,5,7,with,with
26,5,8,James,James
27,5,9,Boyd,Boyd
28,5,10, ,.
29,6,0, ,..
30,6,1,I'm,I'm
31,6,2,in,in
32,6,3,the,the
33,6,4,cafeteria,cafeteria
34,6,5, ,","
35,7,0,Yeah,[Yeah]
36,7,1, ,.
37,8,0,and,[and
38,8,1,I,|I
39,8,2,took,|took]
40,8,3,a,a:
41,8,4,break,break
42,8,5, ,","
43,9,0, ,..
44,9,1,that,that
45,9,2,was,was
46,9,3,just,just
47,9,4,a,a
48,9,5,little,little
49,9,6,bit,bit
50,9,7,too,too
51,9,8,long,long
52,9,9,man,man
53,9,10, ,.
54,10,0,You,You
55,10,1,know,know
56,10,2, ,.
57,11,0,Yeah,[Yeah
58,11,1, ,","
59,12,0, ,[@@
60,12,1, ,|
61,13,0,I,|I
62,13,1,can,|can
63,13,2,imagine,|imagine]
64,13,3, ,.
65,14,0, ,|
66,14,1, ,|
67,14,2,half,|ha]:lf
68,14,3,hour,hou:r
69,14,4,break,brea:k
70,14,5, ,@
71,14,6, ,","
72,15,0, ,...
73,15,1,You,[2You
74,15,2,stretched,|2stretched
75,15,3,a,|2a
76,15,4,fifteen,|2fifteen
77,15,5,minute,|2minute
78,15,6,break,|2break]
79,15,7,into,into
80,15,8,a,a
81,15,9,half,[3half
82,15,10,hour,|3hour]
83,15,11,break,break
84,15,12, ,.
85,16,0, ,[2@:
86,16,1, ,|2@@@
87,16,2, ,|2@
88,16,3, ,|2@]
89,17,0,to,[3to
90,17,1,a,|3a
91,17,2,half,|3half
92,17,3,hour,|3hour]
93,17,4, ,.
94,18,0,And,And
95,18,1,then,then
96,18,2,he,he
97,18,3,comes,comes
98,18,4,into,into
99,18,5,the,the
100,18,6,cafeteria,cafeteria
101,18,7, ,.
102,19,0,And,And
103,19,1,I,I
104,19,2,thought,thought
105,19,3,he,he
106,19,4,was,was
107,19,5,coming,coming
108,19,6,in,in
109,19,7,to,to
110,19,8,chase,chase
111,19,9,everybody,everybody
112,19,10,away,away
113,19,11, ,.
114,20,0,He,[He
115,20,1,was,|was
116,20,2,after,|after
117,20,3,you,|you]
118,20,4, ,.
119,21,0, ,[
120,21,1,But,|But
121,21,2,he's,|he's
122,21,3,coming,|coming]
123,21,4,after,after
124,21,5,me,me
125,21,6, ,.
126,22,0, ,..
127,22,1,And,And
128,22,2,he,he
129,22,3,calls,calls
130,22,4,me,me
131,22,5, ,.
132,23,0,And,And
133,23,1,I'm,I'm
134,23,2,walking,@walking
135,23,3,out,out
136,23,4,the,the
137,23,5,door,door
138,23,6, ,.
139,24,0,Right,Right
140,24,1,as,as
141,24,2,he's,he's
142,24,3,walking,walking
143,24,4,in,in
144,24,5,the,the
145,24,6,other,o[ther
146,24,7,one,|one]
147,24,8, ,?
148,25,0,Unhunh,[Unhu]:nh
149,25,1, ,?
150,26,0, ,...
151,26,1, ,@
152,26,2, ,@
153,27,0,And,And
154,27,1,he,he
155,27,2,goes,goes
156,27,3, ,","
157,28,0,Fred,~Fred
158,28,1, ,","
159,29,0,I,I
160,29,1,wanna,wanna
161,29,2,talk,talk
162,29,3,to,to
163,29,4,you,you
164,29,5, ,","
165,30,0,come,come
166,30,1,here,here
167,30,2, ,.
168,31,0, ,..
169,31,1,And,@And
170,31,2,I,I
171,31,3,go,go
172,31,4, ,","
173,32,0,oh,oh:
174,32,1,man,man
175,32,2, ,","
176,33,0,what,what
177,33,1,is,is
178,33,2,this,this
179,33,3,about,about
180,33,4, ,.
181,34,0, ,..
182,34,1,And,And
183,34,2,on,on
184,34,3,my,my
185,34,4,production,production
186,34,5,card,card
187,34,6, ,.
188,35,0, ,...
189,35,1,Let's,Let's
190,35,2,see,see
191,35,3, ,.
192,36,0, ,...
193,36,1,The,The
194,36,2,day,day
195,36,3,before,before
196,36,4,yesterday,yesterday
197,36,5, ,.
198,37,0, ,..
199,37,1,I,I
200,37,2,did,did
201,37,3,ice,ice
202,37,4,cream,cream
203,37,5, ,.
204,38,0, ,..
205,38,1,Right,Right
206,38,2, ,","
207,39,0,Balian,Balian
208,39,1, ,?
209,40,0,Unhunh,Unh[unh]
210,40,1, ,.
211,41,0, ,[]
212,41,1,And,And
213,41,2,you,you
214,41,3,gotta,gotta
215,41,4,pack,pack
216,41,5,those,those
217,41,6,in,in
218,41,7,cases,cases
219,41,8, ,.
220,42,0, ,...
221,42,1, ,[2:
222,42,2,And,|2And]
223,42,3, ,","
224,43,0,Right,[2Right]
225,43,1, ,.
226,44,0,so,so
227,44,1,like,like
228,44,2, ,","
229,45,0,I,I
230,45,1,didn't,didn't
231,45,2,put,put
232,45,3,that,that
233,45,4,down,down
234,45,5,on,on
235,45,6,my,my
236,45,7,production,production
237,45,8,card,c[ard]
238,45,9, ,.
239,46,0,How,[How
240,46,1,many,|many]
241,46,2,cases,cases
242,46,3,you,you
243,46,4,packed,packed
244,46,5, ,.
245,47,0,I,I
246,47,1,don't,don't
247,47,2,know,know
248,47,3,man,man
249,47,4, ,.
250,48,0, ,...
251,48,1,I,I
252,48,2,packed,packed
253,48,3,two,two
254,48,4,pallets,pallets
255,48,5, ,.
256,49,0, ,...
257,49,1,You,You
258,49,2,know,know
259,49,3, ,","
260,50,0, ,...
261,50,1,I,I
262,50,2,don't,don't
263,50,3,know,know
264,50,4,how,how
265,50,5,many,many
266,50,6, ,..
267,50,7,cases,cases
268,50,8,that,[that
269,50,9,is,|is]
270,50,10, ,","
271,51,0,Unhunh,[Unhunh]
272,51,1, ,","
273,52,0,but,but
274,52,1, ,","
275,53,0, ,:
276,53,1,you,you
277,53,2,know,know
278,53,3, ,","
279,54,0,that,that
280,54,1, ,","
281,55,0, ,..
282,55,1,that,that
283,55,2,shit,shit
284,55,3,was,was
285,55,4,heavy,heavy
286,55,5,man,man
287,55,6, ,.
288,56,0,And,And
289,56,1,like,like
290,56,2, ,","
291,57,0, ,...
292,57,1,and,and
293,57,2,like,like
294,57,3, ,","
295,58,0, ,...
296,58,1,I,I
297,58,2,put,put
298,58,3,down,down
299,58,4,on,on
300,58,5,the,the
301,58,6,card,card
302,58,7, ,","
303,59,0,you,you
304,59,1,know,know
305,59,2, ,","
306,60,0,no,no
307,60,1,cases,cases
308,60,2, ,.
309,61,0,Because,Because
310,61,1,it,it
311,61,2,was,was
312,61,3,lost,lost
313,61,4,time,time
314,61,5, ,.
315,62,0,You,You
316,62,1,know,know
317,62,2, ,","
