wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0, ,..
2,2,0, ,...
3,2,1,Okay,Okay
4,2,2, ,","
5,3,0,the,the
6,3,1,next,next
7,3,2,case,case
8,3,3,will,will
9,3,4,be,be:
10,3,5,uh,uh
11,3,6, ,","
12,4,0,Walter,~Walter
13,4,1,Komak,~Komak
14,4,2,versus,versus
15,4,3,Rose,~Rose
16,4,4,Black,~Black
17,4,5, ,?
18,5,0, ,...
19,5,1,Is,Is
20,5,2,this,this
21,5,3,contested,contested
22,5,4, ,?
23,6,0,No,No
24,6,1, ,","
25,7,0,Just,[Just
26,7,1,witnesses,|wit]nesses
27,7,2,and,and
28,7,3,case,case
29,7,4, ,.
30,8,0,No,[No]
31,8,1, ,.
32,9,0, ,..
33,9,1,Oh,Oh
34,9,2,okay,okay
35,9,3, ,.
36,11,0,Are,Are
37,11,1,you,you
38,11,2, ,#
39,11,3, ,--
40,12,0,Are,Are
41,12,1,you,you
42,12,2,the,the
43,12,3,uh,uh
44,12,4, ,...
45,12,5,plaintiff,plaintiff
46,12,6, ,?
47,13,0,Yes,Yes
48,13,1, ,.
49,14,0, ,..
50,14,1,No,No
51,14,2, ,.
52,15,0,I'm,I'm
53,15,1,the,the
54,15,2,defendant,defendant
55,15,3, ,.
56,16,0, ,...
57,16,1,Oh,[Oh]
58,16,2, ,.
59,17,0,But,[But
60,17,1,I'm,|I]'m
61,17,2,the,the
62,17,3,plaintiff,plaintiff
63,17,4, ,","
64,18,0, ,..
65,18,1,on,on
66,18,2,the,the
67,18,3,countersuit,countersuit
68,18,4, ,.
69,19,0, ,...
70,19,1, ,[:]
71,19,2, ,.
72,20,0,Oh,[Oh]
73,20,1, ,.
74,21,0, ,...
75,21,1,Let,Let
76,21,2,me,me
77,21,3,have,have
78,21,4,this,this
79,21,5,pen,pen
80,21,6,for,#for
81,21,7,a,#a
82,21,8,minute,#minute
83,21,9, ,.
84,22,0,Oh,@Oh
85,22,1, ,.
86,23,0, ,...
87,23,1, ,[:]
88,24,0, ,[##]
89,24,1,that's,that's
90,24,2,never,never
91,24,3,worked,worked
92,24,4, ,.
93,25,0, ,...
94,25,1,Yeah,[2@Yeah]
95,25,2, ,.
96,26,0,Sign,[2Sign
97,26,1,here,|2here]:
98,26,2, ,?
99,27,0,Yes,#Yes
100,27,1, ,.
101,28,0, ,...
102,28,1,Okay,Okay
103,28,2,now,"now,"
104,28,3, , 
105,29,0,this,this
106,29,1,is,is
107,29,2,a,a
108,29,3,case,case
109,29,4,that,that
110,29,5,a,a
111,29,6,v,v-
112,29,7, ,--
113,30,0,originally,originally
114,30,1,was,was
115,30,2,filed,filed
116,30,3,by,by
117,30,4,Walter,~Walter
118,30,5,Komak,~Komak
119,30,6, ,","
120,31,0,who,who
121,31,1,is,is
122,31,2,now,now
123,31,3,present,present
124,31,4, ,","
125,32,0,not,not
126,32,1,present,present
127,32,2, ,","
128,33,0, ,...
129,33,1,against,against
130,33,2,Rose,~Rose
131,33,3,Black,~Black
132,33,4, ,","
133,34,0, ,...
134,34,1,um,u:m
135,34,2, ,","
136,35,0, ,...
137,35,1,asking,asking
138,35,2,for,for
139,35,3,a,a
140,35,4,security,security
141,35,5,deposit,deposit
142,35,6, ,","
143,36,0, ,...
144,36,1,and,and
145,36,2,since,since
146,36,3,he's,he's
147,36,4,not,not
148,36,5,here,he:re
149,36,6, ,","
150,37,0, ,...
151,37,1,uh,uh
152,37,2, ,","
153,38,0,we,we:
154,38,1,will,will
155,38,2,not,not
156,38,3,rule,rule
157,38,4,in,in
158,38,5,favor,favor
159,38,6,of,of
160,38,7,him,him
161,38,8, ,","
162,39,0, ,...
163,39,1,and,and
164,39,2,then,then
165,39,3,there,there
166,39,4,was,was
167,39,5,a,a
168,39,6,cross,cross
169,39,7,complaint,complaint
170,39,8, ,","
171,40,0, ,...
172,40,1,defendant's,defendant's
173,40,2,claim,claim
174,40,3, ,","
175,41,0, ,...
176,41,1,uh,uh:
177,41,2, ,","
178,42,0, ,...
179,42,1,by,by
180,42,2,uh,uh
181,42,3, ,..
182,42,4,Rose,~Rose
183,42,5,Black,~Black
184,42,6, ,","
185,43,0, ,...
186,43,1,for,for
187,43,2,fivehundred,five-hundred
188,43,3,and,and
189,43,4,thirtythree,thirty-three
190,43,5,dollars,dollars
191,43,6, ,","
192,44,0, ,...
193,44,1,balance,balance
194,44,2,of,of
195,44,3,rent,rent
196,44,4,due,due
197,44,5, ,","
198,45,0,at,at
199,45,1,the,the
200,45,2,end,end
201,45,3,of,of
202,45,4,the,the
203,45,5,lease,lease
204,45,6, ,.
205,46,0, ,...
206,46,1,And,And
207,46,2,Miss,Miss
208,46,3,Black,~Black
209,46,4, ,","
210,47,0,I,I
211,47,1,presume,presume
212,47,2,you're,you're
213,47,3,the,the
214,47,4,landlord,landlord
215,47,5, ,.
216,48,0,Is,Is
217,48,1,that,that
218,48,2,correct,[correct]
219,48,3, ,?
220,49,0,Yes,[Yes]
221,49,1, ,.
222,50,0, ,..
223,50,1,Mhm,Mh[2m]
224,50,2, ,.
225,51,0,And,[2And]
226,51,1,was,was
227,51,2,there,there
228,51,3,a,a
229,51,4,uh,uh
230,51,5,written,written
231,51,6,agreement,agreement
232,51,7, ,","
233,52,0,or,or
234,52,1,a,a
235,52,2,uh,uh
236,52,3,lease,[3lease]
237,52,4, ,?
238,53,0,Yes,[3Yes]
239,53,1, ,.
240,54,0, ,...
241,54,1,Was,Was
242,54,2,it,it
243,54,3,a,a
244,54,4,l,l-
245,54,5, ,--
246,55,0,uh,uh
247,55,1,month,month
248,55,2,to,to
249,55,3,month,month
250,55,4, ,","
251,56,0,or,or
252,56,1,a,a
253,56,2,uh,uh
254,56,3, ,","
255,57,0,A,A
256,57,1,year,year
257,57,2, ,.
258,58,0, ,..
259,58,1,A,A
260,58,2,oneyear,one-year
261,58,3,lease,lea[se]
262,58,4, ,.
263,59,0,One,[O]ne
264,59,1,year,year
265,59,2,lease,[2lease]
266,59,3, ,.
267,60,0,Let,[2Let
268,60,1,me,|2me]
269,60,2,see,see
270,60,3,that,that
271,60,4,please,please
272,60,5, ,.
273,61,0, ,...
274,61,1,Okay,O:kay
275,61,2, ,.
276,62,0,So,So
277,62,1,now,now:
278,62,2, ,","
279,63,0,uh,uh:
280,63,1, ,","
281,64,0,how,how
282,64,1,do,do
283,64,2,you,you
284,64,3,arrive,arrive
285,64,4,at,at
286,64,5,the,the
287,64,6,five,five
288,64,7,thirtythree,"thirtythree,"
289,64,8, ,"-,"
290,65,0,you,you
291,65,1,say,say
292,65,2,that,that
293,65,3,they,they
294,65,4, ,","
295,66,0,that,that
296,66,1,Mister,Mister
297,66,2,Komak,~Komak
298,66,3,owes,owes
299,66,4,you,you
300,66,5, ,.
301,67,0, ,...
302,67,1,Uh,Uh
303,67,2,this,this
304,67,3,was,was
305,67,4,the,the
306,67,5, ,","
307,68,0, ,...
308,68,1,um,u:m
