wordID,displayWordSeq,displayCol,pixelX,wordState,displayString,"inChainList",aligned,void,stretch
444,0,0,182.00,0,..,"{}",1,0,0
445,1,1,282.00,0,Yeah,"{}",1,0,0
446,2,2,382.00,0,.,"{}",1,0,0
447,0,0,182.00,0,..,"{}",1,0,0
448,1,1,282.00,0,See,"{}",1,0,0
449,2,2,382.00,0,?,"{}",1,0,0
450,0,0,182.00,0,...,"{}",1,0,0
451,1,1,282.00,0,So,"{}",1,0,0
452,2,2,382.00,0,I,"{}",1,0,0
453,3,3,482.00,0,hit,"{}",1,0,0
454,4,4,582.00,0,okay,"{}",1,0,0
455,5,5,682.00,0,?,"{}",1,0,0
456,0,0,182.00,0,Yeah,"{}",1,0,0
457,1,1,282.00,0,.,"{}",1,0,0
458,0,0,182.00,0,Hit,"{}",1,0,0
459,1,1,282.00,0,[okay],"{}",1,0,0
460,2,2,382.00,0,.,"{}",1,0,0
461,0,0,182.00,0,[{BEEP},"{}",1,0,0
462,0,0,182.00,0,|...,"{}",1,0,0
463,1,1,282.00,0,|[2See,"{}",1,0,0
464,2,2,382.00,0,||2you,"{}",1,0,0
465,3,3,482.00,0,||2got,"{}",1,0,0
466,4,4,582.00,0,||2one,"{}",1,0,0
467,5,5,682.00,0,||2of,"{}",1,0,0
468,6,6,782.00,0,||2each,"{}",1,0,0
469,7,7,882.00,0,||2kind,"{}",1,0,0
470,8,8,982.00,0,||2of],"{}",1,0,0
471,9,9,1082.00,0,|card,"{}",1,0,0
472,10,10,1182.00,0,.,"{}",1,0,0
473,0,0,182.00,0,[2,"{}",1,0,0
474,1,1,282.00,0,|2Ex:cellent],"{}",1,0,0
475,2,2,382.00,0,.,"{}",1,0,0
476,0,0,182.00,0,Oh,"{}",1,0,0
477,1,1,282.00,0,okay,"{}",1,0,0
478,2,2,382.00,0,.,"{}",1,0,0
479,0,0,182.00,0,...,"{}",1,0,0
480,1,1,282.00,0,So,"{}",1,0,0
481,2,2,382.00,0,I,"{}",1,0,0
482,3,3,482.00,0,get,"{}",1,0,0
483,4,4,582.00,0,",","{}",1,0,0
484,0,0,182.00,0,|So,"{}",1,0,0
485,1,1,282.00,0,|you,"{}",1,0,0
486,2,2,382.00,0,|got,"{}",1,0,0
487,3,3,482.00,0,|te:n,"{}",1,0,0
488,4,4,582.00,0,",","{}",1,0,0
489,0,0,182.00,0,|...,"{}",1,0,0
490,1,1,282.00,0,|[looks,"{}",1,0,0
491,2,2,382.00,0,|like,"{}",1,0,0
492,3,3,482.00,0,|six]teen,"{}",1,0,0
493,4,4,582.00,0,.,"{}",1,0,0
494,0,0,182.00,0,[Sixteen],"{}",1,0,0
495,1,1,282.00,0,?,"{}",1,0,0
496,0,0,182.00,0,...,"{}",1,0,0
497,1,1,282.00,0,Who,"{}",1,0,0
498,2,2,382.00,0,you,"{}",1,0,0
499,3,3,482.00,0,gonna,"{}",1,0,0
500,4,4,582.00,0,trounce,"{}",1,0,0
501,5,5,682.00,0,on,"{}",1,0,0
502,6,6,782.00,0,.,"{}",1,0,0
503,0,0,182.00,0,...,"{}",1,0,0
504,1,1,282.00,0,That's,"{}",1,0,0
505,2,2,382.00,0,you,"{}",1,0,0
506,3,3,482.00,0,up,"{}",1,0,0
507,4,4,582.00,0,there,"{}",1,0,0
508,5,5,682.00,0,",","{}",1,0,0
509,0,0,182.00,0,too,"{}",1,0,0
510,1,1,282.00,0,",","{}",1,0,0
511,0,0,182.00,0,right,"{}",1,0,0
512,1,1,282.00,0,there,"{}",1,0,0
513,2,2,382.00,0,",","{}",1,0,0
514,0,0,182.00,0,you,"{}",1,0,0
515,1,1,282.00,0,know,"{}",1,0,0
516,2,2,382.00,0,.,"{}",1,0,0
517,0,0,182.00,0,...,"{}",1,0,0
518,1,1,282.00,0,That's,"{}",1,0,0
519,2,2,382.00,0,me,"{}",1,0,0
520,3,3,482.00,0,right,"{}",1,0,0
521,4,4,582.00,0,there,"{}",1,0,0
522,5,5,682.00,0,.,"{}",1,0,0
523,0,0,182.00,0,Too,"{}",1,0,0
524,1,1,282.00,0,.,"{}",1,0,0
525,0,0,182.00,0,Oh,"{}",1,0,0
526,1,1,282.00,0,yeah,"{}",1,0,0
527,2,2,382.00,0,.,"{}",1,0,0
528,0,0,182.00,0,...,"{}",1,0,0
529,1,1,282.00,0,U:m,"{}",1,0,0
530,2,2,382.00,0,",","{}",1,0,0
531,0,0,182.00,0,...,"{}",1,0,0
532,1,1,282.00,0,When,"{}",1,0,0
533,2,2,382.00,0,w-,"{}",1,0,0
534,3,3,482.00,0,you,"{}",1,0,0
535,4,4,582.00,0,take,"{}",1,0,0
536,5,5,682.00,0,over,"{}",1,0,0
537,6,6,782.00,0,another,"{}",1,0,0
538,7,7,882.00,0,person,"{}",1,0,0
539,8,8,982.00,0,",","{}",1,0,0
540,0,0,182.00,0,you,"{}",1,0,0
541,1,1,282.00,0,take,"{}",1,0,0
542,2,2,382.00,0,a-,"{}",1,0,0
543,3,3,482.00,0,--,"{}",1,0,0
544,0,0,182.00,0,you,"{}",1,0,0
545,1,1,282.00,0,get,"{}",1,0,0
546,2,2,382.00,0,",","{}",1,0,0
547,0,0,182.00,0,...,"{}",1,0,0
548,1,1,282.00,0,their,"{}",1,0,0
549,2,2,382.00,0,cards,"{}",1,0,0
550,3,3,482.00,0,.,"{}",1,0,0
551,0,0,182.00,0,..,"{}",1,0,0
552,0,0,182.00,0,..,"{}",1,0,0
553,1,1,282.00,0,The,"{}",1,0,0
