wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0, ,...
2,1,1,RING,{RING}
3,1,2, ,...
4,1,3,RING,{RING}
5,2,0, ,...
6,2,1,Hello,Hello:
7,2,2, ,","
8,3,0, ,..
9,3,1,How's,How's
10,3,2,my,my
11,3,3,favorite,favorite
12,3,4,girl,girl
13,3,5,in,in
14,3,6,the,the
15,3,7,world,world
16,3,8, ,.
17,4,0,Hey,Hey
18,4,1, ,..
19,4,2,baby,ba:by
20,4,3, ,.
21,5,0, ,..
22,5,1,Who's,Who's
23,5,2, ,--
24,6,0,Who's,Who's
25,6,1,the,the
26,6,2,girl,girl
27,6,3,that,that
28,6,4, ,..
29,6,5,I,I
30,6,6,love,love
31,6,7, ,?
32,7,0, ,@@@@[@@]
33,8,0,Who's,[Who's
34,8,1,the,|the
35,8,2,girl,|g]irl
36,8,3,that,that
37,8,4,I'll,I'll
38,8,5,do,do
39,8,6,anything,anything
40,8,7,for,[2for]
41,8,8, ,?
42,9,0, ,[2@@]@@
43,9,1, ,..
44,9,2, ,[3]
45,10,0,I'll,[3I'll
46,10,1,wash,|3wa]sh
47,10,2,her,her
48,10,3,feet,feet
49,10,4,with,with
50,10,5,my,my
51,10,6,mouth,[4mouth]
52,10,7, ,.
53,11,0, ,[4@@]@
54,11,1,Aw,Aw:
55,11,2,honey,honey
56,11,3, ,@
57,11,4, ,","
58,12,0, ,[5
59,12,1,how,|5h]ow
60,12,2,are,are
61,12,3,you,you[6:]
62,12,4, ,.
63,13,0, ,[5@@@]
64,14,0,after,[6after]
65,14,1,a,a
66,14,2,ten,ten
67,14,3,mile,mile
68,14,4,run,run
69,14,5, ,.
70,15,0,Ew,Ew
71,15,1, ,.
72,16,0, ,..
73,16,1, ,[@@]
74,17,0,I,[I
75,17,1,would,|would]
76,17,2, ,.
77,18,0, ,..
78,18,1,Ew,Ew
79,18,2, ,.
80,19,0,I,I
81,19,1,would,would
82,19,2, ,.
83,20,0,Ew,Ew
84,20,1, ,.
85,21,0, ,@@[@@@]
86,22,0, ,[@@]@@@
87,25,0,How,How
88,25,1,are,are
89,25,2,you,you
90,25,3, ,","
91,26,0, ,..
92,26,1,honey,[ho]ney
93,26,2, ,?
94,27,0, ,[%]
95,28,0, ,@@@@@:
96,29,0,I'm,I'm
97,29,1,doing,doing
98,29,2,good,[good]
99,29,3, ,.
100,30,0, ,[
101,30,1, ,|:]
102,30,2,I,[2I]
103,30,3,miss,miss
104,30,4,you,you
105,30,5, ,.
106,31,0, ,[2%]
107,32,0, ,@@[3@:]@@
108,33,0, ,[3@@@]
109,34,0, ,[4@@@@]
110,35,0, ,[4
111,35,1,I,|4I
112,35,2,miss,|4miss
113,35,3,you,|4you]
114,35,4,too,too
115,35,5, ,.
116,36,0, ,:
117,36,1, ,...
118,36,2,Hm,[5Hm:]
119,36,3, ,.
120,37,0,How's,[5How's
121,37,1,my,|5my
122,37,2,favorite,|5fa]vorite
123,37,3,girl,girl
124,37,4, ,.
125,38,0, ,@@@@@@
126,39,0, ,..
127,39,1,I'm,[I'm]
128,39,2,good,good
129,39,3, ,.
130,40,0,Is,[Is
131,40,1,she,|she]
132,40,2, ,--
133,41,0,Is,Is
134,41,1,she,she
135,41,2,okay,okay
136,41,3, ,?
137,42,0,Unhunh,Unhu:nh
138,42,1, ,.
139,43,0,Are,Are
140,43,1,you,you
141,43,2,guys,guys
142,43,3,having,having
143,43,4,fun,fun
144,43,5, ,?
145,44,0,Yes,Yes
146,44,1, ,.
147,45,0, ,...
148,45,1,I'm,I'm
149,45,2,so,so
150,45,3,glad,glad
151,45,4, ,.
152,46,0,Aw,Aw[:]
153,46,1, ,","
154,47,0, ,[]
155,48,0, ,...
156,48,1, ,:
157,48,2,m,m[2:
158,48,3, ,","
159,49,0, ,[2@@@@@@
160,49,1, ,|2]
161,50,0, ,|2@@@@@2]
162,51,0,What,What
163,51,1,are,are
164,51,2,you,you
165,51,3,going,going
166,51,4,into,into
167,51,5,purr,purr
168,51,6,mode,mo[3:de
169,51,7, ,?
170,52,0, ,[3@@@@]
171,52,1, ,:
172,53,0, ,|3..
173,53,1, ,|3@@@@3]
174,54,0,Oh,Oh
175,54,1, ,","
176,55,0, ,..
177,55,1,gosh,gosh
178,55,2, ,","
179,56,0,we,we
180,56,1,kept,kept
181,56,2,missing,missing
182,56,3,you,you
183,56,4, ,.
184,57,0,Hunh,Hunh:
185,57,1, ,.
186,58,0,I,I
187,58,1,know,know
188,58,2, ,","
189,59,0,it's,[it's
190,59,1,been,|been
191,59,2,a,|a
192,59,3,while,|while]
193,59,4, ,.
194,60,0,Last,[Last
195,60,1,night,|night]
196,60,2, ,","
197,61,0,and,and
198,61,1,today,today:
199,61,2, ,","
200,62,0,It's,It's
201,62,1,been,been
202,62,2,a,a
203,62,3,long,[long
204,62,4,time,|time]
205,62,5, ,.
206,63,0, ,[]
207,63,1,It's,It's
208,63,2,been,been
209,63,3,so,so:
210,63,4,long,long
211,63,5, ,.
212,64,0, ,...
213,64,1,I,I
214,64,2,know,know:
215,64,3, ,.
216,65,0,You,You
217,65,1,missed,missed
218,65,2,like,like
219,65,3,all,all
220,65,4,the,the
221,65,5,drama,drama
222,65,6,here,here
223,65,7, ,.
224,66,0, ,..
225,66,1, ,[:]
226,67,0,No,[No
227,67,1,drama,|dra]ma
228,67,2, ,.
229,68,0,Yeah,Yeah
230,68,1, ,","
231,69,0,there,there
232,69,1,was,was
233,69,2,such,such
234,69,3,drama,drama
235,69,4, ,.
236,70,0,There,There
237,70,1,was,was
238,70,2,drama,drama
239,70,3, ,","
240,71,0,and,and
241,71,1,there,there
242,71,2,was,was
243,71,3,suspense,suspense
244,71,4, ,.
245,72,0,And,And
246,72,1,then,then
247,72,2,there,there
248,72,3,was,was
249,72,4,relief,relief
250,72,5, ,","
251,73,0,and,and
252,73,1,then,[then
253,73,2,there,|there
254,73,3,was,|was]
255,73,4,ecstasy,ecstasy
256,73,5, ,.
257,74,0, ,[]
258,75,0, ,...
259,75,1,No,[2No]
260,75,2, ,.
261,76,0, ,[2@@]
262,76,1,Well,Well
263,76,2, ,","
264,77,0,I'll,I'll
265,77,1, ,--
266,78,0,Not,Not
267,78,1,the,the
268,78,2,ecstasy,ecsta[sy]
269,78,3, ,.
270,79,0, ,[@]@@
271,80,0,Ecstasy,Ecstasy
272,80,1,of,of
273,80,2,sorts,sorts
274,80,3, ,.
275,81,0, ,[0-]
276,81,1, ,--
277,82,0,Wait,[#Wait]
278,82,1, ,","
279,83,0,tell,tell
280,83,1,me,me
281,83,2,what,what
282,83,3, ,--
283,84,0,Well,Well
284,84,1,see,see
285,84,2,I,"I%,"
286,84,3, ,"-,"
287,85,0,The,The
288,85,1,reas,reas-
289,85,2, ,--
290,86,0,I,I
291,86,1,have,have
292,86,2, ,--
293,87,0, ,:
294,87,1,I,I
295,87,2,kinda,kinda
296,87,3, ,","
297,88,0, ,...
298,88,1,I,I
299,88,2,wasn't,wasn't
300,88,3,inclined,inclined
301,88,4,to,to
302,88,5, ,..
303,88,6,call,call
304,88,7,you,you
305,88,8, ,?
306,89,0,Unhunh,Unh[u:nh]
307,89,1, ,.
308,90,0,Because,[Because
309,90,1,I,|I
310,90,2,just,|just
311,90,3,wanted,|wan]ted
312,90,4,to,to
313,90,5,give,give
314,90,6,you,you
315,90,7,and,and
316,90,8,Jill,Jill
317,90,9,your,your
318,90,10,time,time
319,90,11, ,.
320,91,0, ,..
321,91,1,Yeah,Yeah[2:]
322,91,2, ,.
323,92,0,You,[2You
324,92,1,know,|2know
325,92,2, ,?
326,93,0, ,|2..
327,93,1,Like,|2Like
328,93,2,I,|2I2]
329,93,3,felt,felt
330,93,4,like,like
331,93,5, ,","
332,94,0, ,...
333,94,1,Totally,[3Totally]
334,94,2, ,.
335,95,0, ,[3]
336,95,1, ,..
337,95,2,you,you
338,95,3,know,know
339,95,4, ,","
340,96,0,so,so
341,96,1,that's,that's
342,96,2, ,--
343,97,0, ,..
344,97,1,I,I
345,97,2,let,let
346,97,3, ,--
347,98,0,There,There
348,98,1,were,were
349,98,2,a,a
350,98,3,couple,couple
351,98,4,times,times
352,98,5,when,when
353,98,6,I,I
354,98,7,wanted,wanted
355,98,8,to,to
356,98,9,call,call
357,98,10,you,you
358,98,11, ,","
359,99,0,and,and
360,99,1,I,I
361,99,2,didn't,didn't
362,99,3,for,[for
363,99,4,that,|that]
364,99,5,reason,reason
365,99,6, ,.
366,100,0,Uh,[Uh]
367,100,1, ,","
368,101,0, ,..
