wordID,displayWordSeq,displayCol,pixelX,wordState,displayString,"inChainList",aligned,void,stretch
1,0,0,170.00,0,...,"{}",1,0,0
2,1,1,270.00,0,#Eventually,"{}",1,0,0
3,2,2,370.00,0,",","{}",1,0,0
4,0,0,170.00,0,[###,"{}",1,0,0
5,1,1,270.00,0,|#],"{}",1,0,0
6,2,2,370.00,0,--,"{}",1,0,0
7,3,3,470.00,0, ,"{}",1,0,0
8,0,0,170.00,0,[But,"{}",1,0,0
9,1,1,270.00,0,|it's,"{}",1,0,0
10,2,2,370.00,0,|amazing],"{}",1,0,0
11,3,3,470.00,0,.,"{}",1,0,0
12,0,0,170.00,0,And,"{}",1,0,0
13,1,1,270.00,0,they've,"{}",1,0,0
14,2,2,370.00,0,done,"{}",1,0,0
15,3,3,470.00,0,",","{}",1,0,0
16,0,0,170.00,0,...,"{}",1,0,0
17,1,1,270.00,0,So,"{}",1,0,0
18,2,2,370.00,0,they,"{}",1,0,0
19,3,3,470.00,0,all,"{}",1,0,0
20,4,4,570.00,0,done,"{}",1,0,0
21,5,5,670.00,0,[now],"{}",1,0,0
22,6,6,770.00,0,?,"{}",1,0,0
23,0,0,170.00,0,[my],"{}",1,0,0
24,1,1,270.00,0,whole,"{}",1,0,0
25,2,2,370.00,0,neighborhood,"{}",1,0,0
26,3,3,470.00,0,.,"{}",1,0,0
27,0,0,170.00,0,Well,"{}",1,0,0
28,1,1,270.00,0,no,"{}",1,0,0
29,2,2,370.00,0,",","{}",1,0,0
30,0,0,170.00,0,because,"{}",1,0,0
31,1,1,270.00,0,they,"{}",1,0,0
32,2,2,370.00,0,ordered,"{}",1,0,0
33,3,3,470.00,0,the,"{}",1,0,0
34,4,4,570.00,0,wrong,"{}",1,0,0
35,5,5,670.00,0,storm,"{}",1,0,0
36,6,6,770.00,0,doors,"{}",1,0,0
37,7,7,870.00,0,.,"{}",1,0,0
38,0,0,170.00,0,They,"{}",1,0,0
39,1,1,270.00,0,ordered,"{}",1,0,0
40,2,2,370.00,0,the,"{}",1,0,0
41,3,3,470.00,0,wrong,"{}",1,0,0
42,4,4,570.00,0,color,"{}",1,0,0
43,5,5,670.00,0,.,"{}",1,0,0
44,0,0,170.00,0,So,"{}",1,0,0
45,1,1,270.00,0,they,"{}",1,0,0
46,2,2,370.00,0,had,"{}",1,0,0
47,3,3,470.00,0,to,"{}",1,0,0
48,4,4,570.00,0,bring,"{}",1,0,0
49,5,5,670.00,0,those,"{}",1,0,0
50,6,6,770.00,0,back,"{}",1,0,0
51,7,7,870.00,0,",","{}",1,0,0
52,0,0,170.00,0,and,"{}",1,0,0
53,1,1,270.00,0,reorder,"{}",1,0,0
54,2,2,370.00,0,the,"{}",1,0,0
55,3,3,470.00,0,white,"{}",1,0,0
56,4,4,570.00,0,ones,"{}",1,0,0
57,5,5,670.00,0,.,"{}",1,0,0
58,0,0,170.00,0,...,"{}",1,0,0
59,1,1,270.00,0,U:m,"{}",1,0,0
60,2,2,370.00,0,",","{}",1,0,0
61,0,0,170.00,0,...,"{}",1,0,0
62,1,1,270.00,0,cause,"{}",1,0,0
63,2,2,370.00,0,they,"{}",1,0,0
64,3,3,470.00,0,brought,"{}",1,0,0
65,4,4,570.00,0,black,"{}",1,0,0
66,5,5,670.00,0,by,"{}",1,0,0
67,6,6,770.00,0,mis[take],"{}",1,0,0
68,7,7,870.00,0,.,"{}",1,0,0
69,0,0,170.00,0,[but,"{}",1,0,0
70,1,1,270.00,0,|that's,"{}",1,0,0
71,2,2,370.00,0,|the],"{}",1,0,0
72,3,3,470.00,0,only,"{}",1,0,0
73,4,4,570.00,0,thing,"{}",1,0,0
74,5,5,670.00,0,they,"{}",1,0,0
75,6,6,770.00,0,got,"{}",1,0,0
76,7,7,870.00,0,left,"{}",1,0,0
77,8,8,970.00,0,to,"{}",1,0,0
78,9,9,1070.00,0,do,"{}",1,0,0
79,10,10,1170.00,0,?,"{}",1,0,0
80,0,0,170.00,0,...,"{}",1,0,0
81,1,1,270.00,0,I,"{}",1,0,0
82,2,2,370.00,0,think,"{}",1,0,0
83,3,3,470.00,0,they,"{}",1,0,0
84,4,4,570.00,0,finished,"{}",1,0,0
85,5,5,670.00,0,the,"{}",1,0,0
86,6,6,770.00,0,painting,"{}",1,0,0
87,7,7,870.00,0,.,"{}",1,0,0
88,0,0,170.00,0,...,"{}",1,0,0
89,1,1,270.00,0,Why,"{}",1,0,0
90,2,2,370.00,0,what,"{}",1,0,0
91,3,3,470.00,0,were,"{}",1,0,0
92,4,4,570.00,0,they,"{}",1,0,0
93,5,5,670.00,0,paint?,"{}",1,0,0
94,6,6,770.00,0,-?,"{}",1,0,0
95,0,0,170.00,0,...,"{}",1,0,0
96,1,1,270.00,0,Well,"{}",1,0,0
97,2,2,370.00,0,they,"{}",1,0,0
98,3,3,470.00,0,put,"{}",1,0,0
99,4,4,570.00,0,new,"{}",1,0,0
100,5,5,670.00,0,walls,"{}",1,0,0
101,6,6,770.00,0,in,"{}",1,0,0
102,7,7,870.00,0,the,"{}",1,0,0
103,8,8,970.00,0,living,"{}",1,0,0
104,9,9,1070.00,0,room,"{}",1,0,0
105,10,10,1170.00,0,.,"{}",1,0,0
106,0,0,170.00,0,...,"{}",1,0,0
107,1,1,270.00,0,Soundproof,"{}",1,0,0
108,2,2,370.00,0,walls,"{}",1,0,0
109,3,3,470.00,0,on,"{}",1,0,0
110,4,4,570.00,0,the,"{}",1,0,0
111,5,5,670.00,0,outside,"{}",1,0,0
112,6,6,770.00,0,of,"{}",1,0,0
113,7,7,870.00,0,",","{}",1,0,0
114,0,0,170.00,0,...,"{}",1,0,0
115,1,1,270.00,0,of,"{}",1,0,0
116,2,2,370.00,0,the,"{}",1,0,0
117,3,3,470.00,0,house,"{}",1,0,0
118,4,4,570.00,0,.,"{}",1,0,0
119,0,0,170.00,0,And,"{}",1,0,0
120,1,1,270.00,0,",","{}",1,0,0
121,0,0,170.00,0,...,"{}",1,0,0
122,1,1,270.00,0,we,"{}",1,0,0
123,2,2,370.00,0,have,"{}",1,0,0
124,3,3,470.00,0,double,"{}",1,0,0
125,4,4,570.00,0,windows,"{}",1,0,0
126,5,5,670.00,0,now,"{}",1,0,0
127,6,6,770.00,0,in,"{}",1,0,0
128,7,7,870.00,0,the,"{}",1,0,0
129,8,8,970.00,0,li[ving,"{}",1,0,0
130,9,9,1070.00,0,|room],"{}",1,0,0
131,10,10,1170.00,0,.,"{}",1,0,0
132,0,0,170.00,0,[On,"{}",1,0,0
133,1,1,270.00,0,|the,"{}",1,0,0
134,2,2,370.00,0,|out]side,"{}",1,0,0
135,3,3,470.00,0,of,"{}",1,0,0
136,4,4,570.00,0,the,"{}",1,0,0
137,5,5,670.00,0,house,"{}",1,0,0
138,6,6,770.00,0,?,"{}",1,0,0
139,0,0,170.00,0,...,"{}",1,0,0
140,1,1,270.00,0,No,"{}",1,0,0
141,2,2,370.00,0,--,"{}",1,0,0
142,0,0,170.00,0,Oh,"{}",1,0,0
143,1,1,270.00,0,",","{}",1,0,0
144,0,0,170.00,0,that,"{}",1,0,0
145,1,1,270.00,0,was,"{}",1,0,0
146,2,2,370.00,0,good,"{}",1,0,0
147,3,3,470.00,0,Dad,"{}",1,0,0
148,4,4,570.00,0,.,"{}",1,0,0
149,0,0,170.00,0,At,"{}",1,0,0
150,1,1,270.00,0,[least,"{}",1,0,0
151,2,2,370.00,0,|it's],"{}",1,0,0
152,3,3,470.00,0,[2not,"{}",1,0,0
153,4,4,570.00,0,|2a,"{}",1,0,0
154,5,5,670.00,0,|2seagull],"{}",1,0,0
155,6,6,770.00,0,.,"{}",1,0,0
156,0,0,170.00,0,[@@],"{}",1,0,0
157,0,0,170.00,0,[2@:][3@@]@@,"{}",1,0,0
158,0,0,170.00,0,[3@],"{}",1,0,0
159,0,0,170.00,0,I[4:],"{}",1,0,0
160,1,1,270.00,0,--,"{}",1,0,0
161,0,0,170.00,0,[4But],"{}",1,0,0
162,1,1,270.00,0,it,"{}",1,0,0
163,2,2,370.00,0,look[5s,"{}",1,0,0
164,3,3,470.00,0,|5like,"{}",1,0,0
165,4,4,570.00,0,|5it,"{}",1,0,0
166,5,5,670.00,0,|5~John],"{}",1,0,0
167,6,6,770.00,0,.,"{}",1,0,0
168,0,0,170.00,0,[5That,"{}",1,0,0
169,1,1,270.00,0,--,"{}",1,0,0
170,0,0,170.00,0,|5that's,"{}",1,0,0
171,1,1,270.00,0,|5ed5]ible,"{}",1,0,0
172,2,2,370.00,0,.,"{}",1,0,0
173,0,0,170.00,0,I,"{}",1,0,0
174,1,1,270.00,0,was,"{}",1,0,0
175,2,2,370.00,0,af:raid,"{}",1,0,0
176,3,3,470.00,0,th-,"{}",1,0,0
177,4,4,570.00,0,a,"{}",1,0,0
178,5,5,670.00,0,seagull,"{}",1,0,0
179,6,6,770.00,0,[6got,"{}",1,0,0
180,7,7,870.00,0,|6me],"{}",1,0,0
181,8,8,970.00,0,.,"{}",1,0,0
182,0,0,170.00,0,[6@@],"{}",1,0,0
183,0,0,170.00,0,...,"{}",1,0,0
184,1,1,270.00,0,Boy,"{}",1,0,0
185,2,2,370.00,0,",","{}",1,0,0
186,0,0,170.00,0,[oh,"{}",1,0,0
187,1,1,270.00,0,|],"{}",1,0,0
188,2,2,370.00,0,.,"{}",1,0,0
189,0,0,170.00,0,[@]@,"{}",1,0,0
190,0,0,170.00,0,...,"{}",1,0,0
191,1,1,270.00,0,@@,"{}",1,0,0
192,0,0,170.00,0,...,"{}",1,0,0
193,1,1,270.00,0,[Me]ss,"{}",1,0,0
194,2,2,370.00,0,up,"{}",1,0,0
195,3,3,470.00,0,poor,"{}",1,0,0
196,4,4,570.00,0,~John,"{}",1,0,0
197,5,5,670.00,0,.,"{}",1,0,0
198,0,0,170.00,0,[@],"{}",1,0,0
199,0,0,200,0,They,"{}",1,0,0
200,0,1,300,0,did,"{}",1,0,0
201,0,2,400,0,paint,"{}",1,0,0
202,0,3,500,0,the,"{}",1,0,0
203,0,4,600,0,[2trim,"{}",1,0,0
204,0,5,700,0,|2on],"{}",1,0,0
205,0,6,800,0,[3the,"{}",1,0,0
206,0,7,900,0,|3outside,"{}",1,0,0
207,0,8,1000,0,|3of,"{}",1,0,0
208,0,9,1100,0,|3the,"{}",1,0,0
209,0,10,1200,0,|3house],"{}",1,0,0
210,0,11,1300,0,.,"{}",1,0,0
211,0,0,200,0,[2Oh,"{}",1,0,0
212,0,1,300,0,|2now],"{}",1,0,0
213,0,2,400,0,",","{}",1,0,0
214,0,0,200,0,[3We'll,"{}",1,0,0
215,0,1,300,0,|3get,"{}",1,0,0
216,0,2,400,0,|3a,"{}",1,0,0
217,0,3,500,0,|3napkin],"{}",1,0,0
218,0,4,600,0,.,"{}",1,0,0
219,0,0,200,0,[3No:,"{}",1,0,0
