wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0, ,...
2,1,1,Eventually,#Eventually
3,1,2, ,","
4,2,0, ,[###
5,2,1, ,|#]
6,2,2, ,--
7,2,3, , 
8,3,0,But,[But
9,3,1,it's,|it's
10,3,2,amazing,|amazing]
11,3,3, ,.
12,4,0,And,And
13,4,1,they've,they've
14,4,2,done,done
15,4,3, ,","
16,5,0, ,...
17,5,1,So,So
18,5,2,they,they
19,5,3,all,all
20,5,4,done,done
21,5,5,now,[now]
22,5,6, ,?
23,6,0,my,[my]
24,6,1,whole,whole
25,6,2,neighborhood,neighborhood
26,6,3, ,.
27,7,0,Well,Well
28,7,1,no,no
29,7,2, ,","
30,8,0,because,because
31,8,1,they,they
32,8,2,ordered,ordered
33,8,3,the,the
34,8,4,wrong,wrong
35,8,5,storm,storm
36,8,6,doors,doors
37,8,7, ,.
38,9,0,They,They
39,9,1,ordered,ordered
40,9,2,the,the
41,9,3,wrong,wrong
42,9,4,color,color
43,9,5, ,.
44,10,0,So,So
45,10,1,they,they
46,10,2,had,had
47,10,3,to,to
48,10,4,bring,bring
49,10,5,those,those
50,10,6,back,back
51,10,7, ,","
52,11,0,and,and
53,11,1,reorder,reorder
54,11,2,the,the
55,11,3,white,white
56,11,4,ones,ones
57,11,5, ,.
58,12,0, ,...
59,12,1,Um,U:m
60,12,2, ,","
61,13,0, ,...
62,13,1,cause,cause
63,13,2,they,they
64,13,3,brought,brought
65,13,4,black,black
66,13,5,by,by
67,13,6,mistake,mis[take]
68,13,7, ,.
69,14,0,but,[but
70,14,1,that's,|that's
71,14,2,the,|the]
72,14,3,only,only
73,14,4,thing,thing
74,14,5,they,they
75,14,6,got,got
76,14,7,left,left
77,14,8,to,to
78,14,9,do,do
79,14,10, ,?
80,15,0, ,...
81,15,1,I,I
82,15,2,think,think
83,15,3,they,they
84,15,4,finished,finished
85,15,5,the,the
86,15,6,painting,painting
87,15,7, ,.
88,16,0, ,...
89,16,1,Why,Why
90,16,2,what,what
91,16,3,were,were
92,16,4,they,they
93,16,5,paint,paint?
94,16,6, ,-?
95,17,0, ,...
96,17,1,Well,Well
97,17,2,they,they
98,17,3,put,put
99,17,4,new,new
100,17,5,walls,walls
101,17,6,in,in
102,17,7,the,the
103,17,8,living,living
104,17,9,room,room
105,17,10, ,.
106,18,0, ,...
107,18,1,Soundproof,Soundproof
108,18,2,walls,walls
109,18,3,on,on
110,18,4,the,the
111,18,5,outside,outside
112,18,6,of,of
113,18,7, ,","
114,19,0, ,...
115,19,1,of,of
116,19,2,the,the
117,19,3,house,house
118,19,4, ,.
119,20,0,And,And
120,20,1, ,","
121,21,0, ,...
122,21,1,we,we
123,21,2,have,have
124,21,3,double,double
125,21,4,windows,windows
126,21,5,now,now
127,21,6,in,in
128,21,7,the,the
129,21,8,living,li[ving
130,21,9,room,|room]
131,21,10, ,.
132,22,0,On,[On
133,22,1,the,|the
134,22,2,outside,|out]side
135,22,3,of,of
136,22,4,the,the
137,22,5,house,house
138,22,6, ,?
139,23,0, ,...
140,23,1,No,No
141,23,2, ,--
142,24,0,Oh,Oh
143,24,1, ,","
144,25,0,that,that
145,25,1,was,was
146,25,2,good,good
147,25,3,Dad,Dad
148,25,4, ,.
149,26,0,At,At
150,26,1,least,[least
151,26,2,it's,|it's]
152,26,3,not,[2not
153,26,4,a,|2a
154,26,5,seagull,|2seagull]
155,26,6, ,.
156,27,0, ,[@@]
157,28,0, ,[2@:][3@@]@@
158,29,0, ,[3@]
159,30,0,I,I[4:]
160,30,1, ,--
161,31,0,But,[4But]
162,31,1,it,it
163,31,2,looks,look[5s
164,31,3,like,|5like
165,31,4,it,|5it
166,31,5,John,|5~John]
167,31,6, ,.
168,32,0,That,[5That
169,32,1, ,--
170,33,0,that's,|5that's
171,33,1,edible,|5ed5]ible
172,33,2, ,.
173,34,0,I,I
174,34,1,was,was
175,34,2,afraid,af:raid
176,34,3,th,th-
177,34,4,a,a
178,34,5,seagull,seagull
179,34,6,got,[6got
180,34,7,me,|6me]
181,34,8, ,.
182,35,0, ,[6@@]
183,36,0, ,...
184,36,1,Boy,Boy
185,36,2, ,","
186,37,0,oh,[oh
187,37,1, ,|]
188,37,2, ,.
189,38,0, ,[@]@
190,39,0, ,...
191,39,1, ,@@
192,40,0, ,...
193,40,1,Mess,[Me]ss
194,40,2,up,up
195,40,3,poor,poor
196,40,4,John,~John
197,40,5, ,.
198,41,0, ,[@]
199,42,0,They,They
200,42,1,did,did
201,42,2,paint,paint
202,42,3,the,the
203,42,4,trim,[2trim
204,42,5,on,|2on]
205,42,6,the,[3the
206,42,7,outside,|3outside
207,42,8,of,|3of
208,42,9,the,|3the
209,42,10,house,|3house]
210,42,11, ,.
211,43,0,Oh,[2Oh
212,43,1,now,|2now]
213,43,2, ,","
214,44,0,We'll,[3We'll
215,44,1,get,|3get
216,44,2,a,|3a
217,44,3,napkin,|3napkin]
218,44,4, ,.
219,45,0,No,[3No:
220,45,1, ,.
221,46,0,No,|3No
222,46,1, ,.
223,47,0,No,|3No3]
224,47,1, ,","
225,48,0,no,[4no]
226,48,1, ,","
227,49,0,Oh,[4Oh]
228,49,1, ,","
229,50,0,Al,[5~Al]
230,50,1, ,.
231,51,0,no,[5no
232,51,1, ,","
233,52,0,we'll,|5we'll5]
234,52,1,get,get
235,52,2,a,a
236,52,3,napkin,napkin
237,52,4,somewhere,somewhere
238,52,5, ,","
239,53,0,don't,don't
240,53,1,worry,worry
241,53,2,about,about
242,53,3,it,it
243,53,4, ,.
244,54,0,Hm,@Hm
245,54,1, ,","
246,55,0, ,[#
247,55,1, ,|#
248,55,2, ,|#]
249,55,3, ,--
250,56,0,It's,[It's
251,56,1,me,|me]
252,56,2, ,.
253,57,0,There,[There
254,57,1,was,|was
255,57,2,a,|a]
256,57,3,whole,[2whole
257,57,4,bunch,|2bun][3ch
258,57,5,of,|2of
259,57,6,them,|2them]
260,57,7, ,.
261,58,0,What,[2What
262,58,1,did,|2did
263,58,2,he,|2he
264,58,3,do,|2do]
265,58,4, ,","
266,59,0,spit,[3spit
267,59,1,on,|3on
268,59,2,him,|3him]
269,59,3, ,?
270,60,0,This,[3This]
271,60,1, ,--
272,61,0,This,[4This
273,61,1,is,|4is]
274,61,2, ,--
275,62,0,What'd,[4What'd
276,62,1,you,|4you]
277,62,2,do,[5do
278,62,3, ,","
279,63,0,Nah,[5Nah
280,63,1,he,|5he]
281,63,2,just,[6just]
282,63,3,dropped,[7dropped
283,63,4,some,|7some
284,63,5,uh,|7uh]
285,63,6, ,","
286,64,0,spit,|5spit5]
287,64,1,on,[6on
288,64,2,him,|6him]
289,64,3, ,?
290,65,0,No,[6No]
291,65,1, ,","
292,66,0,he,[7he
293,66,1,dr,|7dr-
294,66,2, ,--
295,67,0,he,|7he
296,67,1,dropped,|7dropped7]
297,67,2,Sa,[8S:a-
298,67,3, ,--
299,68,0,This,[8This
300,68,1,isn't,|8isn't
301,68,2, ,|8#]
302,68,3, ,[9##
303,68,4,here,|9here]
304,68,5, ,.
