wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0,So,So
2,1,1,Erasmus,Erasmus
3,1,2,laid,laid
4,1,3,the,the
5,1,4,the,the-
6,1,5, ,--
7,2,0,laid,laid
8,2,1,the,the
9,2,2,egg,egg
10,2,3, ,","
11,3,0,which,which
12,3,1,Luther,Luther
13,3,2,hatched,hatched
14,3,3, ,.
15,4,0, ,...
16,4,1,And,And
17,4,2,um,um
18,4,3, ,","
19,5,0, ,..
20,5,1,when,when
21,5,2,you,you
22,5,3,come,come
23,5,4,then,then
24,5,5, ,","
25,6,0, ,..
26,6,1,to,to:
27,6,2, ,","
28,7,0,uh,uh
29,7,1, ,","
30,8,0,however,however
31,8,1,this,this
32,8,2,debate,debate
33,8,3, ,.
34,9,0, ,..
35,9,1,This,This
36,9,2,freedom,freedom
37,9,3,of,of
38,9,4,the,the
39,9,5,will,will
40,9,6, ,.
41,10,0,Um,Um
42,10,1, ,","
43,11,0, ,...
44,11,1,I,I
45,11,2,think,think
46,11,3,uh,uh
47,11,4, ,","
48,12,0,let,let
49,12,1,me,me
50,12,2,read,read
51,12,3,you,you
52,12,4,a,a
53,12,5, ,..
54,12,6,page,page
55,12,7,from,from
56,12,8,Brendler,Brendler
57,12,9, ,.
58,13,0, ,..
59,13,1,Because,Because
60,13,2,it,it
61,13,3,sets,sets
62,13,4,the,the
63,13,5,sa,sa-
64,13,6,stage,stage
65,13,7,very,very
66,13,8,nicely,nicely
67,13,9, ,.
68,14,0,This,This
69,14,1,is,is
70,14,2,in,in
71,14,3,the,the
72,14,4,Luther,Luther
73,14,5,book,book
74,14,6,some,some
75,14,7,of,of
76,14,8,you,you
77,14,9,are,are
78,14,10,reading,reading
79,14,11, ,","
80,15,0,and,and
81,15,1,um,um
82,15,2, ,","
83,16,0, ,...
84,16,1,if,if
85,16,2,you,you
86,16,3, ,","
87,17,0,this,this
88,17,1,evening,evening
89,17,2,when,when
90,17,3,you,you
91,17,4,go,go
92,17,5,home,home
93,17,6, ,","
94,18,0,if,if
95,18,1,you,you
96,18,2,wanna,wanna
97,18,3,meditate,meditate
98,18,4,it,it
99,18,5,on,on
100,18,6,more,more
101,18,7, ,","
102,19,0,on,on-
103,19,1,on,on
104,19,2,it,it
105,19,3,more,more
106,19,4, ,","
107,20,0,it's,it's
108,20,1,on,on
109,20,2,page,page
110,20,3,three,three
111,20,4,eleven,eleven
112,20,5, ,.
113,21,0, ,...
114,21,1,It's,It's
115,21,2,on,on
116,21,3,page,page
117,21,4,three,three
118,21,5,eleven,eleven
119,21,6, ,.
120,22,0, ,..
121,22,1,But,But
122,22,2, ,","
123,23,0,let,let
124,23,1,me,me
125,23,2,just,just
126,23,3,read,read
127,23,4,you,you
128,23,5,the,"the,"
129,23,6, ,"-,"
130,24,0,cause,cause
131,24,1,this,this
132,24,2,gives,gives
133,24,3,us,us
134,24,4,the,the
135,24,5,setting,setting
136,24,6,very,very
137,24,7,nicely,nicely
138,24,8, ,","
139,25,0,and,and
140,25,1,then,then
141,25,2, ,..
142,25,3,we,we
143,25,4,can,can
144,25,5, ,..
145,25,6,uh,uh
146,25,7, ,","
147,26,0, ,..
148,26,1,Erasmus,Erasmus
149,26,2,entitled,entitled
150,26,3,his,his
151,26,4,antiLuther,anti-Luther
152,26,5,pamphlet,pamphlet
153,26,6, ,","
154,27,0, ,...
155,27,1,diatribe,diatribe
156,27,2, ,..
157,27,3,concerning,concerning
158,27,4,free,free
159,27,5,will,will
160,27,6, ,.
161,28,0, ,...
162,28,1,Once,Once
163,28,2,again,again
164,28,3, ,","
165,29,0, ,...
166,29,1,the,the
167,29,2,first,first
168,29,3, ,..
169,29,4,and,and
170,29,5,fundamental,fundamental
171,29,6,questions,questions
172,29,7, ,","
173,30,0,disputed,disputed
174,30,1,in,in
175,30,2,fifteen,fifteen
176,30,3,sixteen,sixteen
177,30,4, ,","
178,31,0,and,and
179,31,1,fifteen,fifteen
180,31,2,seventeen,seventeen
181,31,3, ,","
182,32,0,and,and
183,32,1,again,again
184,32,2,in,in
185,32,3,Heidelberg,Heidelberg
186,32,4, ,","
187,33,0, ,..
188,33,1,in,in
189,33,2,April,April
190,33,3,of,of
191,33,4,fifteen,fifteen
192,33,5,eighteen,eighteen
193,33,6, ,","
194,34,0, ,:
195,34,1,with,with
196,34,2,which,which
197,34,3,Luther,Luther
198,34,4,had,had
199,34,5,opened,opened
200,34,6,the,the
201,34,7,assault,assault
202,34,8,on,on
203,34,9,scholastic,scholastic
204,34,10,theology,theology
205,34,11, ,","
206,35,0,were,were
207,35,1,debated,debated
208,35,2, ,.
209,36,0, ,...
210,36,1,Luther,Luther
211,36,2,was,was
212,36,3,glad,glad
213,36,4,to,to
214,36,5,take,take
215,36,6,up,up
216,36,7,the,the
217,36,8,theme,the:me
218,36,9,of,of
219,36,10,this,this
220,36,11,debate,debate
221,36,12, ,.
222,37,0, ,...
223,37,1,And,And
224,37,2,this,this
225,37,3,is,is
226,37,4,what,what
227,37,5,Luther,Luther
228,37,6,writes,writes
229,37,7,to,to
230,37,8,Erasmus,Erasmus
231,37,9, ,.
232,38,0, ,...
233,38,1,You,You
234,38,2,alone,alo:ne
235,38,3, ,.
236,39,0, ,...
237,39,1,Among,Among
238,39,2,all,all:
239,39,3,the,the
240,39,4,others,others
241,39,5, ,","
242,40,0,have,have
243,40,1,recognized,recogni:zed
244,40,2,the,the
245,40,3,key,key:
246,40,4,question,question
247,40,5, ,.
248,41,0,And,And
249,41,1,you,you
250,41,2,do,do
251,41,3,not,not
252,41,4,bore,bore
253,41,5,me,me
254,41,6, ,.
255,42,0,With,With
256,42,1,the,the
257,42,2,Papacy,Papacy
258,42,3, ,","
259,43,0, ,..
260,43,1,purgatory,purgatory
261,43,2, ,","
262,44,0, ,..
263,44,1,indulgences,indulgences
264,44,2, ,","
265,45,0, ,..
266,45,1,and,and
267,45,2,similar,similar
268,45,3,nonsense,nonsense
269,45,4, ,.
270,46,0,You,You
271,46,1, ,","
272,47,0,and,and
273,47,1,you,you
274,47,2,alone,alone
275,47,3, ,","
276,48,0,have,have
277,48,1,identified,identifie:d
278,48,2,that,that
279,48,3,on,on
280,48,4,which,which
281,48,5,all,a:ll
282,48,6,else,else
283,48,7,hinges,hinges
284,48,8, ,.
285,49,0,And,And
286,49,1,you,you
287,49,2,have,have
288,49,3,put,put
289,49,4,the,the
290,49,5,razor,razor
291,49,6,to,to
292,49,7,the,the
293,49,8,throat,throat
294,49,9, ,.
295,50,0,And,And
296,50,1,for,for
297,50,2,that,that
298,50,3, ,..
299,50,4,I,I
300,50,5,thank,thank
301,50,6,you,you
302,50,7,heartily,heartily
303,50,8, ,.
304,51,0, ,...
305,51,1,Um,U:m
306,51,2, ,","
307,52,0, ,..
308,52,1,thus,thus
309,52,2,Luther,Luther
310,52,3,evalu,evalu-
311,52,4,uh,uh
312,52,5,evaluated,evaluated
313,52,6,the,the
314,52,7,subject,subject
315,52,8, ,.
316,53,0,And,And
317,53,1,Erasmus,Erasmus
318,53,2,commented,commented
319,53,3,on,on
320,53,4,the,the
321,53,5,significance,significance
322,53,6,of,of
323,53,7,their,their
324,53,8,engagement,engagement
325,53,9, ,","
326,54,0, ,..
327,54,1,in,in
328,54,2,battle,battle
329,54,3, ,","
330,55,0, ,..
331,55,1,in,in
332,55,2,his,his
333,55,3,own,own
334,55,4,style,style
335,55,5, ,.
336,56,0, ,..
337,56,1,And,And
338,56,2,he,he
339,56,3,wrote,wrote
340,56,4,to,to
341,56,5,Luther,Luther
342,56,6, ,.
343,57,0, ,..
344,57,1,Perhaps,Perhaps
345,57,2,an,an
346,57,3,Erasmus,Erasmus
347,57,4, ,...
348,57,5,who,who
349,57,6,writes,writes
350,57,7, ,...
351,57,8,against,against
352,57,9,you,you
353,57,10, ,","
354,58,0,will,will
355,58,1,do,do
356,58,2,more,more
357,58,3,for,for
358,58,4,the,the
359,58,5,Gospel,Gospel
360,58,6, ,","
361,59,0,than,than
362,59,1,certain,certain
363,59,2,dunderheads,dunderheads
364,59,3, ,...
365,59,4,who,who
366,59,5,support,support
367,59,6,you,you
368,59,7, ,.
369,60,0, ,...
370,60,1,And,And
371,60,2,then,then
372,60,3, ,","
373,61,0, ,..
374,61,1,humanistic,humanistic
375,61,2,thinking,thinking
376,61,3, ,","
377,62,0,will,will
378,62,1,never,never
379,62,2,consent,consent
380,62,3, ,","
381,63,0, ,..
382,63,1,this,this
383,63,2,is,is
384,63,3,Brendler,Brendler
385,63,4,now,now
386,63,5, ,","
387,64,0,obs,obs-
388,64,1, ,--
389,65,0,uh,uh
390,65,1,on,on
391,65,2,this,this
392,65,3,uh,uh
393,65,4, ,","
394,66,0,but,but
395,66,1,this,this
396,66,2,sets,sets
397,66,3,the,the
398,66,4,stage,stage
399,66,5,for,for
400,66,6,what,what
401,66,7,we're,we're
402,66,8,gonna,gonna
403,66,9, ,..
404,66,10,talk,talk
405,66,11,about,about
406,66,12, ,","
407,67,0,humanistic,humanistic
408,67,1,thinking,thinking
409,67,2,will,will
410,67,3,never,never
411,67,4,consent,conse:nt
412,67,5, ,","
413,68,0,to,to
414,68,1,the,the
415,68,2,doctrine,doctrine
416,68,3,of,of
417,68,4,original,original
418,68,5,sin,sin
419,68,6, ,.
420,69,0, ,...
421,69,1,Pico,Pico
422,69,2,de,de
423,69,3,la,la
424,69,4,Mirandela,Mirandela
425,69,5,would,would
426,69,6,not,not
427,69,7,have,have
428,69,8,consented,consented
429,69,9,to,to
430,69,10,the,the
431,69,11,doctrine,doctrine
432,69,12,of,of
433,69,13,original,original
434,69,14,sin,sin
435,69,15, ,.
436,70,0, ,..
437,70,1,The,The
438,70,2,author,author
439,70,3,of,of
440,70,4,uh,uh
441,70,5, ,","
442,71,0, ,..
443,71,1,what,what
444,71,2,is,is
445,71,3,it,it
446,71,4, ,","
447,72,0,Houseman,Houseman
448,72,1,I,I
449,72,2,think,think
450,72,3, ,","
451,73,0, , 
452,74,0,of,of
453,74,1,Invictus,Invictus
454,74,2, ,.
455,75,0, ,..
456,75,1,I,I
457,75,2,am,am
458,75,3,the,the
459,75,4,master,master
460,75,5,of,of
461,75,6,my,my
462,75,7,fate,fate
463,75,8, ,","
464,76,0,I,I
465,76,1,am,am
466,76,2,the,the
467,76,3,captain,captain
468,76,4,of,of
469,76,5,my,my
470,76,6,soul,soul
471,76,7, ,.
472,77,0,I,I
473,77,1,don't,don't
474,77,2,think,think
475,77,3,that,that
476,77,4,he,he
477,77,5,would,would
478,77,6, ,..
479,77,7,acknowledge,acknowledge
480,77,8,original,original
481,77,9,sin,sin
482,77,10, ,.
483,78,0,Is,Is
484,78,1,based,based
485,78,2,uh,uh
486,78,3, ,","
487,79,0,alright,alright
488,79,1, ,","
489,80,0,what,what
490,80,1,is,is
491,80,2,it,it
492,80,3, ,","
493,81,0,it's,it's
494,81,1,based,based
495,81,2, ,","
496,82,0,as,as
497,82,1,it,it
498,82,2,is,is
499,82,3, ,","
500,83,0,on,on
501,83,1,the,the
502,83,2,concept,concept
503,83,3, ,","
504,84,0,that,that
505,84,1,human,human
506,84,2,nature,nature
507,84,3,is,is
508,84,4,totally,totally
509,84,5,depraved,depraved
510,84,6, ,","
511,85,0,and,and
512,85,1,of,of
513,85,2,itself,itself
514,85,3,not,not
515,85,4,capable,capable
516,85,5,of,of
517,85,6,any,any
518,85,7,good,good
519,85,8,will,will
520,85,9, ,.
521,86,0,And,And
522,86,1,that,that
523,86,2,apart,apart
524,86,3,from,from
525,86,4,grace,grace
526,86,5,alone,alone
527,86,6, ,","
528,87,0,free,free
529,87,1,will,will
530,87,2,is,is
531,87,3,nothing,nothing
532,87,4, ,","
533,88,0, ,..
534,88,1,can,can
535,88,2,do,do
536,88,3,nothing,nothing
537,88,4, ,","
538,89,0, ,..
539,89,1,does,does
540,89,2,nothing,nothing
541,89,3, ,","
542,90,0,except,except
543,90,1,depraved,depraved
544,90,2,deeds,deeds
545,90,3, ,.
546,91,0,Even,Even
547,91,1,though,though
548,91,2,these,these
549,91,3,pronouncements,pronouncements
550,91,4,are,are
551,91,5,Biblically,Biblically
552,91,6,based,based
553,91,7, ,","
554,92,0, ,..
555,92,1,and,and
556,92,2,may,may
557,92,3,be,be
558,92,4,acceptable,acceptable
559,92,5,within,within
560,92,6,an,an
561,92,7,exclusively,exclusively
562,92,8,theological,theological
563,92,9,system,system
564,92,10, ,","
565,93,0,they,they
566,93,1,do,do
567,93,2,not,not
568,93,3,appear,appear
569,93,4, ,...
570,93,5,reconcilable,reconcilable
571,93,6,with,with
572,93,7,the,the
573,93,8,dignity,dignity
574,93,9,of,of
575,93,10,man,man-
576,93,11, ,--
577,94,0,dignity,dignity
578,94,1,of,of
579,94,2,man,man
580,94,3, ,.
581,95,0,Catholic,Catholic
582,95,1, ,","
583,96,0, ,...
584,96,1,and,and
585,96,2,semipelagianism,"semipelagianism,"
586,96,3, ,"-,"
587,97,0, ,...
588,97,1,with,with
589,97,2,all,all
590,97,3,of,of
591,97,4,it's,it's
592,97,5,emphasis,emphasis
593,97,6,on,on
594,97,7,on,on
595,97,8,the,the
596,97,9,role,role
597,97,10,of,of
598,97,11,prevenient,prevenient
599,97,12,grace,grace
600,97,13, ,","
601,98,0,finally,finally
602,98,1,views,views
603,98,2, ,","
604,99,0, ,..
605,99,1,free,free
606,99,2,will,will
607,99,3, ,","
608,100,0, ,..
609,100,1,as,as
610,100,2,the,the
611,100,3,decisive,decisive
612,100,4,factor,factor
613,100,5,in,in
614,100,6,attaining,attaining
615,100,7,salvation,salvation
616,100,8, ,.
617,101,0,Thereby,Thereby
