wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0,But,But
2,1,1, ,","
3,2,0, ,..
4,2,1,but,but
5,2,2,to,to
6,2,3,try,try
7,2,4,and,and
8,2,5, ,..
9,2,6,and,and
10,2,7,talk,talk
11,2,8,me,me
12,2,9,out,out
13,2,10,of,of
14,2,11,believing,believing
15,2,12,in,in
16,2,13,Murphy's,Murphy's
17,2,14,Law,Law
18,2,15, ,","
19,3,0,by,by
20,3,1,offering,offering
21,3,2,a,a
22,3,3,miracle,miracle
23,3,4,as,as
24,3,5,a,a
25,3,6,replacement,replacement
26,3,7, ,","
27,4,0,that,that
28,4,1,doesn't,doesn't
29,4,2,d,d-
30,4,3,work,work
31,4,4, ,.
32,6,0,Well,Well
33,6,1,you're,you're
34,6,2,right,right
35,6,3, ,","
36,7,0,I,I
37,7,1,think,think
38,7,2,they're,they're
39,7,3,probably,probably
40,7,4,flip,flip
41,7,5,sides,sides
42,7,6, ,.
43,8,0,I,I
44,8,1,mean,mean
45,8,2,who,who
46,8,3,are,[are
47,8,4,you,|you]
48,8,5, ,.
49,9,0,But,[But
50,9,1,I'm,|I'm]
51,9,2, ,--
52,10,0,Pollyanna,Pollyanna
53,10,1, ,?
54,11,0, ,...
55,11,1,Hardly,Ha:rdly:
56,11,2, ,.
57,12,0, ,@@@
58,13,0,Hardly,Hardly:
59,13,1, ,","
60,14,0,look,look
61,14,1,where,where
62,14,2,I've,I've
63,14,3,come,come
64,14,4,from,from
65,14,5, ,.
66,15,0, ,...
67,15,1,I,I
68,15,2,mean,mean
69,15,3, ,","
70,16,0, ,..
71,16,1, ,...
72,16,2,this,this
73,16,3,chapter,chapter
74,16,4,on,on
75,16,5,heaven,heaven
76,16,6,an,an
77,16,7,hell,hell
78,16,8, ,","
79,17,0,it's,it's
80,17,1,really,really
81,17,2,interesting,interesting
82,17,3, ,.
83,18,0, ,...
84,18,1,Why,Why
85,18,2, ,","
86,19,0,I,I
87,19,1,used,used
88,19,2,to,to
89,19,3,have,have
90,19,4,this,this
91,19,5, ,","
92,20,0, ,..
93,20,1,sort,sort
94,20,2,of,of
95,20,3, ,","
96,21,0, ,..
97,21,1,standard,standard
98,21,2,line,li:ne
99,21,3, ,","
100,22,0,that,that
101,22,1, ,","
102,23,0, ,...
103,23,1,there,there
104,23,2,were,were
105,23,3,two,two
106,23,4,things,things
107,23,5,I,I
108,23,6,got,got
109,23,7,out,out
110,23,8,of,of:
111,23,9, ,..
112,23,10,my,my
113,23,11,marriage,marriage
114,23,12, ,.
115,24,0,One,One
116,24,1,was,was:
117,24,2,a,a
118,24,3,name,name
119,24,4,that,that
120,24,5,was,was
121,24,6,easy,easy
122,24,7,to,to
123,24,8,spell,spell
124,24,9, ,","
125,25,0,and,and
126,25,1,one,one
127,25,2,was,was
128,25,3,a,a
129,25,4, ,%
130,25,5, ,","
131,26,0, ,..
132,26,1,a,a
133,26,2,child,child
134,26,3, ,.
135,27,0, ,..
136,27,1, ,...
137,27,2,That,That:
138,27,3, ,","
139,28,0, ,...
140,28,1,really,really
141,28,2,got,got
142,28,3,me,me
143,28,4,grounded,grounded
144,28,5, ,.
145,29,0,But,But
146,29,1, ,","
147,30,0,the,the
148,30,1,fact,fact
149,30,2,of,of
150,30,3,the,the
151,30,4,matter,matter
152,30,5,is,is
153,30,6, ,","
154,31,0, ,...
155,31,1,that,that
156,31,2,the,the
157,31,3,marriage,marriage
158,31,4,itself,itself:
159,31,5, ,","
160,32,0,I,I
161,32,1,mean,mean
162,32,2,as,as
163,32,3,hellish,h:ellish
164,32,4,as,as
165,32,5,it,it
166,32,6,was,was
167,32,7, ,","
168,33,0, ,...
169,33,1, ,..
170,33,2,it's,it's
171,33,3,like,like
172,33,4,it,it
173,33,5,pulled,pulled
174,33,6,me,me
175,33,7,under,under
176,33,8, ,","
177,34,0,like,like
178,34,1,a,a
179,34,2,giant,giant
180,34,3,octopus,octopus
181,34,4, ,","
182,35,0,or,or
183,35,1,a,a
184,35,2,giant,giant
185,35,3, ,","
186,36,0, ,...
187,36,1,giant,giant
188,36,2,shark,shark
189,36,3, ,.
190,37,0,And,And
191,37,1,it,it
192,37,2,pulled,pulled
193,37,3,me,me
194,37,4,all,all
195,37,5,the,the
196,37,6,way,way
197,37,7,under,under
198,37,8, ,.
199,38,0,And,And
200,38,1,then,then
201,38,2, ,","
202,39,0, ,...
203,39,1,and,and
204,39,2,there,there
205,39,3,I,I
206,39,4,was,was
207,39,5, ,","
208,40,0,it,it
209,40,1,was,was
210,40,2,like,like
211,40,3,the,the
212,40,4,silent,silent
213,40,5,scream,scream
214,40,6, ,","
215,41,0,and,and
216,41,1,then,then
217,41,2, ,","
218,42,0, ,..
219,42,1,then,then
220,42,2,I,I
221,42,3,found,found
222,42,4,that,that
223,42,5, ,..
224,42,6,I,I%
225,42,7,was,was
226,42,8,on,on
227,42,9,my,my
228,42,10,own,own
229,42,11,two,two
230,42,12,feet,feet
231,42,13,again,again
232,42,14, ,.
233,43,0,And,And
234,43,1,it,it
235,43,2,really,r:eally
236,43,3,was,was
237,43,4, ,--
238,44,0, ,..
239,44,1, ,...
240,44,2, ,..
241,45,0,S,S-
242,45,1,what,what
243,45,2,was,was
244,45,3,hell,hell
245,45,4,in,in
246,45,5,that,that
247,45,6, ,..
248,45,7,that,that
249,45,8,marriage,marriage
250,45,9,became,became
251,45,10, ,","
252,46,0, ,...
253,46,1,became,became
254,46,2,a,a
255,46,3,way,way
256,46,4,out,out
257,46,5,for,for
258,46,6,me,me
259,46,7, ,.
260,47,0, ,...
261,47,1,It,It
262,47,2,was,was
263,47,3,the,the
264,47,4,flip,flip
265,47,5,side,side
266,47,6, ,.
267,48,0, ,..
268,48,1,It's,It's
269,48,2,like,like
270,48,3,sometimes,sometimes
271,48,4,you,you
272,48,5,go,go
273,48,6,through,through
274,48,7,things,things
275,48,8, ,","
276,49,0, ,...
277,49,1,and,and
278,49,2,you,you
279,49,3,come,come
280,49,4,out,out
281,49,5,the,the
282,49,6,other,other
283,49,7,side,side
284,49,8,of,of
285,49,9,them,them
286,49,10, ,","
287,50,0,you,you
288,50,1, ,..
289,50,2,come,come
290,50,3,out,out
291,50,4,so,so
292,50,5,much,much
293,50,6,better,better
294,50,7, ,.
295,51,0, ,...
296,51,1,And,And
297,51,2,if,if
298,51,3,I,I
299,51,4,hadn't,hadn't
300,51,5,had,had
301,51,6,that,that
302,51,7, ,","
303,52,0,if,if
304,52,1,I,I
305,52,2,hadn't,hadn't
306,52,3,had,had
307,52,4, ,--
308,53,0, ,[]
309,54,0,It's,[It's
310,54,1,not,|not
311,54,2,the,|the
312,54,3,way,|way]
313,54,4,with,with
314,54,5,food,food
315,54,6, ,.
316,55,0, ,...
317,55,1,What,What
318,55,2,do,do
319,55,3,you,you
320,55,4,mean,mean
321,55,5, ,.
322,56,0, ,...
323,56,1,What,What
324,56,2,goes,goes
325,56,3,in,in
326,56,4,one,[one
327,56,5,way,|way
328,56,6, ,","
329,57,0, ,[@@@@@
330,58,0, ,|
331,58,1,doesn't,|doesn't
332,58,2,come,|come
333,58,3,out,|out
334,58,4, ,|###
335,58,5, ,|@
336,58,6, ,|@@@@@@@@@@@]
337,58,7, ,.
338,59,0, ,|
339,59,1, ,|
340,59,2,Kay,|Kay
341,59,3, ,|@
342,59,4, ,","
343,60,0, ,|]
344,61,0,comes,comes
345,61,1,out,out
346,61,2,very,very
347,61,3,hellish,hellish
348,61,4, ,.
349,62,0,Yeah,Yeah:
350,62,1, ,.
351,63,0,Very,Very
352,63,1,hellish,hellish
353,63,2, ,.
354,64,0, ,..
355,64,1,So,So
356,64,2,what,what
357,64,3,did,#did
358,64,4,that,#that
359,64,5,have,#[have
360,64,6,to,|#to
361,64,7,do,|#d]o
362,64,8, ,--
363,65,0,But,[But
364,65,1,it's,|it's
365,65,2,so,|so]
366,65,3,goodgod,good_/god/
367,65,4, ,--
368,66,0,k,k:-
369,66,1,so,so
370,66,2,good,good
371,66,3,going,going
372,66,4,down,down
373,66,5, ,.
374,67,0,Th,"Th,"
375,67,1, ,"-,"
376,68,0,I,[I
377,68,1,mean,|mean]
378,68,2, ,","
379,69,0,What,[What
380,69,1,did,|did]
381,69,2, ,--
382,70,0,there's,there's
383,70,1,there's,there's
384,70,2,the,the
385,70,3,opposites,opposites
386,70,4,again,again
387,70,5, ,.
388,71,0,It's,It's
389,71,1,it's,it's
390,71,2,ma,[ma-]
391,71,3, ,--
392,72,0,The,[The]
393,72,1,food,food
394,72,2,is,is
395,72,3,like,like
396,72,4, ,","
397,73,0,all,all
398,73,1,unique,[2unique]
399,73,2, ,","
400,74,0,Hey,[2Hey]
