wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0, ,...
2,1,1,Um,Um
3,1,2, ,","
4,2,0, ,...
5,2,1,any,any
6,2,2,of,of
7,2,3,you,you
8,2,4,who,who
9,2,5,find,find
10,2,6,that,that
11,2,7,you,you
12,2,8,really,really
13,2,9,enjoy,enjoy
14,2,10,storytelling,storytelling
15,2,11, ,","
16,3,0,I,I
17,3,1,would,would
18,3,2,like,like
19,3,3,to,to
20,3,4,mention,mention
21,3,5, ,","
22,4,0,that,that
23,4,1,the,the
24,4,2,last,last
25,4,3,weekend,weekend
26,4,4,in,in
27,4,5,July,July
28,4,6, ,.
29,5,0,In,In
30,5,1,Spring,Spring
31,5,2,Grove,Grove
32,5,3,Illinois,Illinois
33,5,4, ,","
34,6,0,there,there
35,6,1,is,is
36,6,2,a,a
37,6,3,festival,festival
38,6,4, ,","
39,7,0,children,children
40,7,1,under,under
41,7,2,twelve,twelve
42,7,3,are,are
43,7,4,free,free
44,7,5, ,","
45,8,0,I'll,I'll
46,8,1,just,just
47,8,2,mention,mention
48,8,3,that,that
49,8,4,to,to
50,8,5,all,all
51,8,6,you,you
52,8,7,parents,parents
53,8,8, ,","
54,9,0, ,:
55,9,1,Um,U:m
56,9,2, ,","
57,10,0,and,a:nd
58,10,1,it's,it's
59,10,2,called,called
60,10,3,the,the
61,10,4,Illinois,Illinois
62,10,5,storytelling,storytelling
63,10,6,festival,festival
64,10,7, ,","
65,11,0, ,...
66,11,1,Have,Have
67,11,2,any,any
68,11,3,of,of
69,11,4,you,you
70,11,5,ever,ever
71,11,6,gone,gone
72,11,7, ,?
73,12,0, ,...
74,12,1,I,I
75,12,2,know,know
76,12,3,you,you
77,12,4,have,have
78,12,5, ,.
79,13,0, ,...
80,13,1,Alright,[Alright]
81,13,2, ,.
82,14,0, ,[]:
83,15,0,Put,Put
84,15,1,your,your
85,15,2,hand,hand
86,15,3,down,down
87,15,4, ,.
88,16,0,Uh,Uh
89,16,1, ,--
90,17,0,When,When
91,17,1,I,I
92,17,2,found,found
93,17,3,out,out
94,17,4,I,I
95,17,5,was,was
96,17,6,telling,telling
97,17,7,here,here
98,17,8, ,","
99,18,0,I,I
100,18,1,didn't,didn't
101,18,2,realize,realize
102,18,3, ,","
103,19,0,that,that
104,19,1,Dusty,Dusty
105,19,2, ,","
106,20,0,had,had
107,20,1,attended,attended
108,20,2,your,your
109,20,3,church,church
110,20,4,a,a
111,20,5,number,number
112,20,6,of,of
113,20,7,times,times
114,20,8, ,","
115,21,0,he's,he's
116,21,1,also,also
117,21,2,a,a
118,21,3,storyteller,storyteller
119,21,4, ,","
120,22,0, ,..
121,22,1,uh,uh
122,22,2, ,","
123,23,0, ,..
124,23,1,from,from
125,23,2,the,the
126,23,3, ,..
127,23,4,Illinois,Illinois
128,23,5,storytelling,storytelling
129,23,6,festival,festival
130,23,7, ,.
131,24,0, ,:
132,24,1,And,And
133,24,2,uh,uh
134,24,3, ,","
135,25,0, ,..
136,25,1,we,we
137,25,2,would,would
138,25,3,love,love
139,25,4,to,to
140,25,5,have,have
141,25,6,you,you
142,25,7,all,all
143,25,8,come,come
144,25,9, ,.
145,26,0, ,..
146,26,1,There,There
147,26,2,are,are
148,26,3,four,four
149,26,4,tents,tents
150,26,5, ,","
151,27,0,a,a
152,27,1,children's,children's
153,27,2,tent,tent
154,27,3, ,","
155,28,0,an,an
156,28,1,adult,adult
157,28,2,tent,tent
158,28,3, ,","
159,29,0,a,a
160,29,1,general,general
161,29,2,tent,tent
162,29,3, ,","
163,30,0,and,and
164,30,1,then,then
165,30,2,a,a
166,30,3, ,..
167,30,4,traditions,traditions
168,30,5,tent,tent
169,30,6, ,.
170,31,0,Where,Where
171,31,1,everyone,everyone
172,31,2,can,can
173,31,3,come,come
174,31,4,and,and
175,31,5,just,just
176,31,6, ,","
177,32,0,share,share
178,32,1,their,their
179,32,2,memories,memories
180,32,3,of,of
181,32,4,growing,growing
182,32,5,up,up
183,32,6, ,","
184,33,0,or,or
185,33,1, ,","
186,34,0,world,world
187,34,1,war,war
188,34,2,whatever,whatever
189,34,3, ,","
190,35,0,or,o:r
191,35,1, ,","
192,36,0, ,..
193,36,1,f,f-
194,36,2,first,first
195,36,3,time,time
196,36,4,you,you
197,36,5,ever,ever
198,36,6,rode,rode
199,36,7,in,in
200,36,8,a,a
201,36,9,train,train
202,36,10, ,","
203,37,0, ,..
204,37,1,all,all
205,37,2,of,of
206,37,3,those,those
207,37,4,things,things
208,37,5, ,","
209,38,0,it's,it's
210,38,1,a,a
211,38,2,wonderful,won:derful
212,38,3,family,family
213,38,4,event,event
214,38,5, ,.
215,39,0, ,..
216,39,1,And,A:nd
217,39,2,I,I
218,39,3,hope,hope
219,39,4,that,that
220,39,5,some,some
221,39,6,of,of
222,39,7,you,you
223,39,8,would,would
224,39,9,be,be
225,39,10,able,able
226,39,11,to,to
227,39,12,come,come
228,39,13, ,.
229,40,0, ,...
230,40,1,COUGH,COUGH
231,41,0, ,...
232,41,1,The,The
233,41,2,next,next
234,41,3,story,story
235,41,4,that,that
236,41,5,I,I
237,41,6,have,have
238,41,7, ,","
239,42,0,is,%is
240,42,1,from,from
241,42,2, ,","
242,43,0, ,..
243,43,1,the,the
244,43,2,Native,Native
245,43,3,Americans,Americans
246,43,4, ,.
247,44,0, ,...
248,44,1,It's,It's
249,44,2,called,called
250,44,3,how,how
251,44,4,the,the
252,44,5,stars,star:s
253,44,6,got,got
254,44,7,in,in
255,44,8,the,the
256,44,9,sky,sky:
257,44,10, ,.
258,45,0, ,...
259,45,1,Did,Did
260,45,2,you,you
261,45,3,ever,ever
262,45,4,wonder,wonder
263,45,5,how,how
264,45,6,the,the
265,45,7,stars,stars
266,45,8,got,got
267,45,9,in,in
268,45,10,the,the
269,45,11,sky,sky
270,45,12, ,?
271,46,0, ,...
272,46,1,This,This
273,46,2,is,is
274,46,3,the,the
275,46,4,way,way
276,46,5,the,the
277,46,6,Indians,Indians
278,46,7,think,think
279,46,8,that,that
280,46,9,the,the
281,46,10,stars,stars
282,46,11,got,got
283,46,12,in,in
284,46,13,the,the
285,46,14,sky,sky
286,46,15, ,.
287,47,0, ,...
288,47,1,And,And
289,47,2,I,I
290,47,3,learned,learned
291,47,4,this,this
292,47,5,story,story
293,47,6, ,","
294,48,0,from,from
295,48,1, ,","
296,49,0, ,...
297,49,1,a,a
298,49,2,white,white
299,49,3,man,man
300,49,4, ,","
301,50,0,who,who
302,50,1,had,had
303,50,2,been,been
304,50,3,adopted,adopted
305,50,4,into,into
306,50,5,a,a
307,50,6,tribe,tribe
308,50,7,in,in
309,50,8,Michigan,Michigan
310,50,9, ,.
311,51,0,In,%In
312,51,1, ,..
313,51,2,Wisconsin,Wisconsin
314,51,3, ,","
315,52,0, ,...
316,52,1,he,he
317,52,2,has,has
318,52,3, ,..
319,52,4,taken,taken
320,52,5,on,on
321,52,6,all,a:ll
322,52,7,of,of
323,52,8,the,the
