docId,unitId,unitStart,unitEnd,sequence,participant,order,transcript,text,POS_dft,kind,endNote,corpusSeq,tokenSeq,place,negPlace,turnOrder,pSentOrder,turnSeq,pSentSeq,unitStartSkipPause,unitDur,unitDurSkipPause
sbc032,1,0.000,0.613,1,TUCKER;,1,You,You,PRON,Word,"",233729,1,1,3,1,1,1,1,0.000,0.613,0.613
sbc032,1,0.000,0.613,1,TUCKER;,2,guys,guys,NOUN,Word,"",233730,2,2,2,2,2,1,1,0.000,0.613,0.613
sbc032,1,0.000,0.613,1,TUCKER;,3,all,all,ADV,Word,"",233731,3,3,1,3,3,1,1,0.000,0.613,0.613
sbc032,1,0.000,0.613,1,TUCKER;,4,—,—,PUNCT,EndNote,break,233732,4,,,4,4,1,1,0.000,0.613,0.613
sbc032,2,0.613,1.623,2,TUCKER;,1,All,All,DET,Word,"",233734,6,1,5,6,6,1,1,0.613,1.010,1.010
sbc032,2,0.613,1.623,2,TUCKER;,2,drinking,drinking,VERB,Word,"",233735,7,2,4,7,7,1,1,0.613,1.010,1.010
sbc032,2,0.613,1.623,2,TUCKER;,3,the,the,DET,Word,"",233736,8,3,3,8,8,1,1,0.613,1.010,1.010
sbc032,2,0.613,1.623,2,TUCKER;,4,same,same,ADJ,Word,"",233737,9,4,2,9,9,1,1,0.613,1.010,1.010
sbc032,2,0.613,1.623,2,TUCKER;,5,thing,thing,NOUN,Word,"",233738,10,5,1,10,10,1,1,0.613,1.010,1.010
sbc032,2,0.613,1.623,2,TUCKER;,6,?,?,PUNCT,EndNote,appeal,233739,11,,,11,11,1,1,0.613,1.010,1.010
sbc032,3,1.623,2.211,3,TOM_3;,1,(.),(.),X,Pause,"",233741,13,,,1,1,2,2,1.773,0.588,0.438
sbc032,3,1.623,2.211,3,TOM_3;,2,M-m,M-m,PROPN,Word,"",233742,14,1,1,2,2,2,2,1.773,0.588,0.438
sbc032,3,1.623,2.211,3,TOM_3;,3,.,.,PUNCT,EndNote,final,233743,15,,,3,3,2,2,1.773,0.588,0.438
sbc032,4,2.211,3.369,4,TOM_1;,1,I,I,PRON,Word,"",233745,17,1,8,1,1,3,3,2.211,1.158,1.158
sbc032,4,2.211,3.369,4,TOM_1;,2,know,know,VERB,Word,"",233746,18,2,7,2,2,3,3,2.211,1.158,1.158
sbc032,4,2.211,3.369,4,TOM_1;,3,~Tommy[,Tommy,PROPN,Word,"",233747,19,3,6,3,3,3,3,2.211,1.158,1.158
sbc032,4,2.211,3.369,4,TOM_1;,4,'s,'s,PART,Word,"",233748,20,4,5,4,4,3,3,2.211,1.158,1.158
sbc032,4,2.211,3.369,4,TOM_1;,5,having],having,NOUN,Word,"",233749,21,5,4,5,5,3,3,2.211,1.158,1.158
sbc032,4,2.211,3.369,4,TOM_1;,6,the,the,DET,Word,"",233750,22,6,3,6,6,3,3,2.211,1.158,1.158
sbc032,4,2.211,3.369,4,TOM_1;,7,red,red,ADJ,Word,"",233751,23,7,2,7,7,3,3,2.211,1.158,1.158
sbc032,4,2.211,3.369,4,TOM_1;,8,wine,wine,NOUN,Word,"",233752,24,8,1,8,8,3,3,2.211,1.158,1.158
sbc032,4,2.211,3.369,4,TOM_1;,9,.,.,PUNCT,EndNote,final,233753,25,,,9,9,3,3,2.211,1.158,1.158
sbc032,5,2.624,2.864,5,TOM_3;,1,[No],No,X,Word,"",233755,27,1,1,1,1,4,4,2.624,0.240,0.240
sbc032,5,2.624,2.864,5,TOM_3;,2,.,.,PUNCT,EndNote,final,233756,28,,,2,2,4,4,2.624,0.240,0.240
sbc032,6,3.369,3.927,6,TOM_1;,1,You,You,PRON,Word,"",233758,30,1,4,1,1,5,5,3.369,0.558,0.558
sbc032,6,3.369,3.927,6,TOM_1;,2,want,want,VERB,Word,"",233759,31,2,3,2,2,5,5,3.369,0.558,0.558
sbc032,6,3.369,3.927,6,TOM_1;,3,some,some,DET,Word,"",233760,32,3,2,3,3,5,5,3.369,0.558,0.558
sbc032,6,3.369,3.927,6,TOM_1;,4,[2more],more,X,Word,"",233761,33,4,1,4,4,5,5,3.369,0.558,0.558
sbc032,6,3.369,3.927,6,TOM_1;,5,?,?,PUNCT,EndNote,appeal,233762,34,,,5,5,5,5,3.369,0.558,0.558
sbc032,7,3.673,3.927,7,TUCKER;,1,[2~Tom],Tom,X,Word,"",233764,36,1,1,1,1,6,6,3.673,0.254,0.254
sbc032,7,3.673,3.927,7,TUCKER;,2,",",",",PUNCT,EndNote,continuing,233765,37,,,2,2,6,6,3.673,0.254,0.254
sbc032,8,3.927,4.382,8,TUCKER;,1,[3what,what,X,Word,"",233767,39,1,4,4,4,6,6,3.927,0.455,0.455
sbc032,8,3.927,4.382,8,TUCKER;,2,do,do,AUX,Word,"",233768,40,2,3,5,5,6,6,3.927,0.455,0.455
sbc032,8,3.927,4.382,8,TUCKER;,3,you,you,PRON,Word,"",233769,41,3,2,6,6,6,6,3.927,0.455,0.455
sbc032,8,3.927,4.382,8,TUCKER;,4,want3],want,PROPN,Word,"",233770,42,4,1,7,7,6,6,3.927,0.455,0.455
sbc032,8,3.927,4.382,8,TUCKER;,5,.,.,PUNCT,EndNote,final,233771,43,,,8,8,6,6,3.927,0.455,0.455
sbc032,9,3.927,4.382,9,TOM_3;,1,[3Mhm],Mhm,X,Word,"",233773,45,1,1,1,1,7,7,3.927,0.455,0.455
sbc032,9,3.927,4.382,9,TOM_3;,2,.,.,PUNCT,EndNote,final,233774,46,,,2,2,7,7,3.927,0.455,0.455
sbc032,10,4.382,5.812,10,TOM_3;,1,(.),(.),X,Pause,"",233776,48,,,4,1,7,8,4.532,1.430,1.280
sbc032,10,4.382,5.812,10,TOM_3;,2,[4Yeah,Yeah,PUNCT,Word,"",233777,49,1,8,5,2,7,8,4.532,1.430,1.280
sbc032,10,4.382,5.812,10,TOM_3;,3,I,I,PRON,Word,"",233778,50,2,7,6,3,7,8,4.532,1.430,1.280
sbc032,10,4.382,5.812,10,TOM_3;,4,'ll],'ll,VERB,Word,"",233779,51,3,6,7,4,7,8,4.532,1.430,1.280
sbc032,10,4.382,5.812,10,TOM_3;,5,have,have,AUX,Word,"",233780,52,4,5,8,5,7,8,4.532,1.430,1.280
sbc032,10,4.382,5.812,10,TOM_3;,6,a,a,DET,Word,"",233781,53,5,4,9,6,7,8,4.532,1.430,1.280
sbc032,10,4.382,5.812,10,TOM_3;,7,little,little,ADJ,Word,"",233782,54,6,3,10,7,7,8,4.532,1.430,1.280
sbc032,10,4.382,5.812,10,TOM_3;,8,[5more,more,X,Word,"",233783,55,7,2,11,8,7,8,4.532,1.430,1.280
sbc032,10,4.382,5.812,10,TOM_3;,9,~Tuck],Tuck,PUNCT,Word,"",233784,56,8,1,12,9,7,8,4.532,1.430,1.280
sbc032,10,4.382,5.812,10,TOM_3;,10,.,.,PUNCT,EndNote,final,233785,57,,,13,10,7,8,4.532,1.430,1.280
sbc032,11,4.511,4.921,11,TOM_1;,1,[4Sure],Sure,X,Word,"",233787,59,1,1,1,1,8,9,4.511,0.410,0.410
sbc032,11,4.511,4.921,11,TOM_1;,2,.,.,PUNCT,EndNote,final,233788,60,,,2,2,8,9,4.511,0.410,0.410
sbc032,12,4.511,4.921,12,TOM_2;,1,[4Sure],Sure,X,Word,"",233790,62,1,1,1,1,9,10,4.511,0.410,0.410
sbc032,12,4.511,4.921,12,TOM_2;,2,.,.,PUNCT,EndNote,final,233791,63,,,2,2,9,10,4.511,0.410,0.410
sbc032,13,5.337,6.145,13,TOM_2;,1,[5Course,Course,X,Word,"",233793,65,1,5,4,1,9,11,5.337,0.808,0.808
sbc032,13,5.337,6.145,13,TOM_2;,2,he,he,PRON,Word,"",233794,66,2,4,5,2,9,11,5.337,0.808,0.808
sbc032,13,5.337,6.145,13,TOM_2;,3,wants],wants,VERB,Word,"",233795,67,3,3,6,3,9,11,5.337,0.808,0.808
