docId,unitId,unitStart,unitEnd,sequence,participant,order,transcript,text,POS_dft,kind,endNote,corpusSeq,tokenSeq,place,negPlace,turnOrder,pSentOrder,turnSeq,pSentSeq,unitStartSkipPause,unitDur,unitDurSkipPause
sbc022,1,2.835,4.073,1,RANDY;,1,(...),(...),X,Pause,"",164658,1,,,1,1,1,1,3.335,1.238,0.738
sbc022,1,2.835,4.073,1,RANDY;,2,(H),(H),X,Vocalism,"",164659,2,,,2,2,1,1,3.335,1.238,0.738
sbc022,1,2.835,4.073,1,RANDY;,3,(%):,(%),X,Vocalism,"",164660,3,,,3,3,1,1,3.335,1.238,0.738
sbc022,1,2.835,4.073,1,RANDY;,4,You,You,PRON,Word,"",164661,4,1,3,4,4,1,1,3.335,1.238,0.738
sbc022,1,2.835,4.073,1,RANDY;,5,know,know,VERB,Word,"",164662,5,2,2,5,5,1,1,3.335,1.238,0.738
sbc022,1,2.835,4.073,1,RANDY;,6,it's:,it's,NOUN,Word,"",164663,6,3,1,6,6,1,1,3.335,1.238,0.738
sbc022,1,2.835,4.073,1,RANDY;,7,",",",",PUNCT,EndNote,continuing,164664,7,,,7,7,1,1,3.335,1.238,0.738
sbc022,2,4.073,6.874,2,RANDY;,1,(.),(.),X,Pause,"",164666,9,,,9,9,1,1,4.223,2.801,2.651
sbc022,2,4.073,6.874,2,RANDY;,2,it,it,PRON,Word,"",164667,10,1,7,10,10,1,1,4.223,2.801,2.651
sbc022,2,4.073,6.874,2,RANDY;,3,was,was,AUX,Word,"",164668,11,2,6,11,11,1,1,4.223,2.801,2.651
sbc022,2,4.073,6.874,2,RANDY;,4,really,really,ADV,Word,"",164669,12,3,5,12,12,1,1,4.223,2.801,2.651
sbc022,2,4.073,6.874,2,RANDY;,5,pretty,pretty,ADV,Word,"",164670,13,4,4,13,13,1,1,4.223,2.801,2.651
sbc022,2,4.073,6.874,2,RANDY;,6,straightforward,straightforward,ADJ,Word,"",164671,14,5,3,14,14,1,1,4.223,2.801,2.651
sbc022,2,4.073,6.874,2,RANDY;,7,this,this,DET,Word,"",164672,15,6,2,15,15,1,1,4.223,2.801,2.651
sbc022,2,4.073,6.874,2,RANDY;,8,[morning],morning,X,Word,"",164673,16,7,1,16,16,1,1,4.223,2.801,2.651
sbc022,2,4.073,6.874,2,RANDY;,9,.,.,PUNCT,EndNote,final,164674,17,,,17,17,1,1,4.223,2.801,2.651
sbc022,3,6.518,7.163,3,LANCE;,1,[(H)],(H),X,Vocalism,"",164676,19,,,1,1,2,2,6.518,0.645,0.645
sbc022,4,7.163,7.927,4,RANDY;,1,(...),(...),X,Pause,"",164678,21,,,1,3,3,3,7.663,0.764,0.264
sbc022,4,7.163,7.927,4,RANDY;,2,(H),(H),X,Vocalism,"",164679,22,,,2,4,3,3,7.663,0.764,0.264
sbc022,4,7.163,7.927,4,RANDY;,3,(.),(.),X,Pause,"",164680,23,,,3,5,3,3,7.663,0.764,0.264
sbc022,4,7.163,7.927,4,RANDY;,4,And,And,CCONJ,Word,"",164681,24,1,1,4,1,3,3,7.663,0.764,0.264
sbc022,4,7.163,7.927,4,RANDY;,5,",",",",PUNCT,EndNote,continuing,164682,25,,,5,2,3,3,7.663,0.764,0.264
sbc022,5,8.795,9.430,5,RANDY;,1,(...),(...),X,Pause,"",164684,27,,,7,4,3,3,9.295,0.635,0.135
sbc022,5,8.795,9.430,5,RANDY;,2,y–,y,NOUN,Word,"",164685,28,1,2,8,5,3,3,9.295,0.635,0.135
