longId,discoId,unitId,tokenId,order,place,agent,transcript,transcript_LDC,text,text_LDC,kind,endNote,back,clitic,hostId,noSpaceAfter,unitStart,unitEnd,unitLen,wordStart,wordEnd,wordTimeExact,POS_Spacy,tag_Spacy,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,overlap,Is Overlap,lag,Is Lag,pause,microPause,laugh,unclear,%word,_word,Pre-phonation,Pseudograph,turnId,turnOrder
411138,56,1,1,1,,GARY;,(...),...,(...),...,Pause,,,null,0,FALSE,0,1.8319999999999999,11,0,0,FALSE,PUNCT,:,punct,<VOX,...,...,.,...,False,,False,0,False,1,0,,,,,,,1,1
411139,56,1,2,2,,GARY;,<VOX,<VOX,<VOX,<VOX,Tag,,,null,0,FALSE,0,1.8319999999999999,11,0,0.65,TRUE,PUNCT,NFP,npadvmod,GARY:,<VOX,<vox,<,VOX,False,,False,0,False,0,0,,,,,,,1,2
411140,56,1,3,3,1,GARY;,Do,Do,Do,Do,Word,,7,null,0,FALSE,0,1.8319999999999999,11,0.65,0.72,TRUE,VERB,VBP,aux,smell,Do,do,D,Do,True,,False,0,False,0,0,,,,,,,1,3
411141,56,1,4,4,2,GARY;,you,you,you,you,Word,,6,null,0,FALSE,0,1.8319999999999999,11,0.72,0.78,TRUE,PRON,PRP,nsubj,smell,-PRON-,you,y,you,True,,False,0,False,0,0,,,,,,,1,4
411142,56,1,5,5,3,GARY;,smell,smell,smell,smell,Word,,5,null,0,FALSE,0,1.8319999999999999,11,0.78,1.04,TRUE,VERB,VB,ccomp,said,smell,smell,s,ell,True,,False,0,False,0,0,,,,,,,1,5
411143,56,1,6,6,4,GARY;,the,the,the,the,Word,,4,null,0,FALSE,0,1.8319999999999999,11,1.04,1.12,TRUE,DET,DT,det,dog,the,the,t,the,True,,False,0,False,0,0,,,,,,,1,6
411144,56,1,7,7,5,GARY;,dog,dog,dog,dog,Word,,3,null,0,FALSE,0,1.8319999999999999,11,1.12,1.42,TRUE,NOUN,NN,dobj,smell,dog,dog,d,dog,True,,False,0,False,0,0,,,,,,,1,7
411145,56,1,8,8,6,GARY;,on,on,on,on,Word,,2,null,0,FALSE,0,1.8319999999999999,11,1.42,1.57,TRUE,ADP,IN,prep,smell,on,on,o,on,True,,False,0,False,0,0,,,,,,,1,8
411146,56,1,9,9,7,GARY;,me,me,me,me,Word,,1,null,0,TRUE,0,1.8319999999999999,11,1.57,1.82,TRUE,PRON,PRP,pobj,on,-PRON-,me,m,me,True,,False,0,False,0,0,,,,,,,1,9
411147,56,1,10,10,,GARY;,?,?,?,?,EndNote,appeal,,null,0,TRUE,0,1.8319999999999999,11,1.82,1.82,FALSE,PUNCT,.,punct,smell,?,?,?,?,False,,False,0,False,0,0,,,,,,,1,10
