longId,discoId,unitId,tokenId,order,place,agent,transcript,transcript_LDC,text,text_LDC,kind,endNote,back,clitic,hostId,noSpaceAfter,unitStart,unitEnd,unitLen,wordStart,wordEnd,wordTimeExact,POS_Spacy,tag_Spacy,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,overlap,Is Overlap,lag,Is Lag,pause,microPause,laugh,unclear,%word,_word,Pre-phonation,Pseudograph,turnId,turnOrder
429204,58,1,1,1,,STEVEN;,(...),...,(...),...,Pause,,,null,0,FALSE,0,3.3339999999999996,13,0,1.65,TRUE,PUNCT,NFP,punct,0.000,...,...,.,...,False,,False,0,False,1,0,,,,,,,1,1
429205,58,1,2,2,,STEVEN;,(H),(H),(H),(H),Vocalism,,,null,0,FALSE,0,3.3339999999999996,13,1.65,1.65,TRUE,PUNCT,-LRB-,punct,'s,(H),(h),(,(H),False,,False,0,False,0,0,,,,,,,1,2
429206,58,1,3,3,1,STEVEN;,Here,Here,Here,Here,Word,,9,host,0,TRUE,0,3.3339999999999996,13,1.65,1.82,TRUE,ADV,RB,advmod,'s,here,here,H,ere,True,,False,0,False,0,0,,,,,,,1,3
429207,58,1,4,4,2,STEVEN;,'s,'s,'s,'s,Word,,8,clitic,3,FALSE,0,3.3339999999999996,13,1.65,1.82,TRUE,VERB,VBZ,ccomp,is,be,is,','s,False,,False,0,False,0,0,,,,,,,1,4
429208,58,1,5,5,3,STEVEN;,a,a,a,a,Word,,7,null,0,FALSE,0,3.3339999999999996,13,1.82,1.86,TRUE,DET,DT,det,place,a,a,a,a,True,,False,0,False,0,0,,,,,,,1,5
429209,58,1,6,6,4,STEVEN;,nice,nice,nice,nice,Word,,6,null,0,FALSE,0,3.3339999999999996,13,1.86,2.07,TRUE,ADJ,JJ,amod,place,nice,nice,n,ice,True,,False,0,False,0,0,,,,,,,1,6
429210,58,1,7,7,5,STEVEN;,place,place,place,place,Word,,5,null,0,FALSE,0,3.3339999999999996,13,2.18,2.37,TRUE,NOUN,NN,nsubj,'s,place,place,p,ace,True,,False,0,False,0,0,,,,,,,1,7
429211,58,1,8,8,6,STEVEN;,to,to,to,to,Word,,4,null,0,FALSE,0,3.3339999999999996,13,2.37,2.47,TRUE,PART,TO,aux,put,to,to,t,to,True,,False,0,False,0,0,,,,,,,1,8
429212,58,1,9,9,7,STEVEN;,put,put,put,put,Word,,3,null,0,FALSE,0,3.3339999999999996,13,2.47,2.71,TRUE,VERB,VB,relcl,place,put,put,p,put,True,,False,0,False,0,0,,,,,,,1,9
429213,58,1,10,10,8,STEVEN;,my,my,my,my,Word,,2,null,0,FALSE,0,3.3339999999999996,13,2.71,2.79,TRUE,DET,PRP$,poss,shoe[s],-PRON-,my,m,my,True,,False,0,False,0,0,,,,,,,1,10
