X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
170807,NA,23,1,1,1,Another,Another,Another,Another,EVELYN;,1.506,4.132,DET,DT,det,thing,another,another,A,her,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,6,1,8,0,0,2.046,2.426,null,0,TRUE
170808,NA,23,1,2,1,thing,thing,thing,thing,EVELYN;,1.506,4.132,NOUN,NN,nsubj,was,thing,thing,t,ing,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,5,2,8,0,0,2.426,2.646,null,0,TRUE
170809,NA,23,1,3,1,I,I,I,I,EVELYN;,1.506,4.132,PRON,PRP,nsubj,thought,-PRON-,i,I,I,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,4,3,8,0,0,2.646,2.806,null,0,TRUE
170810,NA,23,1,4,1,thought,thought,thought,thought,EVELYN;,1.506,4.132,VERB,VBD,relcl,thing,think,thought,t,ght,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,3,4,8,0,0,2.806,3.096,null,0,TRUE
170811,NA,23,1,5,1,was,was,was,was,EVELYN;,1.506,4.132,VERB,VBD,ccomp,thought,be,was,w,was,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,5,2,5,8,0,0,3.096,3.336,null,0,TRUE
170812,NA,23,1,6,1,interesting,interesting,interesting,interesting,EVELYN;,1.506,4.132,ADJ,JJ,acomp,was,interesting,interesting,i,ing,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,6,1,6,8,0,0,3.336,3.946,null,0,TRUE
170813,NA,23,1,7,1,",",",",",",",",EVELYN;,1.506,4.132,PUNCT,",",punct,thing,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,7,8,0,0,3.946,3.946,null,0,FALSE
170814,NA,23,1,8,1,"
","
",NA,NA,EVELYN;,1.506,4.132,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,8,8,0,0,3.946,3.946,null,0,FALSE
170815,NA,23,2,9,1,(H),(H),(H),(H),EVELYN;,4.132,5.071,PUNCT,-LRB-,punct,thing,(H),(h),(,(H),FALSE,Vocalism,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,9,6,0,0,3.946,3.946,null,0,FALSE
170816,NA,23,2,10,1,...,â€¦,NA,NA,EVELYN;,4.132,5.071,PUNCT,NFP,punct,thing,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,10,6,1,0,3.946,4.132031,null,0,TRUE
170817,NA,23,2,11,1,was,was,was,was,EVELYN;,4.132,5.071,VERB,VBD,ccomp,think,be,was,w,was,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,1,2,11,6,0,0,4.362,4.692,null,0,TRUE
170818,NA,23,2,12,1,the,the,the,the,EVELYN;,4.132,5.071,DET,DT,acomp,was,the,the,t,the,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,2,1,12,6,0,0,4.692,5.052,null,0,TRUE
170819,NA,23,2,13,1,",",",",",",",",EVELYN;,4.132,5.071,PUNCT,",",punct,was,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,13,6,0,0,5.052,5.052,null,0,FALSE
