X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
246766,NA,33,1,1,1,...,â€¦,NA,NA,LAURA;,0,3.675,PUNCT,:,punct,Look,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,6,1,0,0,3.14,null,0,TRUE
246767,NA,33,1,2,1,Look,Look,Look,Look,LAURA;,0,3.675,VERB,VB,advcl,wears,look,look,L,ook,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,3,2,6,0,0,3.14,3.27,null,0,TRUE
246768,NA,33,1,3,1,at,at,at,at,LAURA;,0,3.675,ADP,IN,prep,Look,at,at,a,at,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,2,3,6,0,0,3.27,3.33,null,0,TRUE
246769,NA,33,1,4,1,this,this,this,this,LAURA;,0,3.675,DET,DT,pobj,at,this,this,t,his,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,1,4,6,0,0,3.33,3.66,null,0,TRUE
246770,NA,33,1,5,1,.,.,.,.,LAURA;,0,3.675,PUNCT,.,punct,Look,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,6,0,0,3.66,3.995,null,0,FALSE
246771,NA,33,1,6,1,"
","
",NA,NA,LAURA;,0,3.675,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,6,6,0,0,3.995,3.995,null,0,FALSE
246772,NA,33,2,7,1,Is,Is,Is,Is,LAURA;,3.675,4.427,VERB,VBZ,ccomp,Look,be,is,I,Is,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,4,7,6,0,0,3.995,3.995,null,0,FALSE
246773,NA,33,2,8,1,n't,n't,n't,n't,LAURA;,3.675,4.427,ADV,RB,neg,Is,not,not,n,n't,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,3,8,6,0,0,3.995,3.995,null,0,FALSE
246774,NA,33,2,9,1,this,this,this,this,LAURA;,3.675,4.427,DET,DT,nsubj,Is,this,this,t,his,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,2,9,6,0,0,3.995,4.205,null,0,TRUE
246775,NA,33,2,10,1,pretty,pretty,pretty,pretty,LAURA;,3.675,4.427,ADJ,JJ,advmod,Is,pretty,pretty,p,tty,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,1,10,6,0,0,4.205,4.405,null,0,TRUE
246776,NA,33,2,11,1,?,?,?,?,LAURA;,3.675,4.427,PUNCT,.,punct,Is,?,?,?,?,FALSE,EndNote,FALSE,FALSE,appeal,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,11,6,0,0,-1,-1,null,0,FALSE
246777,NA,33,2,12,1,"
","
",NA,NA,LAURA;,3.675,4.427,SPACE,_SP,NA,?,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,12,6,0,0,-1,-1,null,0,FALSE
246778,NA,33,3,13,2,..,â€¥,NA,NA,LISBETH;,4.427,4.936,PUNCT,NFP,punct,%X,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,4,0,1,5.214,5.214,null,0,TRUE
246779,NA,33,3,14,2,%X,(%)#,X,(),LISBETH;,4.427,4.936,NOUN,NNS,dep,Look,%X,%x,%,%X,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,%word,NA,NA,NA,2,1,1,2,4,0,0,5.214,5.214,null,0,TRUE
246780,NA,33,3,15,2,.,.,.,.,LISBETH;,4.427,4.936,PUNCT,.,punct,Look,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,4,0,0,5.214,5.214,null,0,TRUE
246781,NA,33,3,16,2,"
","
",NA,NA,LISBETH;,4.427,4.936,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,0,0,5.214,5.214,null,0,TRUE
246782,NA,33,4,17,2,...,â€¦,NA,NA,LISBETH;,4.994,6.952,PUNCT,NFP,punct,Look,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,5,8,1,0,5.214,5.214,null,0,TRUE
246783,NA,33,4,18,2,[<X,[<#,NA,NA,LISBETH;,4.994,6.952,ADP,IN,dep,Look,[<x,[<x,[,[<X,FALSE,Tag,TRUE,FALSE,NA,],0,NA,NA,NA,NA,NA,NA,2,NA,NA,6,8,0,0,5.214,5.214,null,0,TRUE
246784,NA,33,4,19,2,Li=me,Li:me,Lime,Lime,LISBETH;,4.994,6.952,PROPN,NNP,nsubj,crea=m,Li=me,li=me,L,#NAME?,FALSE,Word,TRUE,TRUE,NA,NA,1,NA,NA,NA,NA,NA,NA,3,1,2,7,8,0,0,5.214,6.144,null,0,TRUE
246785,NA,33,4,20,2,..],â€¥],NA,NA,LISBETH;,4.994,6.952,PUNCT,NFP,punct,Li=me,..],..],.,..],FALSE,Pause,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,8,8,0,0,6.144,6.174,null,0,TRUE
246786,NA,33,4,21,2,crea=m,crea:m,cream,cream,LISBETH;,4.994,6.952,ADJ,JJ,dep,Look,crea=m,crea=m,c,a=m,FALSE,Word,FALSE,TRUE,NA,],1,NA,NA,NA,NA,NA,NA,5,2,1,9,8,0,0,6.174,6.934,null,0,TRUE
246787,NA,33,4,22,2,X>,#>,NA,NA,LISBETH;,4.994,6.952,PROPN,NNP,acomp,crea=m,X>,x>,X,X>,FALSE,Tag,FALSE,FALSE,NA,NA,0,NA,#word,NA,NA,NA,NA,6,NA,NA,10,8,0,0,6.934,6.952004,null,0,TRUE
246788,NA,33,4,23,2,.,.,.,.,LISBETH;,4.994,6.952,PUNCT,.,punct,crea=m,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,11,8,0,0,6.144,6.174,null,0,TRUE
246789,NA,33,4,24,2,"
","
",NA,NA,LISBETH;,4.994,6.952,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,12,8,0,0,6.144,6.174,null,0,FALSE
246790,NA,33,5,25,3,[What,[What,What,What,DON;,5.877,6.347,X,XX,nsubj,is,[what,[what,[,hat,FALSE,Word,TRUE,FALSE,NA,],0,NA,NA,NA,NA,NA,NA,1,1,3,1,5,0,0,5.877,5.967,null,0,TRUE
246791,NA,33,5,26,3,is,is,is,is,DON;,5.877,6.347,VERB,VBZ,ccomp,Look,be,is,i,is,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,2,2,5,0,0,5.967,6.177,null,0,TRUE
246792,NA,33,5,27,3,that],that],that,that,DON;,5.877,6.347,NUM,CD,attr,is,that],that],t,at],FALSE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,1,3,5,0,0,6.177,6.327,null,0,TRUE
246793,NA,33,5,28,3,.,.,.,.,DON;,5.877,6.347,PUNCT,.,punct,Look,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,],0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,5,0,0,6.327,6.346977,null,0,TRUE
246794,NA,33,5,29,3,"
","
",NA,NA,DON;,5.877,6.347,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,5,0,0,6.327,6.346977,null,0,FALSE
246795,NA,33,6,30,4,[2~Mary,[2~Mary,Mary,Mary,LAURA;,6.952,8.008,X,XX,nsubj,wears,[2~mary,[2~mary,[,ary,FALSE,Word,TRUE,FALSE,NA,],0,NA,NA,NA,NA,~,NA,1,1,4,1,6,0,0,6.952,7.462,null,0,FALSE
246796,NA,33,6,31,4,always,always,always,always,LAURA;,6.952,8.008,ADV,RB,advmod,wears,always,always,a,ays,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,3,2,6,0,0,7.462,7.672,null,0,TRUE
246797,NA,33,6,32,4,wears,wears,wears,wears,LAURA;,6.952,8.008,VERB,VBZ,ccomp,comment,wear,wears,w,ars,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,2,3,6,0,0,7.672,7.802,null,0,TRUE
246798,NA,33,6,33,4,them2],them2],them,them,LAURA;,6.952,8.008,PROPN,NNP,dobj,wears,them2],them2],t,m2],FALSE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,1,4,6,0,0,7.802,7.992,null,0,TRUE
246799,NA,33,6,34,4,.,.,.,.,LAURA;,6.952,8.008,PUNCT,.,punct,wears,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,],0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,6,0,0,7.992,7.992,null,0,FALSE
246800,NA,33,6,35,4,"
","
",NA,NA,LAURA;,6.952,8.008,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,6,6,0,0,7.992,8.007964,null,0,TRUE
