X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
374525,NA,51,1,1,1,..,â€¥,NA,NA,FRAN;,0,1.399,PUNCT,NFP,punct,(H),..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,10,0,1,0,0.34,null,0,TRUE
374526,NA,51,1,2,1,(H),(H),(H),(H),FRAN;,0,1.399,PUNCT,-LRB-,punct,went,(H),(h),(,(H),FALSE,Vocalism,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,10,0,0,0.34,0.34,null,0,TRUE
374527,NA,51,1,3,1,Well,Well,Well,Well,FRAN;,0,1.399,INTJ,UH,intj,went,well,well,W,ell,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,1,6,3,10,0,0,0.34,0.52,null,0,TRUE
374528,NA,51,1,4,1,I,I,I,I,FRAN;,0,1.399,PRON,PRP,nsubj,went,-PRON-,i,I,I,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,2,5,4,10,0,0,0.52,0.55,null,0,TRUE
374529,NA,51,1,5,1,went,went,went,went,FRAN;,0,1.399,VERB,VBD,ccomp,is,go,went,w,ent,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,3,4,5,10,0,0,0.55,0.72,null,0,TRUE
374530,NA,51,1,6,1,to,to,to,to,FRAN;,0,1.399,ADP,IN,prep,went,to,to,t,to,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,4,3,6,10,0,0,0.72,0.84,null,0,TRUE
374531,NA,51,1,7,1,this,this,this,this,FRAN;,0,1.399,DET,DT,det,church,this,this,t,his,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,5,2,7,10,0,0,0.84,1.05,null,0,TRUE
374532,NA,51,1,8,1,church,church,church,church,FRAN;,0,1.399,NOUN,NN,pobj,to,church,church,c,rch,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,6,1,8,10,0,0,1.05,1.38,null,0,TRUE
374533,NA,51,1,9,1,",",",",",",",",FRAN;,0,1.399,PUNCT,",",punct,went,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,9,NA,NA,9,10,0,0,1.399,1.399,null,0,TRUE
374534,NA,51,1,10,1,"
","
",NA,NA,FRAN;,0,1.399,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,10,NA,NA,10,10,0,0,1.399,1.399,null,0,TRUE
