X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
70981,NA,10,1,1,1,...,â€¦,NA,NA,PHIL;,0,0.8,PUNCT,.,punct,But,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,4,1,0,0,0.53,null,0,TRUE
70982,NA,10,1,2,1,But,But,But,But,PHIL;,0,0.8,CCONJ,CC,cc,0,but,but,B,But,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,1,2,4,0,0,0.53,0.62,null,0,TRUE
70983,NA,10,1,3,1,",",",",",",",",PHIL;,0,0.8,PUNCT,",",punct,0,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,4,0,0,0.62,0.8,null,0,TRUE
70984,NA,10,1,4,1,"
","
",NA,NA,PHIL;,0,0.8,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,0,0,0.8,1.44,null,0,TRUE
70985,NA,10,2,5,1,..,â€¥,NA,NA,PHIL;,0.8,1.85,PUNCT,NFP,punct,0,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,5,8,0,1,1.44,1.44,null,0,TRUE
70986,NA,10,2,6,1,(H),(H),(H),(H),PHIL;,0.8,1.85,PUNCT,-LRB-,npadvmod,0,(H),(h),(,(H),FALSE,Vocalism,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,6,8,0,0,1.44,1.44,null,0,TRUE
70987,NA,10,2,7,1,<X,<#,NA,NA,PHIL;,0.8,1.85,X,XX,dep,BRAD:,<x,<x,<,<X,FALSE,Tag,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,7,8,0,0,1.44,1.44,null,0,TRUE
70988,NA,10,2,8,1,But,But,But,But,PHIL;,0.8,1.85,CCONJ,CC,cc,<X,but,but,B,But,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,1,2,8,8,0,0,1.44,1.53,null,0,TRUE
70989,NA,10,2,9,1,X>,#>,NA,NA,PHIL;,0.8,1.85,PROPN,NNP,amod,anyways,X>,x>,X,X>,FALSE,Tag,FALSE,FALSE,NA,NA,0,NA,#word,NA,NA,NA,NA,5,NA,NA,9,8,0,0,1.53,1.53,null,0,TRUE
70990,NA,10,2,10,1,anyways,anyways,anyways,anyways,PHIL;,0.8,1.85,NOUN,NNS,conj,<X,anyway,anyways,a,ays,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,2,1,10,8,0,0,1.53,1.83,null,0,TRUE
70991,NA,10,2,11,1,",",",",",",",",PHIL;,0.8,1.85,PUNCT,",",punct,1.85,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,11,8,0,0,1.83,1.850023,null,0,TRUE
70992,NA,10,2,12,1,"
","
",NA,NA,PHIL;,0.8,1.85,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,12,8,0,0,1.85,1.85,null,0,TRUE
70993,NA,10,3,13,1,back,back,back,back,PHIL;,1.85,2.89,ADV,RB,advmod,<X,back,back,b,ack,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,6,13,9,0,0,1.85,2,null,0,TRUE
70994,NA,10,3,14,1,to,to,to,to,PHIL;,1.85,2.89,ADP,IN,prep,back,to,to,t,to,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,5,14,9,0,0,2,2.11,null,0,TRUE
