X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
342322,NA,46,1,1,1,...,â€¦,NA,NA,>ENV;,0,2.589,PUNCT,:,punct,2.589,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,3,1,0,NA,NA,null,0,TRUE
342323,NA,46,1,2,1,((DOOR_OPENING)),((DOOR_OPENING)),((DOOR_OPENING)),((DOOR_OPENING)),>ENV;,0,2.589,PUNCT,-LRB-,npadvmod,2.589,((DOOR_OPENING)),((door_opening)),(,G)),FALSE,Action,FALSE,FALSE,NA,NA,0,NA,NA,NA,_word,NA,pre-phonation,2,NA,NA,2,3,0,0,0,2.589,null,0,FALSE
342324,NA,46,1,3,1,"
","
",NA,NA,>ENV;,0,2.589,SPACE,_SP,NA,((DOOR_OPENING)),"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,3,0,0,0,2.589,null,0,FALSE
342325,NA,46,2,4,2,...,â€¦,NA,NA,REED;,2.589,4.447,PUNCT,:,punct,REED:,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,5,1,0,2.589,3.699,null,0,TRUE
342326,NA,46,2,5,2,Hey,Hey,Hey,Hey,REED;,2.589,4.447,INTJ,UH,det,man,hey,hey,H,Hey,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,2,2,5,0,0,3.699,3.819,null,0,TRUE
342327,NA,46,2,6,2,man,man,man,man,REED;,2.589,4.447,NOUN,NN,appos,REED:,man,man,m,man,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,1,3,5,0,0,3.919,4.429,null,0,TRUE
342328,NA,46,2,7,2,.,.,.,.,REED;,2.589,4.447,PUNCT,.,punct,2.589,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,5,0,0,3.919,4.429,null,0,FALSE
342329,NA,46,2,8,2,"
","
",NA,NA,REED;,2.589,4.447,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,5,0,0,3.919,4.429,null,0,FALSE
342330,NA,46,3,9,3,Hey,Hey,Hey,Hey,DARREN;,4.447,4.934,INTJ,UH,intj,2.589,hey,hey,H,Hey,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,1,3,0,0,4.447,4.847,null,0,TRUE
342331,NA,46,3,10,3,.,.,.,.,DARREN;,4.447,4.934,PUNCT,.,punct,2.589,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,3,0,0,4.847,4.93403,null,0,TRUE
342332,NA,46,3,11,3,"
","
",NA,NA,DARREN;,4.447,4.934,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,3,0,0,4.847,4.93403,null,0,FALSE
342333,NA,46,4,12,4,...,â€¦,NA,NA,REED;,4.934,6.42,PUNCT,:,punct,2.589,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,7,1,0,5.364,5.364,null,0,TRUE
342334,NA,46,4,13,4,Good,Good,Good,Good,REED;,4.934,6.42,ADJ,JJ,ccomp,did,good,good,G,ood,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,4,2,7,0,0,5.364,5.544,null,0,TRUE
