X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
422406,NA,57,1,1,1,...,â€¦,NA,NA,NICK;,0,1.479,PUNCT,:,punct,NICK:,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,6,1,0,0,1.04,null,0,TRUE
422407,NA,57,1,2,1,Go,Go,Go,Go,NICK;,0,1.479,VERB,VB,nsubj,get,go,go,G,Go,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,3,2,6,0,0,1.04,1.16,null,0,TRUE
422408,NA,57,1,3,1,get,get,get,get,NICK;,0,1.479,VERB,VB,ccomp,beached,get,get,g,get,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,2,3,6,0,0,1.16,1.39,null,0,TRUE
422409,NA,57,1,4,1,him,him,him,him,NICK;,0,1.479,PRON,PRP,dobj,get,-PRON-,him,h,him,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,1,4,6,0,0,1.39,1.46,null,0,TRUE
422410,NA,57,1,5,1,.,.,.,.,NICK;,0,1.479,PUNCT,.,punct,get,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,6,0,0,1.39,1.46,null,0,FALSE
422411,NA,57,1,6,1,"
","
",NA,NA,NICK;,0,1.479,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,6,6,0,0,1.39,1.46,null,0,FALSE
422412,NA,57,2,7,2,<X,<#,NA,NA,X;,1.479,2.35,X,XX,appos,X:,<x,<x,<,<X,FALSE,Tag,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,8,0,0,1.479,1.479,null,0,FALSE
422413,NA,57,2,8,2,Little,Little,Little,Little,X;,1.479,2.35,ADJ,JJ,amod,boys,little,little,L,tle,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,3,2,8,0,0,1.479,1.869,null,0,TRUE
422414,NA,57,2,9,2,boys,boys,boys,boys,X;,1.479,2.35,NOUN,NNS,poss,room,boys,boys,b,oys,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,2,3,8,0,0,1.869,2.069,null,0,FALSE
422415,NA,57,2,10,2,',',NA,NA,X;,1.479,2.35,PART,POS,case,boys,[GENITIVE],[GENITIVE],',',FALSE,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,8,0,0,2.069,2.119,null,0,TRUE
422416,NA,57,2,11,2,room,room,room,room,X;,1.479,2.35,NOUN,NN,appos,X:,room,room,r,oom,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,3,1,5,8,0,0,2.119,2.229,null,0,TRUE
422417,NA,57,2,12,2,X>,#>,NA,NA,X;,1.479,2.35,PROPN,NNP,advcl,get,X>,x>,X,X>,FALSE,Tag,FALSE,FALSE,NA,NA,0,NA,#word,NA,NA,NA,NA,6,NA,NA,6,8,0,0,2.229,2.229,null,0,FALSE
422418,NA,57,2,13,2,?,?,?,?,X;,1.479,2.35,PUNCT,.,punct,get,?,?,?,?,FALSE,EndNote,FALSE,FALSE,appeal,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,7,8,0,0,2.229,2.229,null,0,FALSE
422419,NA,57,2,14,2,"
","
",NA,NA,X;,1.479,2.35,SPACE,_SP,NA,?,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,8,8,0,0,2.229,2.229,null,0,FALSE
422420,NA,57,3,15,2,...,â€¦,NA,NA,X;,2.35,3.25,PUNCT,:,punct,get,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,9,3,1,0,2.229,2.229,null,0,FALSE
422421,NA,57,3,16,2,(Hx),(Hx),(Hx),(Hx),X;,2.35,3.25,NUM,CD,dobj,get,(hx),(hx),(,Hx),FALSE,Vocalism,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,10,3,0,0,2.229,2.229,null,0,FALSE
422422,NA,57,3,17,2,"
","
",NA,NA,X;,2.35,3.25,SPACE,_SP,NA,(Hx),"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,11,3,0,0,2.229,2.349975,null,0,TRUE
422423,NA,57,4,18,3,...,â€¦,NA,NA,BENTON;,3.25,5.166,PUNCT,NFP,punct,VOX>,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,6,1,0,3.25,3.25,null,0,TRUE
422424,NA,57,4,19,3,<VOX,<VOX,NA,NA,BENTON;,3.25,5.166,X,ADD,nmod,VOX>,<vox,<vox,<,VOX,FALSE,Tag,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,6,0,0,3.25,3.25,null,0,TRUE
