X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
394810,NA,53,1,1,1,..,â€¥,NA,NA,X;,0,0.7,PUNCT,.,punct,X:,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,3,0,1,NA,NA,null,0,TRUE
394811,NA,53,1,2,1,(COUGH),(COUGH),(COUGH),(COUGH),X;,0,0.7,PUNCT,'',npadvmod,X:,(COUGH),(cough),(,GH),FALSE,Vocalism,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,3,0,0,0,0.7,null,0,FALSE
394812,NA,53,1,3,1,"
","
",NA,NA,X;,0,0.7,SPACE,_SP,NA,(COUGH),"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,3,0,0,0,0.7,null,0,FALSE
394813,NA,53,2,4,2,...,â€¦,NA,NA,JUDGE;,0.7,3.996,PUNCT,.,punct,JUDGE:,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,4,1,0,0.7,1.85,null,0,TRUE
394814,NA,53,2,5,2,Okay,Okay,Okay,Okay,JUDGE;,0.7,3.996,INTJ,UH,intj,5.263,okay,okay,O,kay,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,1,2,4,0,0,1.85,3.98,null,0,TRUE
394815,NA,53,2,6,2,",",",",",",",",JUDGE;,0.7,3.996,PUNCT,",",punct,5.263,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,4,0,0,3.996,3.996,null,0,TRUE
394816,NA,53,2,7,2,"
","
",NA,NA,JUDGE;,0.7,3.996,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,0,0,3.996,3.996,null,0,TRUE
394817,NA,53,3,8,2,the,the,the,the,JUDGE;,3.996,5.263,DET,DT,det,case,the,the,t,the,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,6,5,8,0,0,3.996,4.056,null,0,TRUE
394818,NA,53,3,9,2,next,next,next,next,JUDGE;,3.996,5.263,ADJ,JJ,amod,case,next,next,n,ext,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,5,6,8,0,0,4.056,4.256,null,0,TRUE
394819,NA,53,3,10,2,case,case,case,case,JUDGE;,3.996,5.263,NOUN,NN,nsubj,be=,case,case,c,ase,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,4,7,8,0,0,4.256,4.516,null,0,TRUE
394820,NA,53,3,11,2,will,will,will,will,JUDGE;,3.996,5.263,VERB,MD,aux,be=,will,will,w,ill,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,3,8,8,0,0,4.516,4.696,null,0,TRUE
394821,NA,53,3,12,2,be=,be:,be,be,JUDGE;,3.996,5.263,VERB,VB,ccomp,Was,be=,be=,b,be=,FALSE,Word,FALSE,TRUE,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,2,9,8,0,0,4.696,5.066,null,0,TRUE
394822,NA,53,3,13,2,uh,uh,uh,uh,JUDGE;,3.996,5.263,INTJ,UH,intj,be=,uh,uh,u,uh,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,6,1,10,8,0,0,5.066,5.246,null,0,TRUE
394823,NA,53,3,14,2,",",",",",",",",JUDGE;,3.996,5.263,PUNCT,",",punct,be=,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,11,8,0,0,5.246,5.262984,null,0,TRUE
394824,NA,53,3,15,2,"
","
",NA,NA,JUDGE;,3.996,5.263,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,12,8,0,0,5.643,5.643,null,0,TRUE
394825,NA,53,4,16,2,~Walter,~Walter,Walter,Walter,JUDGE;,5.263,7.347,PUNCT,NFP,punct,be=,~Walter,~walter,~,ter,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,~,NA,1,1,5,13,7,0,0,5.643,5.643,null,0,TRUE
394826,NA,53,4,17,2,~Komak,~Komak,Komak,Komak,JUDGE;,5.263,7.347,PUNCT,NFP,punct,be=,~Komak,~komak,~,mak,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,~,NA,2,2,4,14,7,0,0,5.643,6.173,null,0,TRUE
394827,NA,53,4,18,2,versus,versus,versus,versus,JUDGE;,5.263,7.347,ADJ,JJ,prep,be=,versus,versus,v,sus,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,3,15,7,0,0,6.173,6.523,null,0,TRUE
394828,NA,53,4,19,2,~Rose,~Rose,Rose,Rose,JUDGE;,5.263,7.347,PUNCT,.,punct,versus,~Rose,~rose,~,ose,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,~,NA,4,4,2,16,7,0,0,6.523,6.893,null,0,TRUE
394829,NA,53,4,20,2,~Black,~Black,Black,Black,JUDGE;,5.263,7.347,PUNCT,NFP,punct,be=,~Black,~black,~,ack,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,~,NA,5,5,1,17,7,0,0,6.893,7.333,null,0,TRUE
394830,NA,53,4,21,2,?,?,?,?,JUDGE;,5.263,7.347,PUNCT,.,punct,be=,?,?,?,?,FALSE,EndNote,FALSE,FALSE,appeal,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,18,7,0,0,6.893,7.333,null,0,FALSE
394831,NA,53,4,22,2,"
","
",NA,NA,JUDGE;,5.263,7.347,SPACE,_SP,NA,?,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,19,7,0,0,6.893,7.333,null,0,FALSE
394832,NA,53,5,23,3,...,â€¦,NA,NA,BAILIFF;,7.347,15.399,PUNCT,.,punct,Is,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,6,1,0,7.347,7.537,null,0,TRUE
394833,NA,53,5,24,3,Is,Is,Is,Is,BAILIFF;,7.347,15.399,VERB,VBZ,cc,be=,be,is,I,Is,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,3,2,6,0,0,7.537,7.647,null,0,TRUE
394834,NA,53,5,25,3,this,this,this,this,BAILIFF;,7.347,15.399,DET,DT,nsubj,Is,this,this,t,his,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,2,3,6,0,0,8.507,8.597,null,0,TRUE
394835,NA,53,5,26,3,contested,contested,contested,contested,BAILIFF;,7.347,15.399,VERB,VBN,acomp,Is,contest,contested,c,ted,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,1,4,6,0,0,9.397,10.227,null,0,TRUE
394836,NA,53,5,27,3,?,?,?,?,BAILIFF;,7.347,15.399,PUNCT,.,punct,Is,?,?,?,?,FALSE,EndNote,FALSE,FALSE,appeal,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,6,0,0,9.397,10.227,null,0,FALSE
394837,NA,53,5,28,3,"
","
",NA,NA,BAILIFF;,7.347,15.399,SPACE,_SP,NA,?,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,6,6,0,0,9.397,10.227,null,0,FALSE
