X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
368750,NA,50,1,1,1,I,I,I,I,DANA;,0,1.78,PRON,PRP,nsubj,thought,-PRON-,i,I,I,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,10,1,13,0,0,0,0.08,null,0,TRUE
368751,NA,50,1,2,1,thought,thought,thought,thought,DANA;,0,1.78,VERB,VBD,ccomp,go,think,thought,t,ght,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,9,2,13,0,0,0.08,0.27,null,0,TRUE
368752,NA,50,1,3,1,they,they,they,they,DANA;,0,1.78,PRON,PRP,nsubj,gon,-PRON-,they,t,hey,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,8,3,13,0,0,0.27,0.49,null,0,TRUE
368753,NA,50,1,4,1,were,were,were,were,DANA;,0,1.78,VERB,VBD,aux,gon,be,were,w,ere,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,7,4,13,0,0,0.49,0.55,null,0,TRUE
368754,NA,50,1,5,1,gon,gon,gon,gon,DANA;,0,1.78,VERB,VBG,ccomp,thought,go,going,g,gon,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,5,6,5,13,0,0,0.55,0.69,host,0,TRUE
368755,NA,50,1,6,1,na,na,na,na,DANA;,0,1.78,PART,TO,aux,be,to,to,n,na,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,6,5,6,13,0,0,0.55,0.69,clitic,5,TRUE
368756,NA,50,1,7,1,be,be,be,be,DANA;,0,1.78,VERB,VB,xcomp,gon,be,be,b,be,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,7,4,7,13,0,0,0.69,0.79,null,0,TRUE
368757,NA,50,1,8,1,back,back,back,back,DANA;,0,1.78,ADV,RB,advmod,be,back,back,b,ack,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,8,3,8,13,0,0,0.79,1.6,null,0,TRUE
368758,NA,50,1,9,1,..,â€¥,NA,NA,DANA;,0,1.78,PUNCT,NFP,punct,be,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,9,NA,NA,9,13,0,1,1.6,1.6,null,0,TRUE
368759,NA,50,1,10,1,by,by,by,by,DANA;,0,1.78,ADP,IN,prep,be,by,by,b,by,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,10,9,2,10,13,0,0,1.6,1.67,null,0,TRUE
368760,NA,50,1,11,1,n[ow],n[ow],now,now,DANA;,0,1.78,NOUN,NN,pobj,by,n[ow],n[ow],n,ow],FALSE,Word,TRUE,FALSE,NA,[],0,NA,NA,NA,NA,NA,NA,11,10,1,11,13,0,0,1.67,1.76,null,0,TRUE
368761,NA,50,1,12,1,",",",",",",",",DANA;,0,1.78,PUNCT,",",punct,thought,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,12,NA,NA,12,13,0,0,1.76,1.78,null,0,TRUE
368762,NA,50,1,13,1,"
","
",NA,NA,DANA;,0,1.78,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,13,NA,NA,13,13,0,0,1.6,1.6,null,0,TRUE
