X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
8965,NA,2,1,1,1,How,How,How,How,JAMIE;,0,6.52,ADV,WRB,advmod,teach,how,how,H,How,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,9,1,11,0,0,2.4,2.5,null,0,TRUE
8966,NA,2,1,2,1,[can,[can,can,can,JAMIE;,0,6.52,X,XX,dep,teach,[can,[can,[,can,FALSE,Word,TRUE,FALSE,NA,],0,NA,NA,NA,NA,NA,NA,2,2,8,2,11,0,0,2.5,2.69,null,0,TRUE
8967,NA,2,1,3,1,you,you,you,you,JAMIE;,0,6.52,PRON,PRP,nsubj,teach,-PRON-,you,y,you,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,7,3,11,0,0,2.69,2.75,null,0,TRUE
8968,NA,2,1,4,1,teach,teach,teach,teach,JAMIE;,0,6.52,VERB,VBP,relcl,6.52,teach,teach,t,ach,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,6,4,11,0,0,2.75,3.06,null,0,TRUE
8969,NA,2,1,5,1,a,a,a,a,JAMIE;,0,6.52,DET,DT,det,to],a,a,a,a,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,5,5,5,11,0,0,3.06,3.15,null,0,TRUE
8970,NA,2,1,6,1,three-year-old,three-year-old,three-year-old,three-year-old,JAMIE;,0,6.52,ADJ,JJ,compound,to],three-year-old,three-year-old,t,old,FALSE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,6,4,6,11,0,0,3.15,4,null,0,TRUE
8971,NA,2,1,7,1,to],to],to,to,JAMIE;,0,6.52,NUM,CD,dobj,teach,to],to],t,to],FALSE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,7,3,7,11,0,0,4,4.24,null,0,TRUE
8972,NA,2,1,8,1,ta=p,ta:p,tap,tap,JAMIE;,0,6.52,PROPN,NNP,dobj,teach,ta=p,ta=p,t,a=p,FALSE,Word,FALSE,TRUE,NA,],1,NA,NA,NA,NA,NA,NA,8,8,2,8,11,0,0,4.24,4.46,null,0,TRUE
8973,NA,2,1,9,1,[2dance2],[2dance2],dance,dance,JAMIE;,0,6.52,X,XX,dobj,teach,[2dance2],[2dance2],[,e2],FALSE,Word,TRUE,FALSE,NA,[],0,NA,NA,NA,NA,NA,NA,9,9,1,9,11,0,0,5.28,5.6,null,0,TRUE
8974,NA,2,1,10,1,.,.,.,.,JAMIE;,0,6.52,PUNCT,.,punct,6.52,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,10,NA,NA,10,11,0,0,5.6,6.52,null,0,TRUE
8975,NA,2,1,11,1,"
","
",NA,NA,JAMIE;,0,6.52,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,11,NA,NA,11,11,0,0,4.46,5.28,null,0,TRUE
8976,NA,2,2,12,2,[I,[I,I,I,HAROLD;,4.43,5.78,X,XX,nsubj,imagine,[i,[i,[,[I,FALSE,Word,TRUE,FALSE,NA,],0,NA,NA,NA,NA,NA,NA,1,1,6,1,8,0,0,4.43,4.56,null,0,TRUE
8977,NA,2,2,13,2,ca,ca,ca,ca,HAROLD;,4.43,5.78,VERB,MD,aux,imagine,ca,ca,c,ca,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,5,2,8,0,0,4.56,4.86,host,0,TRUE
8978,NA,2,2,14,2,n't,n't,n't,n't,HAROLD;,4.43,5.78,ADV,RB,neg,imagine,not,not,n,n't,FALSE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,4,3,8,0,0,4.56,4.86,clitic,13,TRUE
8979,NA,2,2,15,2,imagine,imagine,imagine,imagine,HAROLD;,4.43,5.78,VERB,VB,punct,6.52,imagine,imagine,i,ine,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,3,4,8,0,0,4.86,5.31,null,0,TRUE
8980,NA,2,2,16,2,teaching,teaching,teaching,teaching,HAROLD;,4.43,5.78,VERB,VBG,xcomp,imagine,teach,teaching,t,ing,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,5,2,5,8,0,0,5.31,5.51,null,0,TRUE
8981,NA,2,2,17,2,a],a],a,a,HAROLD;,4.43,5.78,PROPN,NNP,punct,--,a],a],a,a],FALSE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,6,1,6,8,0,0,5.51,5.54,null,0,TRUE
8982,NA,2,2,18,2,--,â€”,--,â€”,HAROLD;,4.43,5.78,PUNCT,:,punct,6.08,--,-,-,--,FALSE,EndNote,FALSE,FALSE,break,],0,NA,NA,NA,NA,NA,NA,7,NA,NA,7,8,0,0,5.54,5.780023,null,0,TRUE
8983,NA,2,2,19,2,"
","
",NA,NA,HAROLD;,4.43,5.78,SPACE,_SP,NA,--,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,8,8,0,0,6.08,6.08,null,0,TRUE
8984,NA,2,3,20,2,[2@Yeah2],[2@Yeah2],Yeah,Yeah,HAROLD;,6.08,6.35,NOUN,NNS,npadvmod,imagine,[2@Yeah2],[2@yeah2],[,h2],FALSE,Word,TRUE,FALSE,NA,[],0,@word,NA,NA,NA,NA,NA,1,1,1,9,3,0,0,6.08,6.33,null,0,TRUE
8985,NA,2,3,21,2,",",",",",",",",HAROLD;,6.08,6.35,PUNCT,",",punct,imagine,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,10,3,0,0,6.33,6.349977,null,0,TRUE
8986,NA,2,3,22,2,"
","
",NA,NA,HAROLD;,6.08,6.35,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,11,3,0,0,6.08,6.08,null,0,TRUE
8987,NA,2,4,23,2,really,really,really,really,HAROLD;,6.35,6.73,ADV,RB,advmod,6.73,really,really,r,lly,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,12,3,0,0,6.35,6.71,null,0,TRUE
8988,NA,2,4,24,2,.,.,.,.,HAROLD;,6.35,6.73,PUNCT,.,punct,imagine,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,13,3,0,0,6.71,6.730045,null,0,TRUE
