X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
435727,NA,59,1,1,1,...,â€¦,NA,NA,CAM;,0,2.033,PUNCT,:,punct,CAM:,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,8,1,0,0,0,null,0,FALSE
435728,NA,59,1,2,1,(TSK),(TSK),(TSK),(TSK),CAM;,0,2.033,X,XX,intj,Oh=,(tsk),(tsk),(,SK),FALSE,Vocalism,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,8,0,0,0,0,null,0,FALSE
435729,NA,59,1,3,1,..,â€¥,NA,NA,CAM;,0,2.033,PUNCT,NFP,punct,Oh=,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,8,0,1,0,1.41,null,0,TRUE
435730,NA,59,1,4,1,Oh=,Oh:,Oh,Oh,CAM;,0,2.033,ADP,IN,intj,2.992,oh=,oh=,O,Oh=,FALSE,Word,FALSE,TRUE,NA,NA,1,NA,NA,NA,NA,NA,NA,4,1,3,4,8,0,0,1.41,1.6,null,0,TRUE
435731,NA,59,1,5,1,my,my,my,my,CAM;,0,2.033,DET,PRP$,poss,God,-PRON-,my,m,my,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,2,2,5,8,0,0,1.6,1.81,null,0,TRUE
435732,NA,59,1,6,1,God,God,God,God,CAM;,0,2.033,PROPN,NNP,appos,Oh=,God,god,G,God,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,3,1,6,8,0,0,1.81,2.02,null,0,TRUE
435733,NA,59,1,7,1,",",",",",",",",CAM;,0,2.033,PUNCT,",",punct,2.033,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,7,8,0,0,2.02,2.02,null,0,FALSE
435734,NA,59,1,8,1,"
","
",NA,NA,CAM;,0,2.033,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,8,8,0,0,2.02,2.033016,null,0,TRUE
435735,NA,59,2,9,1,I,I,I,I,CAM;,2.033,2.992,PRON,PRP,nsubj,think,-PRON-,i,I,I,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,6,9,8,0,0,2.033016,2.063,null,0,FALSE
435736,NA,59,2,10,1,think,think,think,think,CAM;,2.033,2.992,VERB,VBP,ccomp,wonder,think,think,t,ink,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,5,10,8,0,0,2.063,2.233,null,0,TRUE
435737,NA,59,2,11,1,they,they,they,they,CAM;,2.033,2.992,PRON,PRP,nsubj,'re,they,they,t,hey,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,4,11,8,0,0,2.233,2.333,host,0,TRUE
435738,NA,59,2,12,1,'re,'re,'re,'re,CAM;,2.033,2.992,VERB,VBP,ccomp,think,be,are,','re,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,3,12,8,0,0,2.233,2.333,clitic,11,TRUE
435739,NA,59,2,13,1,all,all,all,all,CAM;,2.033,2.992,ADV,RB,advmod,'re,all,all,a,all,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,5,2,13,8,0,0,2.333,2.503,null,0,TRUE
435740,NA,59,2,14,1,nuts,nuts,nuts,nuts,CAM;,2.033,2.992,ADJ,JJ,acomp,'re,nuts,nuts,n,uts,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,6,1,14,8,0,0,2.533,2.973,null,0,TRUE
435741,NA,59,2,15,1,.,.,.,.,CAM;,2.033,2.992,PUNCT,.,punct,think,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,15,8,0,0,2.973,2.973,null,0,FALSE
435742,NA,59,2,16,1,"
","
",NA,NA,CAM;,2.033,2.992,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,16,8,0,0,2.973,2.992002,null,0,TRUE
435743,NA,59,3,17,2,So,So,So,So,JO;,2.992,4.182,ADV,RB,advmod,she,so,so,S,So,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,6,1,8,0,0,2.992,3.162,null,0,FALSE
435744,NA,59,3,18,2,she,she,she,she,JO;,2.992,4.182,PRON,PRP,nsubj,[had,-PRON-,she,s,she,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,5,2,8,0,0,3.162,3.412,null,0,TRUE
435745,NA,59,3,19,2,[had,[had,had,had,JO;,2.992,4.182,PUNCT,-RRB-,ccomp,think,[had,[had,[,had,FALSE,Word,TRUE,FALSE,NA,[],0,NA,NA,NA,NA,NA,NA,3,3,4,3,8,0,0,3.412,3.712,null,0,TRUE
435746,NA,59,3,20,2,to,to,to,to,JO;,2.992,4.182,PART,TO,aux,have,to,to,t,to,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,3,4,8,0,0,3.712,3.882,null,0,TRUE
435747,NA,59,3,21,2,have,have,have,have,JO;,2.992,4.182,VERB,VB,advcl,think,have,have,h,ave,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,5,2,5,8,0,0,3.882,4.052,null,0,TRUE
