X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
140544,NA,18,1,1,1,They,They,They,They,MARCIA;,0.25,1.045,PRON,PRP,nsubj,be,-PRON-,they,T,hey,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,5,1,7,0,0,0.25,0.34,null,0,TRUE
140545,NA,18,1,2,1,might,might,might,might,MARCIA;,0.25,1.045,VERB,MD,aux,be,may,might,m,ght,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,4,2,7,0,0,0.34,0.54,null,0,TRUE
140546,NA,18,1,3,1,not,not,not,not,MARCIA;,0.25,1.045,ADV,RB,neg,be,not,not,n,not,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,3,3,7,0,0,0.54,0.63,null,0,TRUE
140547,NA,18,1,4,1,actually,actually,actually,actually,MARCIA;,0.25,1.045,ADV,RB,advmod,be,actually,actually,a,lly,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,2,4,7,0,0,0.63,0.78,null,0,TRUE
140548,NA,18,1,5,1,be,be,be,be,MARCIA;,0.25,1.045,VERB,VB,relcl,MARCIA:,be,be,b,be,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,5,1,5,7,0,0,0.78,0.78,null,0,FALSE
140549,NA,18,1,6,1,",",",",",",",",MARCIA;,0.25,1.045,PUNCT,",",punct,be,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,6,7,0,0,0.78,0.78,null,0,FALSE
140550,NA,18,1,7,1,"
","
",NA,NA,MARCIA;,0.25,1.045,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,7,7,0,0,0.78,0.78,null,0,FALSE
140551,NA,18,2,8,1,...,â€¦,NA,NA,MARCIA;,1.045,1.335,PUNCT,NFP,punct,be,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,8,5,1,0,0.78,0.78,null,0,FALSE
140552,NA,18,2,9,1,be,be,be,be,MARCIA;,1.045,1.335,VERB,VB,ccomp,feel,be,be,b,be,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,2,9,5,0,0,0.78,0.85,null,0,TRUE
140553,NA,18,2,10,1,um,um,um,um,MARCIA;,1.045,1.335,INTJ,UH,intj,be,um,um,u,um,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,1,10,5,0,0,1.255,1.315,null,0,TRUE
140554,NA,18,2,11,1,",",",",",",",",MARCIA;,1.045,1.335,PUNCT,",",punct,be,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,11,5,0,0,1.315,1.425,null,0,FALSE
140555,NA,18,2,12,1,"
","
",NA,NA,MARCIA;,1.045,1.335,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,12,5,0,0,1.425,1.425,null,0,FALSE
