X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
202983,NA,28,1,1,1,...,â€¦,NA,NA,>ENV;,0.23,9.09,PUNCT,.,punct,9.09,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,5,1,0,0.23,0.23,null,0,TRUE
202984,NA,28,1,2,1,((RING)),((RING)),((RING)),((RING)),>ENV;,0.23,9.09,X,XX,intj,9.09,((ring)),((ring)),(,G)),FALSE,Action,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,5,0,0,0.23,0.23,null,0,TRUE
202985,NA,28,1,3,1,...,â€¦,NA,NA,>ENV;,0.23,9.09,PUNCT,NFP,punct,((RING)),...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,5,1,0,0.23,0.23,null,0,TRUE
202986,NA,28,1,4,1,((RING)),((RING)),((RING)),((RING)),>ENV;,0.23,9.09,PROPN,NNP,npadvmod,9.09,((RING)),((ring)),(,G)),FALSE,Action,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,5,0,0,0.23,0.23,null,0,TRUE
202987,NA,28,1,5,1,"
","
",NA,NA,>ENV;,0.23,9.09,SPACE,_SP,NA,((RING)),"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,5,0,0,0.23,0.23,null,0,TRUE
202988,NA,28,2,6,2,...,â€¦,NA,NA,JILL;,11.455,12.04,PUNCT,.,punct,12.04,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,4,1,0,11.455,11.485,null,0,TRUE
202989,NA,28,2,7,2,Hello=,Hello:,Hello,Hello,JILL;,11.455,12.04,INTJ,UH,punct,12.04,hello=,hello=,H,lo=,FALSE,Word,FALSE,TRUE,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,1,2,4,0,0,11.485,11.935,null,0,TRUE
202990,NA,28,2,8,2,",",",",",",",",JILL;,11.455,12.04,PUNCT,",",punct,12.04,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,4,0,0,11.935,12.03999,null,0,TRUE
202991,NA,28,2,9,2,"
","
",NA,NA,JILL;,11.455,12.04,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,0,0,11.455,11.485,null,0,TRUE
202992,NA,28,3,10,3,..,â€¥,NA,NA,JEFF;,12.04,13.57,PUNCT,.,punct,'s,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,11,0,1,12.04,12.09,null,0,TRUE
202993,NA,28,3,11,3,How,How,How,How,JEFF;,12.04,13.57,ADV,WRB,advmod,'s,how,how,H,How,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,8,2,11,0,0,12.09,12.28,host,0,TRUE
202994,NA,28,3,12,3,'s,'s,'s,'s,JEFF;,12.04,13.57,VERB,VBZ,appos,JEFF:,[GENITIVE],[GENITIVE],','s,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,7,3,11,0,0,12.09,12.28,clitic,11,TRUE
202995,NA,28,3,13,3,my,my,my,my,JEFF;,12.04,13.57,DET,PRP$,poss,girl,-PRON-,my,m,my,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,6,4,11,0,0,12.28,12.41,null,0,TRUE
202996,NA,28,3,14,3,favorite,favorite,favorite,favorite,JEFF;,12.04,13.57,ADJ,JJ,amod,girl,favorite,favorite,f,ite,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,5,5,11,0,0,12.41,12.8,null,0,TRUE
202997,NA,28,3,15,3,girl,girl,girl,girl,JEFF;,12.04,13.57,NOUN,NN,nsubj,'s,girl,girl,g,irl,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,5,4,6,11,0,0,12.8,13,null,0,TRUE
202998,NA,28,3,16,3,in,in,in,in,JEFF;,12.04,13.57,ADP,IN,prep,girl,in,in,i,in,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,6,3,7,11,0,0,13,13.09,null,0,TRUE
202999,NA,28,3,17,3,the,the,the,the,JEFF;,12.04,13.57,DET,DT,det,world,the,the,t,the,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,7,2,8,11,0,0,13.09,13.16,null,0,TRUE
203000,NA,28,3,18,3,world,world,world,world,JEFF;,12.04,13.57,NOUN,NN,pobj,in,world,world,w,rld,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,9,8,1,9,11,0,0,13.16,13.55,null,0,TRUE
203001,NA,28,3,19,3,.,.,.,.,JEFF;,12.04,13.57,PUNCT,.,punct,JEFF:,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,10,NA,NA,10,11,0,0,13.55,13.56998,null,0,TRUE
