X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
360839,NA,49,1,1,1,...,â€¦,NA,NA,DAN;,0,1.625,PUNCT,NFP,punct,<X,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,6,1,0,0,0,null,0,TRUE
360840,NA,49,1,2,1,<X,<#,NA,NA,DAN;,0,1.625,X,XX,nsubj,X>,<x,<x,<,<X,FALSE,Tag,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,6,0,0,0,0,null,0,TRUE
360841,NA,49,1,3,1,Eventually,Eventually,Eventually,Eventually,DAN;,0,1.625,ADV,RB,advmod,X>,eventually,eventually,E,lly,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,1,1,3,6,0,0,0,1.61,null,0,TRUE
360842,NA,49,1,4,1,X>,#>,NA,NA,DAN;,0,1.625,PROPN,NNP,amod,X],X>,x>,X,X>,FALSE,Tag,FALSE,FALSE,NA,NA,0,NA,#word,NA,NA,NA,NA,4,NA,NA,4,6,0,0,1.61,1.624989,null,0,TRUE
360843,NA,49,1,5,1,",",",",",",",",DAN;,0,1.625,PUNCT,",",punct,X],",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,6,0,0,0,0,null,0,TRUE
360844,NA,49,1,6,1,"
","
",NA,NA,DAN;,0,1.625,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,6,6,0,0,0,0,null,0,TRUE
360845,NA,49,2,7,1,[XXX,[###,XXX,NA,DAN;,1.625,2.451,X,XX,compound,X],[xxx,[xxx,[,XXX,FALSE,Word,TRUE,FALSE,NA,],0,NA,NA,NA,NA,NA,NA,1,1,2,7,4,0,0,0,0,null,0,TRUE
360846,NA,49,2,8,1,X],#],X,NA,DAN;,1.625,2.451,PROPN,NNP,npadvmod,1.625,X],x],X,X],FALSE,Word,TRUE,FALSE,NA,NA,0,NA,#word,NA,NA,NA,NA,2,2,1,8,4,0,0,0,0,null,0,TRUE
360847,NA,49,2,9,1,--,â€”,--,â€”,DAN;,1.625,2.451,PUNCT,:,punct,1.625,--,-,-,--,FALSE,EndNote,FALSE,FALSE,break,],0,NA,NA,NA,NA,NA,NA,3,NA,NA,9,4,0,0,0,0,null,0,TRUE
360848,NA,49,2,10,1,"
","
",NA,NA,DAN;,1.625,2.451,SPACE,_SP,NA,--,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,10,4,0,0,0,0,null,0,TRUE
360849,NA,49,3,11,2,[But,[But,But,But,LUCY;,1.625,2.451,PROPN,NNP,dep,'s,[But,[but,[,But,FALSE,Word,TRUE,FALSE,NA,],0,NA,NA,NA,NA,NA,NA,1,1,4,1,6,0,0,1.625,2.561,null,0,FALSE
360850,NA,49,3,12,2,it,it,it,it,LUCY;,1.625,2.451,PRON,PRP,nsubj,'s,it,it,i,it,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,3,2,6,0,0,2.561,2.561,null,0,FALSE
360851,NA,49,3,13,2,'s,'s,'s,'s,LUCY;,1.625,2.451,VERB,VBZ,ccomp,had,be,is,','s,FALSE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,2,3,6,0,0,2.561,2.561,null,0,FALSE
360852,NA,49,3,14,2,amazing],amazing],amazing,amazing,LUCY;,1.625,2.451,ADJ,JJ,attr,'s,amazing],amazing],a,ng],FALSE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,1,4,6,0,0,2.561,2.561,null,0,FALSE
360853,NA,49,3,15,2,.,.,.,.,LUCY;,1.625,2.451,PUNCT,.,punct,'s,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,],0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,6,0,0,2.561,2.561,null,0,FALSE
360854,NA,49,3,16,2,"
","
",NA,NA,LUCY;,1.625,2.451,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,6,6,0,0,2.561,2.561,null,0,FALSE
360855,NA,49,4,17,2,And,And,And,And,LUCY;,2.451,3.077,CCONJ,CC,cc,'s,and,and,A,And,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,4,7,6,0,0,2.561,2.561,null,0,FALSE
360856,NA,49,4,18,2,they,they,they,they,LUCY;,2.451,3.077,PRON,PRP,nsubj,done,they,they,t,hey,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,3,8,6,0,0,2.561,2.731,host,0,TRUE
360857,NA,49,4,19,2,'ve,'ve,'ve,'ve,LUCY;,2.451,3.077,VERB,VBP,aux,done,have,have,','ve,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,2,9,6,0,0,2.561,2.731,clitic,18,TRUE
360858,NA,49,4,20,2,done,done,done,done,LUCY;,2.451,3.077,VERB,VBN,conj,'s,do,done,d,one,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,1,10,6,0,0,2.731,3.061,null,0,TRUE
360859,NA,49,4,21,2,",",",",",",",",LUCY;,2.451,3.077,PUNCT,",",punct,done,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,11,6,0,0,-1,-1,null,0,FALSE
360860,NA,49,4,22,2,"
","
",NA,NA,LUCY;,2.451,3.077,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,12,6,0,0,-1,-1,null,0,FALSE
360861,NA,49,5,23,3,...,â€¦,NA,NA,AL;,3.077,3.959,PUNCT,:,punct,done,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,8,1,0,3.077,3.267,null,0,TRUE
360862,NA,49,5,24,3,So,So,So,So,AL;,3.077,3.959,ADV,RB,advmod,done,so,so,S,So,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,5,2,8,0,0,3.267,3.367,null,0,TRUE
360863,NA,49,5,25,3,they,they,they,they,AL;,3.077,3.959,PRON,PRP,nsubj,done,-PRON-,they,t,hey,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,4,3,8,0,0,3.367,3.477,null,0,TRUE
360864,NA,49,5,26,3,all,all,all,all,AL;,3.077,3.959,DET,DT,appos,they,all,all,a,all,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,3,4,8,0,0,3.477,3.577,null,0,TRUE
360865,NA,49,5,27,3,done,done,done,done,AL;,3.077,3.959,VERB,VBD,cc,'s,do,done,d,one,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,2,5,8,0,0,3.577,3.767,null,0,TRUE
360866,NA,49,5,28,3,[now],[now],now,now,AL;,3.077,3.959,X,XX,npadvmod,'s,[now],[now],[,ow],FALSE,Word,TRUE,FALSE,NA,[],0,NA,NA,NA,NA,NA,NA,6,5,1,6,8,0,0,3.767,3.937,null,0,TRUE
360867,NA,49,5,29,3,?,?,?,?,AL;,3.077,3.959,PUNCT,.,punct,'s,?,?,?,?,FALSE,EndNote,FALSE,FALSE,appeal,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,7,8,0,0,3.937,3.958995,null,0,TRUE
360868,NA,49,5,30,3,"
","
",NA,NA,AL;,3.077,3.959,SPACE,_SP,NA,?,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,8,8,0,0,3.077,3.267,null,0,TRUE
360869,NA,49,6,31,4,[my],[my],my,my,LUCY;,3.785,4.656,NUM,CD,punct,LUCY:,[my],[my],[,my],FALSE,Word,TRUE,FALSE,NA,[],0,NA,NA,NA,NA,NA,NA,1,1,3,1,5,0,0,3.785,3.925,null,0,TRUE
360870,NA,49,6,32,4,whole,whole,whole,whole,LUCY;,3.785,4.656,ADJ,JJ,amod,neighborhood,whole,whole,w,ole,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,2,2,5,0,0,3.925,4.115,null,0,TRUE
360871,NA,49,6,33,4,neighborhood,neighborhood,neighborhood,neighborhood,LUCY;,3.785,4.656,NOUN,NN,appos,LUCY:,neighborhood,neighborhood,n,ood,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,1,3,5,0,0,4.115,4.545,null,0,TRUE
360872,NA,49,6,34,4,.,.,.,.,LUCY;,3.785,4.656,PUNCT,.,punct,'s,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,5,0,0,4.656,4.826,null,0,TRUE
360873,NA,49,6,35,4,"
","
",NA,NA,LUCY;,3.785,4.656,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,5,0,0,4.656,4.826,null,0,TRUE
360874,NA,49,7,36,4,(H),(H),(H),(H),LUCY;,4.656,5.224,PUNCT,-LRB-,punct,'s,(H),(h),(,(H),FALSE,Vocalism,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,6,5,0,0,4.826,4.826,null,0,FALSE
360875,NA,49,7,37,4,Well,Well,Well,Well,LUCY;,4.656,5.224,INTJ,UH,cc,'s,well,well,W,ell,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,2,7,5,0,0,4.826,4.976,null,0,TRUE
360876,NA,49,7,38,4,no,no,no,no,LUCY;,4.656,5.224,INTJ,UH,intj,Well,no,no,n,no,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,1,8,5,0,0,4.976,5.156,null,0,TRUE
360877,NA,49,7,39,4,",",",",",",",",LUCY;,4.656,5.224,PUNCT,",",punct,6.885,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,9,5,0,0,5.156,5.223982,null,0,TRUE
360878,NA,49,7,40,4,"
","
",NA,NA,LUCY;,4.656,5.224,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,10,5,0,0,5.156,5.223982,null,0,TRUE
360879,NA,49,8,41,4,because,because,because,because,LUCY;,5.224,6.885,ADP,IN,mark,ordered,because,because,b,use,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,7,11,9,0,0,5.223982,5.474,null,0,FALSE
