longId,discoId,unitId,tokenId,order,place,agent,transcript,transcript_LDC,text,text_LDC,kind,endNote,back,clitic,hostId,noSpaceAfter,unitStart,unitEnd,unitLen,wordStart,wordEnd,wordTimeExact,POS_Spacy,tag_Spacy,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,overlap,Is Overlap,lag,Is Lag,pause,microPause,laugh,unclear,%word,_word,Pre-phonation,Pseudograph,turnId,turnOrder
166210,22,1,1,1,,RANDY;,(...),...,(...),...,Pause,,,null,0,FALSE,2.835,4.073,8,3.185,3.185,TRUE,PUNCT,NFP,punct,4.073,...,...,.,...,False,,False,0,False,1,0,,,,,,,1,1
166211,22,1,2,2,,RANDY;,(H),(H),(H),(H),Vocalism,,,null,0,FALSE,2.835,4.073,8,3.185,3.185,TRUE,PUNCT,-LRB-,punct,4.073,(H),(h),(,(H),False,,False,0,False,0,0,,,,,,,1,2
166212,22,1,3,3,,RANDY;,(%):,%=,(%),%,Vocalism,,,null,0,FALSE,2.835,4.073,8,3.185,3.185,TRUE,INTJ,UH,intj,know,%=,%=,%,%=,False,,False,1,True,0,0,,,,,,,1,3
166213,22,1,4,4,1,RANDY;,You,You,You,You,Word,,4,null,0,FALSE,2.835,4.073,8,3.185,3.415,TRUE,PRON,PRP,nsubj,know,-PRON-,you,Y,You,True,,False,0,False,0,0,,,,,,,1,4
166214,22,1,5,5,2,RANDY;,know,know,know,know,Word,,3,null,0,FALSE,2.835,4.073,8,3.415,3.585,TRUE,VERB,VBP,parataxis,"'s=,",know,know,k,now,True,,False,0,False,0,0,,,,,,,1,5
166215,22,1,6,6,3,RANDY;,it,it,it,it,Word,,2,host,0,TRUE,2.835,4.073,8,3.585,4.055,TRUE,PRON,PRP,dobj,know,it,it,i,it,True,,False,0,False,0,0,,,,,,,1,6
166216,22,1,7,7,4,RANDY;,"'s:,","'s=,",'s,'s,Word,,1,clitic,6,FALSE,2.835,4.073,8,3.585,4.055,TRUE,VERB,VBZ,appos,4.073,be,is,',"s=,",False,,False,1,True,0,0,,,,,,,1,7
166217,22,1,8,8,,RANDY;,"","","","",Newline,,,null,0,TRUE,2.835,4.073,8,4.055,4.073005,TRUE,SPACE,_SP,,"'s=,","","","","",False,,False,0,False,0,0,,,,,,,1,8
166218,22,2,9,1,,RANDY;,(.),..,(.),..,Pause,,,null,0,FALSE,4.073,6.874,10,4.173,4.173,TRUE,PUNCT,NFP,punct,was,..,..,.,..,False,,False,0,False,0,1,,,,,,,1,9
166219,22,2,10,2,1,RANDY;,it,it,it,it,Word,,7,null,0,FALSE,4.073,6.874,10,4.173,4.263,TRUE,PRON,PRP,nsubj,was,-PRON-,it,i,it,True,,False,0,False,0,0,,,,,,,1,10
