X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
179878,NA,24,1,1,1,We,We,We,We,JENNIFER;,2.985,3.62,PRON,PRP,nsubj,need,-PRON-,we,W,We,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,3,1,5,0,0,3.075,3.175,null,0,TRUE
179879,NA,24,1,2,1,need,need,need,need,JENNIFER;,2.985,3.62,VERB,VBP,ccomp,'s,need,need,n,eed,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,2,2,5,0,0,3.175,3.415,null,0,TRUE
179880,NA,24,1,3,1,a,a,a,a,JENNIFER;,2.985,3.62,DET,DT,dobj,need,a,a,a,a,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,1,3,5,0,0,3.415,3.445,null,0,TRUE
179881,NA,24,1,4,1,--,â€”,--,â€”,JENNIFER;,2.985,3.62,PUNCT,:,punct,need,--,-,-,--,FALSE,EndNote,FALSE,FALSE,break,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,5,0,0,3.445,3.620011,null,0,TRUE
179882,NA,24,1,5,1,"
","
",NA,NA,JENNIFER;,2.985,3.62,SPACE,_SP,NA,--,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,5,0,0,3.7,4.37,null,0,TRUE
179883,NA,24,2,6,1,..,â€¥,NA,NA,JENNIFER;,3.7,5.945,PUNCT,NFP,punct,need,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,6,13,0,1,4.37,4.37,null,0,TRUE
179884,NA,24,2,7,1,(H),(H),(H),(H),JENNIFER;,3.7,5.945,X,XX,dobj,need,(h),(h),(,(H),FALSE,Vocalism,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,7,13,0,0,4.37,4.37,null,0,TRUE
179885,NA,24,2,8,1,..,â€¥,NA,NA,JENNIFER;,3.7,5.945,PUNCT,NFP,punct,have,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,8,13,0,1,4.37,4.37,null,0,TRUE
179886,NA,24,2,9,1,Do,Do,Do,Do,JENNIFER;,3.7,5.945,VERB,VBP,aux,have,Do,do,D,Do,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,1,8,9,13,0,0,4.37,4.43,null,0,TRUE
179887,NA,24,2,10,1,you,you,you,you,JENNIFER;,3.7,5.945,PRON,PRP,nsubj,have,-PRON-,you,y,you,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,2,7,10,13,0,0,4.43,4.52,null,0,TRUE
179888,NA,24,2,11,1,have,have,have,have,JENNIFER;,3.7,5.945,VERB,VB,ccomp,need,have,have,h,ave,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,3,6,11,13,0,0,4.52,4.61,null,0,TRUE
179889,NA,24,2,12,1,any,any,any,any,JENNIFER;,3.7,5.945,DET,DT,det,objects,any,any,a,any,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,4,5,12,13,0,0,4.61,4.7,null,0,TRUE
179890,NA,24,2,13,1,sharp,sharp,sharp,sharp,JENNIFER;,3.7,5.945,ADJ,JJ,amod,objects,sharp,sharp,s,arp,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,5,4,13,13,0,0,4.7,5.21,null,0,TRUE
179891,NA,24,2,14,1,objects,objects,objects,objects,JENNIFER;,3.7,5.945,NOUN,NNS,dobj,have,object,objects,o,cts,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,9,6,3,14,13,0,0,5.21,5.52,null,0,TRUE
179892,NA,24,2,15,1,on,on,on,on,JENNIFER;,3.7,5.945,ADP,IN,prep,objects,on,on,o,on,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,10,7,2,15,13,0,0,5.52,5.69,null,0,TRUE
179893,NA,24,2,16,1,you,you,you,you,JENNIFER;,3.7,5.945,PRON,PRP,pobj,on,-PRON-,you,y,you,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,11,8,1,16,13,0,0,5.69,5.88,null,0,TRUE
179894,NA,24,2,17,1,?,?,?,?,JENNIFER;,3.7,5.945,PUNCT,.,punct,need,?,?,?,?,FALSE,EndNote,FALSE,FALSE,appeal,NA,0,NA,NA,NA,NA,NA,NA,12,NA,NA,17,13,0,0,5.88,5.944989,null,0,TRUE
179895,NA,24,2,18,1,"
","
",NA,NA,JENNIFER;,3.7,5.945,SPACE,_SP,NA,?,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,13,NA,NA,18,13,0,0,5.88,5.944989,null,0,FALSE
179896,NA,24,3,19,2,...,â€¦,NA,NA,DAN;,7.04,7.448,PUNCT,NFP,punct,DAN:,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,4,1,0,7.04,7.07,null,0,TRUE
179897,NA,24,3,20,2,%No,(%)No,No,()No,DAN;,7.04,7.448,NOUN,NNS,appos,DAN:,%No,%no,%,%No,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,%word,NA,NA,NA,2,1,1,2,4,0,0,7.07,7.16,null,0,TRUE
179898,NA,24,3,21,2,.,.,.,.,DAN;,7.04,7.448,PUNCT,.,punct,need,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,4,0,0,10.586,10.586,null,0,TRUE
179899,NA,24,3,22,2,"
","
",NA,NA,DAN;,7.04,7.448,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,0,0,10.586,10.586,null,0,TRUE
