longId,discoId,unitId,tokenId,order,place,agent,transcript,transcript_LDC,text,text_LDC,kind,endNote,back,clitic,hostId,noSpaceAfter,unitStart,unitEnd,unitLen,wordStart,wordEnd,wordTimeExact,POS_Spacy,tag_Spacy,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,overlap,Is Overlap,lag,Is Lag,pause,microPause,laugh,unclear,%word,_word,Pre-phonation,Pseudograph,turnId,turnOrder
435727,59,1,1,1,,CAM;,(...),...,(...),...,Pause,,,null,0,FALSE,0,2.033,8,0,0,FALSE,PUNCT,:,punct,CAM:,...,...,.,...,False,,False,0,False,1,0,,,,,,,1,1
435728,59,1,2,2,,CAM;,(TSK),(TSK),(TSK),(TSK),Vocalism,,,null,0,FALSE,0,2.033,8,0,0,FALSE,X,XX,intj,Oh=,(tsk),(tsk),(,SK),False,,False,0,False,0,0,,,,,,,1,2
435729,59,1,3,3,,CAM;,(.),..,(.),..,Pause,,,null,0,FALSE,0,2.033,8,0,1.41,TRUE,PUNCT,NFP,punct,Oh=,..,..,.,..,False,,False,0,False,0,1,,,,,,,1,3
435730,59,1,4,4,1,CAM;,Oh:,Oh=,Oh,Oh,Word,,3,null,0,FALSE,0,2.033,8,1.41,1.6,TRUE,ADP,IN,intj,2.992,oh=,oh=,O,Oh=,False,,False,1,True,0,0,,,,,,,1,4
435731,59,1,5,5,2,CAM;,my,my,my,my,Word,,2,null,0,FALSE,0,2.033,8,1.6,1.81,TRUE,DET,PRP$,poss,God,-PRON-,my,m,my,True,,False,0,False,0,0,,,,,,,1,5
435732,59,1,6,6,3,CAM;,God,God,God,God,Word,,1,null,0,TRUE,0,2.033,8,1.81,2.02,TRUE,PROPN,NNP,appos,Oh=,God,god,G,God,True,,False,0,False,0,0,,,,,,,1,6
435733,59,1,7,7,,CAM;,",",",",",",",",EndNote,continuing,,null,0,TRUE,0,2.033,8,2.02,2.02,FALSE,PUNCT,",",punct,2.033,",",",",",",",",False,,False,0,False,0,0,,,,,,,1,7
435734,59,1,8,8,,CAM;,"","","","",Newline,,,null,0,TRUE,0,2.033,8,2.02,2.033016,TRUE,SPACE,_SP,,",","","","","",False,,False,0,False,0,0,,,,,,,1,8
435735,59,2,9,1,1,CAM;,I,I,I,I,Word,,6,null,0,FALSE,2.033,2.992,8,2.033016,2.063,FALSE,PRON,PRP,nsubj,think,-PRON-,i,I,I,True,,False,0,False,0,0,,,,,,,1,9
435736,59,2,10,2,2,CAM;,think,think,think,think,Word,,5,null,0,FALSE,2.033,2.992,8,2.063,2.233,TRUE,VERB,VBP,ccomp,wonder,think,think,t,ink,True,,False,0,False,0,0,,,,,,,1,10
435737,59,2,11,3,3,CAM;,they,they,they,they,Word,,4,host,0,TRUE,2.033,2.992,8,2.233,2.333,TRUE,PRON,PRP,nsubj,'re,they,they,t,hey,True,,False,0,False,0,0,,,,,,,1,11
435738,59,2,12,4,4,CAM;,'re,'re,'re,'re,Word,,3,clitic,11,FALSE,2.033,2.992,8,2.233,2.333,TRUE,VERB,VBP,ccomp,think,be,are,','re,False,,False,0,False,0,0,,,,,,,1,12
435739,59,2,13,5,5,CAM;,all,all,all,all,Word,,2,null,0,FALSE,2.033,2.992,8,2.333,2.503,TRUE,ADV,RB,advmod,'re,all,all,a,all,True,,False,0,False,0,0,,,,,,,1,13
435740,59,2,14,6,6,CAM;,nuts,nuts,nuts,nuts,Word,,1,null,0,TRUE,2.033,2.992,8,2.533,2.973,TRUE,ADJ,JJ,acomp,'re,nuts,nuts,n,uts,True,,False,0,False,0,0,,,,,,,1,14
435741,59,2,15,7,,CAM;,.,.,.,.,EndNote,final,,null,0,TRUE,2.033,2.992,8,2.973,2.973,FALSE,PUNCT,.,punct,think,.,.,.,.,False,,False,0,False,0,0,,,,,,,1,15
435742,59,2,16,8,,CAM;,"","","","",Newline,,,null,0,TRUE,2.033,2.992,8,2.973,2.992002,TRUE,SPACE,_SP,,.,"","","","",False,,False,0,False,0,0,,,,,,,1,16
435743,59,3,17,1,1,JO;,So,So,So,So,Word,,6,null,0,FALSE,2.992,4.1819999999999995,8,2.992,3.162,FALSE,ADV,RB,advmod,she,so,so,S,So,True,,False,0,False,0,0,,,,,,,2,1
435744,59,3,18,2,2,JO;,she,she,she,she,Word,,5,null,0,FALSE,2.992,4.1819999999999995,8,3.162,3.412,TRUE,PRON,PRP,nsubj,[had,-PRON-,she,s,she,True,,False,0,False,0,0,,,,,,,2,2
435745,59,3,19,3,3,JO;,[had,[had,had,had,Word,,4,null,0,FALSE,2.992,4.1819999999999995,8,3.412,3.712,TRUE,PUNCT,-RRB-,ccomp,think,[had,[had,[,had,False,[],True,0,False,0,0,,,,,,,2,3
435746,59,3,20,4,4,JO;,to,to,to,to,Word,,3,null,0,FALSE,2.992,4.1819999999999995,8,3.712,3.882,TRUE,PART,TO,aux,have,to,to,t,to,True,,True,0,False,0,0,,,,,,,2,4
435747,59,3,21,5,5,JO;,have,have,have,have,Word,,2,null,0,FALSE,2.992,4.1819999999999995,8,3.882,4.052,TRUE,VERB,VB,advcl,think,have,have,h,ave,True,,True,0,False,0,0,,,,,,,2,5
435748,59,3,22,6,6,JO;,it,it,it,it,Word,,1,null,0,TRUE,2.992,4.1819999999999995,8,4.052,4.112,TRUE,PRON,PRP,dobj,have,-PRON-,it,i,it,True,,True,0,False,0,0,,,,,,,2,6
435749,59,3,23,7,,JO;,.,.,.,.,EndNote,final,,null,0,TRUE,2.992,4.1819999999999995,8,4.112,4.181977,TRUE,PUNCT,.,punct,think,.,.,.,.,False,,True,0,False,0,0,,,,,,,2,7
435750,59,3,24,8,,JO;,"","","","",Newline,,,null,0,TRUE,2.992,4.1819999999999995,8,4.112,4.181977,TRUE,SPACE,_SP,,.,"","","","",False,,True,0,False,0,0,,,,,,,2,8
435751,59,4,25,1,,CAM;,[@@@@@],[@@@@@],@@@@@,@@@@@,Laugh,,,null,0,FALSE,3.478,4.461,2,,,TRUE,X,XX,meta,had,[@@@@@],[@@@@@],[,@@],False,[],True,0,False,0,0,,,,,,,3,1
435752,59,4,26,2,,CAM;,"","","","",Newline,,,null,0,TRUE,3.478,4.461,2,3.478,4.461,FALSE,SPACE,_SP,,[@@@@@],"","","","",False,[],False,0,False,0,0,,,,,,,3,2
435753,59,5,27,1,1,JO;,She],She],She,She,Word,,7,null,0,FALSE,4.1819999999999995,5.4479999999999995,9,4.182,4.462,TRUE,NOUN,NN,nsubj,had,she],she],S,he],False,,False,0,False,0,0,,,,,,,4,1
435754,59,5,28,2,2,JO;,had,had,had,had,Word,,6,null,0,FALSE,4.1819999999999995,5.4479999999999995,9,4.462,4.672,TRUE,VERB,VBD,ccomp,think,have,had,h,had,True,,False,0,False,0,0,,,,,,,4,2
435755,59,5,29,3,3,JO;,to,to,to,to,Word,,5,null,0,FALSE,4.1819999999999995,5.4479999999999995,9,4.672,4.732,TRUE,PART,TO,aux,have,to,to,t,to,True,,False,0,False,0,0,,,,,,,4,3
435756,59,5,30,4,4,JO;,have,have,have,have,Word,,4,null,0,FALSE,4.1819999999999995,5.4479999999999995,9,4.732,4.912,TRUE,VERB,VB,xcomp,had,have,have,h,ave,True,,False,0,False,0,0,,,,,,,4,4
435757,59,5,31,5,5,JO;,the,the,the,the,Word,,3,null,0,FALSE,4.1819999999999995,5.4479999999999995,9,4.912,5.022,TRUE,DET,DT,det,one,the,the,t,the,True,,False,0,False,0,0,,,,,,,4,5
435758,59,5,32,6,6,JO;,extra,extra,extra,extra,Word,,2,null,0,FALSE,4.1819999999999995,5.4479999999999995,9,5.022,5.322,TRUE,ADJ,JJ,amod,one,extra,extra,e,tra,True,,False,0,False,0,0,,,,,,,4,6
435759,59,5,33,7,7,JO;,one,one,one,one,Word,,1,null,0,TRUE,4.1819999999999995,5.4479999999999995,9,5.322,5.432,TRUE,NOUN,NN,dobj,have,one,one,o,one,True,,False,0,False,0,0,,,,,,,4,7
435760,59,5,34,8,,JO;,.,.,.,.,EndNote,final,,null,0,TRUE,4.1819999999999995,5.4479999999999995,9,5.432,5.448,FALSE,PUNCT,.,punct,think,.,.,.,.,False,,False,0,False,0,0,,,,,,,4,8
435761,59,5,35,9,,JO;,"","","","",Newline,,,null,0,TRUE,4.1819999999999995,5.4479999999999995,9,5.448,5.448,FALSE,SPACE,_SP,,.,"","","","",False,,False,0,False,0,0,,,,,,,4,9
435762,59,6,36,1,1,JO;,So,So,So,So,Word,,3,null,0,FALSE,5.4479999999999995,5.965,5,5.448,5.618,TRUE,ADV,RB,advmod,got,so,so,S,So,True,,False,0,False,0,0,,,,,,,4,10
435763,59,6,37,2,2,JO;,I,I,I,I,Word,,2,null,0,FALSE,5.4479999999999995,5.965,5,5.618,5.738,TRUE,PRON,PRP,nsubj,got,-PRON-,i,I,I,True,,False,0,False,0,0,,,,,,,4,11
435764,59,6,38,3,3,JO;,got,got,got,got,Word,,1,null,0,TRUE,5.4479999999999995,5.965,5,5.738,5.948,TRUE,VERB,VBD,relcl,5.965,get,got,g,got,True,,False,0,False,0,0,,,,,,,4,12
435765,59,6,39,4,,JO;,",",",",",",",",EndNote,continuing,,null,0,TRUE,5.4479999999999995,5.965,5,5.948,6.325,FALSE,PUNCT,",",punct,5.965,",",",",",",",",False,,False,0,False,0,0,,,,,,,4,13
435766,59,6,40,5,,JO;,"","","","",Newline,,,null,0,TRUE,5.4479999999999995,5.965,5,6.325,6.325,FALSE,SPACE,_SP,,",","","","","",False,,False,0,False,0,0,,,,,,,4,14
435767,59,7,41,1,,JO;,(H),(H),(H),(H),Vocalism,,,null,0,FALSE,5.965,7.805,11,6.325,6.325,FALSE,PUNCT,-LRB-,punct,made,(H),(h),(,(H),False,,False,0,False,0,0,,,,,,,4,15
435768,59,7,42,2,1,JO;,Dad,Dad,Dad,Dad,Word,,7,null,0,FALSE,5.965,7.805,11,6.325,6.505,TRUE,PROPN,NNP,nsubj,made,Dad,dad,D,Dad,True,,False,0,False,0,0,,,,,,,4,16
435769,59,7,43,3,2,JO;,had,had,had,had,Word,,6,null,0,FALSE,5.965,7.805,11,6.505,6.625,TRUE,VERB,VBD,aux,made,have,had,h,had,True,,False,0,False,0,0,,,,,,,4,17
435770,59,7,44,4,3,JO;,made,made,made,made,Word,,5,null,0,FALSE,5.965,7.805,11,6.625,6.845,TRUE,VERB,VBN,ccomp,'s,make,made,m,ade,True,,False,0,False,0,0,,,,,,,4,18
435771,59,7,45,5,4,JO;,this,this,this,this,Word,,4,null,0,FALSE,5.965,7.805,11,6.845,7.155,TRUE,DET,DT,dobj,made,this,this,t,his,True,,False,0,False,0,0,,,,,,,4,19
435772,59,7,46,6,,JO;,(.),..,(.),..,Pause,,,null,0,FALSE,5.965,7.805,11,7.155,7.155,FALSE,PUNCT,NFP,punct,thing,..,..,.,..,False,,False,0,False,0,1,,,,,,,4,20
435773,59,7,47,7,5,JO;,other,other,other,other,Word,,3,null,0,FALSE,5.965,7.805,11,7.155,7.385,TRUE,ADJ,JJ,amod,thing,other,other,o,her,True,,False,0,False,0,0,,,,,,,4,21
435774,59,7,48,8,6,JO;,little,little,little,little,Word,,2,null,0,FALSE,5.965,7.805,11,7.385,7.545,TRUE,ADJ,JJ,amod,thing,little,little,l,tle,True,,False,0,False,0,0,,,,,,,4,22
435775,59,7,49,9,7,JO;,thing,thing,thing,thing,Word,,1,null,0,TRUE,5.965,7.805,11,7.545,7.785,TRUE,NOUN,NN,ccomp,made,thing,thing,t,ing,True,,False,0,False,0,0,,,,,,,4,23
435776,59,7,50,10,,JO;,",",",",",",",",EndNote,continuing,,null,0,TRUE,5.965,7.805,11,7.785,7.785,FALSE,PUNCT,",",punct,made,",",",",",",",",False,,False,0,False,0,0,,,,,,,4,24
435777,59,7,51,11,,JO;,"","","","",Newline,,,null,0,TRUE,5.965,7.805,11,7.785,7.805,TRUE,SPACE,_SP,,",","","","","",False,,False,0,False,0,0,,,,,,,4,25
435778,59,8,52,1,1,JO;,it,it,it,it,Word,,7,null,0,TRUE,7.805,8.743,9,7.805,7.935,FALSE,PRON,PRP,nsubj,'s,it,it,i,it,True,,False,0,False,0,0,,,,,,,4,26
435779,59,8,53,2,2,JO;,'s,'s,'s,'s,Word,,6,null,0,FALSE,7.805,8.743,9,7.935,7.935,FALSE,VERB,VBZ,ccomp,think,be,is,','s,False,,False,0,False,0,0,,,,,,,4,27
435780,59,8,54,3,3,JO;,just,just,just,just,Word,,5,null,0,FALSE,7.805,8.743,9,7.935,8.085,TRUE,ADV,RB,advmod,'s,just,just,j,ust,True,,False,0,False,0,0,,,,,,,4,28
435781,59,8,55,4,4,JO;,like,like,like,like,Word,,4,null,0,FALSE,7.805,8.743,9,8.085,8.285,TRUE,ADP,IN,intj,'s,like,like,l,ike,True,,False,0,False,0,0,,,,,,,4,29
435782,59,8,56,5,5,JO;,a,a,a,a,Word,,3,null,0,FALSE,7.805,8.743,9,8.285,8.315,TRUE,DET,DT,det,house,a,a,a,a,True,,False,0,False,0,0,,,,,,,4,30
435783,59,8,57,6,6,JO;,little,little,little,little,Word,,2,null,0,FALSE,7.805,8.743,9,8.315,8.505,TRUE,ADJ,JJ,amod,house,little,little,l,tle,True,,False,0,False,0,0,,,,,,,4,31
435784,59,8,58,7,7,JO;,house,house,house,house,Word,,1,null,0,TRUE,7.805,8.743,9,8.505,8.724999,TRUE,NOUN,NN,pobj,like,house,house,h,use,True,,False,0,False,0,0,,,,,,,4,32
435785,59,8,59,8,,JO;,",",",",",",",",EndNote,continuing,,null,0,TRUE,7.805,8.743,9,8.833,8.913,TRUE,PUNCT,",",punct,'s,",",",",",",",",False,,False,0,False,0,0,,,,,,,4,33
435786,59,8,60,9,,JO;,"","","","",Newline,,,null,0,TRUE,7.805,8.743,9,8.833,8.913,TRUE,SPACE,_SP,,",","","","","",False,,False,0,False,0,0,,,,,,,4,34
435787,59,9,61,1,1,JO;,[so,[so,so,so,Word,,6,null,0,FALSE,8.743,9.977,10,8.913,8.913,FALSE,NOUN,NN,dep,put,[so,[so,[,[so,False,],True,0,False,0,0,,,,,,,4,35
435788,59,9,62,2,2,JO;,I],I],I,I,Word,,5,null,0,FALSE,8.743,9.977,10,8.913,9.093,TRUE,PROPN,NNP,nsubj,put,I],i],I,I],False,,True,0,False,0,0,,,,,,,4,36
435789,59,9,63,3,3,JO;,put,put,put,put,Word,,4,null,0,FALSE,8.743,9.977,10,9.093,9.293,TRUE,VERB,VBD,ccomp,'s,put,put,p,put,True,],False,0,False,0,0,,,,,,,4,37
435790,59,9,64,4,4,JO;,[2mine,[2mine,mine,mine,Word,,3,null,0,FALSE,8.743,9.977,10,9.293,9.433,TRUE,X,XX,dep,'s,[2mine,[2mine,[,ine,False,],True,0,False,0,0,,,,,,,4,38
435791,59,9,65,5,,JO;,<#,<X,<#,<X,Tag,,,null,0,FALSE,8.743,9.977,10,9.433,9.433,FALSE,X,XX,attr,'s,<x,<x,<,<X,False,,True,0,False,0,0,,,,,,,4,39
435792,59,9,66,6,5,JO;,out,out,out,out,Word,,2,null,0,FALSE,8.743,9.977,10,9.433,9.503,TRUE,ADV,RB,advmod,there,out,out,o,out,True,,True,0,False,0,0,,,,,,,4,40
435793,59,9,67,7,6,JO;,there,there,there,there,Word,,1,null,0,FALSE,8.743,9.977,10,9.503,9.653,TRUE,ADV,RB,advmod,'s,there,there,t,ere,True,,True,0,False,0,0,,,,,,,4,41
435794,59,9,68,8,,JO;,#>],X>2],#>,X>,Tag,,,null,0,TRUE,8.743,9.977,10,9.653,9.653,FALSE,PROPN,NNP,npadvmod,'s,X>2],x>2],X,>2],False,,True,0,False,0,0,,#word,,,,,4,42
435795,59,9,69,9,,JO;,.,.,.,.,EndNote,final,,null,0,TRUE,8.743,9.977,10,9.653,9.653,FALSE,PUNCT,.,punct,'s,.,.,.,.,False,],False,0,False,0,0,,,,,,,4,43
435796,59,9,70,10,,JO;,"","","","",Newline,,,null,0,TRUE,8.743,9.977,10,9.653,9.977014,TRUE,SPACE,_SP,,.,"","","","",False,,False,0,False,0,0,,,,,,,4,44
435797,59,10,71,1,1,WESS;,[Yeah],[Yeah],Yeah,Yeah,Word,,1,null,0,TRUE,8.743,9.099,3,8.743,9.099,FALSE,X,XX,appos,WESS:,[yeah],[yeah],[,ah],False,[],True,0,False,0,0,,,,,,,5,1
435798,59,10,72,2,,WESS;,",",",",",",",",EndNote,continuing,,null,0,TRUE,8.743,9.099,3,9.099,9.099,FALSE,PUNCT,",",punct,think,",",",",",",",",False,,False,0,False,0,0,,,,,,,5,2
435799,59,10,73,3,,WESS;,"","","","",Newline,,,null,0,TRUE,8.743,9.099,3,9.099,9.199,TRUE,SPACE,_SP,,",","","","","",False,,False,0,False,0,0,,,,,,,5,3
