X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
251379,NA,34,1,1,1,((DOOR_OPENING_AND_CLOSING)),((DOOR_OPENING_AND_CLOSING)),((DOOR_OPENING_AND_CLOSING)),((DOOR_OPENING_AND_CLOSING)),>ENV;,0,4.475,X,FW,npadvmod,4.475,((door_opening_and_closing)),((door_opening_and_closing)),(,G)),FALSE,Action,FALSE,FALSE,NA,NA,0,NA,NA,NA,_word,NA,pre-phonation,1,NA,NA,1,2,0,0,NA,NA,null,0,TRUE
251380,NA,34,1,2,1,"
","
",NA,NA,>ENV;,0,4.475,SPACE,_SP,NA,((DOOR_OPENING_AND_CLOSING)),"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,0,0,0,4.475,null,0,FALSE
251381,NA,34,2,3,2,Hi,Hi,Hi,Hi,KAREN;,4.475,5.077,INTJ,UH,ccomp,is,hi,hi,H,Hi,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,2,1,4,0,0,4.475,4.655,null,0,FALSE
251382,NA,34,2,4,2,sweetie,sweetie,sweetie,sweetie,KAREN;,4.475,5.077,NOUN,NN,acomp,Hi,sweetie,sweetie,s,tie,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,1,2,4,0,0,4.655,5.055,null,0,TRUE
251383,NA,34,2,5,2,.,.,.,.,KAREN;,4.475,5.077,PUNCT,.,punct,Hi,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,4,0,0,-1,-1,null,0,FALSE
251384,NA,34,2,6,2,"
","
",NA,NA,KAREN;,4.475,5.077,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,0,0,-1,-1,null,0,FALSE
251385,NA,34,3,7,3,...,â€¦,NA,NA,SCOTT;,5.077,5.908,PUNCT,.,punct,SCOTT:,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,4,1,0,5.077,5.617,null,0,TRUE
251386,NA,34,3,8,3,Hey,Hey,Hey,Hey,SCOTT;,5.077,5.908,INTJ,UH,intj,Hi,hey,hey,H,Hey,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,1,2,4,0,0,5.617,5.887,null,0,TRUE
251387,NA,34,3,9,3,.,.,.,.,SCOTT;,5.077,5.908,PUNCT,.,punct,Hi,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,4,0,0,5.617,5.887,null,0,FALSE
251388,NA,34,3,10,3,"
","
",NA,NA,SCOTT;,5.077,5.908,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,0,0,5.617,5.887,null,0,FALSE
251389,NA,34,4,11,3,..,â€¥,NA,NA,SCOTT;,5.908,6.489,PUNCT,.,punct,Hi,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,5,3,0,1,5.617,5.887,null,0,FALSE
251390,NA,34,4,12,3,(THROAT),(THROAT),(THROAT),(THROAT),SCOTT;,5.908,6.489,PUNCT,-LRB-,punct,KAREN:,(THROAT),(throat),(,AT),FALSE,Vocalism,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,6,3,0,0,5.617,5.887,null,0,FALSE
