X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
133238,NA,17,1,1,1,..,â€¥,NA,NA,MICHAEL;,8.865,9.44,PUNCT,.,punct,9.44,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,4,0,1,8.865,9.135,null,0,TRUE
133239,NA,17,1,2,1,Hm,Hm,Hm,Hm,MICHAEL;,8.865,9.44,INTJ,UH,intj,9.44,hm,hm,H,Hm,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,1,2,4,0,0,9.135,9.304999,null,0,TRUE
133240,NA,17,1,3,1,.,.,.,.,MICHAEL;,8.865,9.44,PUNCT,.,punct,9.44,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,4,0,0,9.304999,9.440011,null,0,TRUE
133241,NA,17,1,4,1,"
","
",NA,NA,MICHAEL;,8.865,9.44,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,0,0,9.38,9.73,null,0,TRUE
133242,NA,17,2,5,1,..,â€¥,NA,NA,MICHAEL;,9.38,10.236,PUNCT,NFP,punct,9.44,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,0,1,9.73,9.73,null,0,TRUE
133243,NA,17,2,6,1,(TSK),(TSK),(TSK),(TSK),MICHAEL;,9.38,10.236,X,XX,intj,yeah,(tsk),(tsk),(,SK),FALSE,Vocalism,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,6,5,0,0,9.73,9.73,null,0,TRUE
133244,NA,17,2,7,1,yeah,yeah,yeah,yeah,MICHAEL;,9.38,10.236,INTJ,UH,intj,9.44,yeah,yeah,y,eah,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,1,1,7,5,0,0,9.73,10.04,null,0,TRUE
133245,NA,17,2,8,1,.,.,.,.,MICHAEL;,9.38,10.236,PUNCT,.,punct,yeah,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,8,5,0,0,9.73,10.04,null,0,FALSE
133246,NA,17,2,9,1,"
","
",NA,NA,MICHAEL;,9.38,10.236,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,9,5,0,0,9.73,10.04,null,0,FALSE
133247,NA,17,3,10,2,...,â€¦,NA,NA,JIM;,10.236,12.574,PUNCT,:,punct,JIM:,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,13,1,0,10.236,10.846,null,0,TRUE
133248,NA,17,3,11,2,And,And,And,And,JIM;,10.236,12.574,CCONJ,CC,cc,JIM:,and,and,A,And,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,10,2,13,0,0,10.846,10.946,null,0,TRUE
133249,NA,17,3,12,2,even,even,even,even,JIM;,10.236,12.574,ADV,RB,advmod,go,even,even,e,ven,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,9,3,13,0,0,10.946,11.166,null,0,TRUE
133250,NA,17,3,13,2,if,if,if,if,JIM;,10.236,12.574,ADP,IN,mark,go,if,if,i,if,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,8,4,13,0,0,11.166,11.326,null,0,TRUE
133251,NA,17,3,14,2,I,I,I,I,JIM;,10.236,12.574,PRON,PRP,nsubj,go,-PRON-,i,I,I,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,7,5,13,0,0,11.326,11.426,null,0,TRUE
133252,NA,17,3,15,2,go,go,go,go,JIM;,10.236,12.574,VERB,VBP,conj,JIM:,go,go,g,go,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,5,6,6,13,0,0,11.426,11.576,null,0,TRUE
133253,NA,17,3,16,2,out,out,out,out,JIM;,10.236,12.574,ADV,RB,prt,go,out,out,o,out,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,6,5,7,13,0,0,11.576,11.816,null,0,TRUE
