X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
411138,NA,56,1,1,1,...,â€¦,NA,NA,GARY;,0,1.832,PUNCT,:,punct,<VOX,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,11,1,0,0,0,null,0,FALSE
411139,NA,56,1,2,1,<VOX,<VOX,NA,NA,GARY;,0,1.832,PUNCT,NFP,npadvmod,GARY:,<VOX,<vox,<,VOX,FALSE,Tag,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,11,0,0,0,0.65,null,0,TRUE
411140,NA,56,1,3,1,Do,Do,Do,Do,GARY;,0,1.832,VERB,VBP,aux,smell,Do,do,D,Do,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,1,7,3,11,0,0,0.65,0.72,null,0,TRUE
411141,NA,56,1,4,1,you,you,you,you,GARY;,0,1.832,PRON,PRP,nsubj,smell,-PRON-,you,y,you,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,2,6,4,11,0,0,0.72,0.78,null,0,TRUE
411142,NA,56,1,5,1,smell,smell,smell,smell,GARY;,0,1.832,VERB,VB,ccomp,said,smell,smell,s,ell,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,3,5,5,11,0,0,0.78,1.04,null,0,TRUE
411143,NA,56,1,6,1,the,the,the,the,GARY;,0,1.832,DET,DT,det,dog,the,the,t,the,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,4,4,6,11,0,0,1.04,1.12,null,0,TRUE
411144,NA,56,1,7,1,dog,dog,dog,dog,GARY;,0,1.832,NOUN,NN,dobj,smell,dog,dog,d,dog,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,5,3,7,11,0,0,1.12,1.42,null,0,TRUE
411145,NA,56,1,8,1,on,on,on,on,GARY;,0,1.832,ADP,IN,prep,smell,on,on,o,on,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,6,2,8,11,0,0,1.42,1.57,null,0,TRUE
411146,NA,56,1,9,1,me,me,me,me,GARY;,0,1.832,PRON,PRP,pobj,on,-PRON-,me,m,me,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,9,7,1,9,11,0,0,1.57,1.82,null,0,TRUE
411147,NA,56,1,10,1,?,?,?,?,GARY;,0,1.832,PUNCT,.,punct,smell,?,?,?,?,FALSE,EndNote,FALSE,FALSE,appeal,NA,0,NA,NA,NA,NA,NA,NA,10,NA,NA,10,11,0,0,1.82,1.82,null,0,FALSE
411148,NA,56,1,11,1,"
","
",NA,NA,GARY;,0,1.832,SPACE,_SP,NA,?,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,11,NA,NA,11,11,0,0,1.82,1.82,null,0,FALSE
411149,NA,56,2,12,1,...,â€¦,NA,NA,GARY;,1.832,3.321,PUNCT,:,punct,smell,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,12,4,1,0,1.82,1.832018,null,0,TRUE
411150,NA,56,2,13,1,Yeah,Yeah,Yeah,Yeah,GARY;,1.832,3.321,INTJ,UH,intj,smell,yeah,yeah,Y,eah,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,1,13,4,0,0,2.642,3.122,null,0,TRUE
411151,NA,56,2,14,1,?,?,?,?,GARY;,1.832,3.321,PUNCT,.,punct,3.321,?,?,?,?,FALSE,EndNote,FALSE,FALSE,appeal,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,14,4,0,0,3.122,3.122,null,0,FALSE
411152,NA,56,2,15,1,"
","
",NA,NA,GARY;,1.832,3.321,SPACE,_SP,NA,?,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,15,4,0,0,3.122,3.122,null,0,FALSE
411153,NA,56,3,16,1,...,â€¦,NA,NA,GARY;,3.321,3.882,PUNCT,:,punct,smell,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,16,4,1,0,3.122,3.32098,null,0,TRUE
411154,NA,56,3,17,1,Okay,Okay,Okay,Okay,GARY;,3.321,3.882,INTJ,UH,intj,smell,okay,okay,O,kay,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,1,17,4,0,0,3.501,3.861,null,0,TRUE
411155,NA,56,3,18,1,.,.,.,.,GARY;,3.321,3.882,PUNCT,.,punct,smell,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,18,4,0,0,3.861,3.861,null,0,FALSE
411156,NA,56,3,19,1,"
","
",NA,NA,GARY;,3.321,3.882,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,19,4,0,0,3.861,3.881998,null,0,TRUE
411157,NA,56,4,20,1,down,down,down,down,GARY;,3.882,4.355,ADV,RB,prep,4.355,down,down,d,own,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,2,20,4,0,0,3.881998,4.062,null,0,FALSE
411158,NA,56,4,21,1,boy,boy,boy,boy,GARY;,3.882,4.355,NOUN,NN,pobj,down,boy,boy,b,boy,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,1,21,4,0,0,4.062,4.132,null,0,TRUE
411159,NA,56,4,22,1,.,.,.,.,GARY;,3.882,4.355,PUNCT,.,punct,smell,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,22,4,0,0,4.132,4.355,null,0,FALSE
411160,NA,56,4,23,1,"
","
",NA,NA,GARY;,3.882,4.355,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,23,4,0,0,4.355,4.355,null,0,FALSE
411161,NA,56,5,24,1,...,â€¦,NA,NA,GARY;,4.355,5.505,PUNCT,NFP,punct,smell,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,24,6,1,0,4.355,5.115,null,0,TRUE
