X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
124399,NA,16,2,18,1,happy,happy,happy,happy,TAMMY;,2.16,6.13,ADJ,JJ,acomp,'m,happy,happy,h,ppy,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,12,8,7,18,21,0,0,4.41,4.72,null,0,TRUE
124400,NA,16,2,19,1,with,with,with,with,TAMMY;,2.16,6.13,ADP,IN,prep,happy,with,with,w,ith,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,13,9,6,19,21,0,0,4.75,4.85,null,0,TRUE
124401,NA,16,2,20,1,the,the,the,the,TAMMY;,2.16,6.13,DET,DT,det,stuff=,the,the,t,the,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,14,10,5,20,21,0,0,4.85,4.92,null,0,TRUE
124402,NA,16,2,21,1,stuff=,stuff:,stuff,stuff,TAMMY;,2.16,6.13,NOUN,NN,pobj,with,stuff=,stuff=,s,ff=,FALSE,Word,FALSE,TRUE,NA,NA,1,NA,NA,NA,NA,NA,NA,15,11,4,21,21,0,0,4.92,5.13,null,0,TRUE
124403,NA,16,2,22,1,...,â€¦,NA,NA,TAMMY;,2.16,6.13,PUNCT,:,punct,got,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,16,NA,NA,22,21,1,0,5.13,5.46,null,0,TRUE
124404,NA,16,2,23,1,I,I,I,I,TAMMY;,2.16,6.13,PRON,PRP,nsubj,got,-PRON-,i,I,I,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,17,12,3,23,21,0,0,5.46,5.54,null,0,TRUE
124405,NA,16,2,24,1,got,got,got,got,TAMMY;,2.16,6.13,VERB,VBD,parataxis,wanted,get,got,g,got,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,18,13,2,24,21,0,0,5.54,5.76,null,0,TRUE
124406,NA,16,2,25,1,now,now,now,now,TAMMY;,2.16,6.13,ADV,RB,advmod,got,now,now,n,now,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,19,14,1,25,21,0,0,5.76,5.97,null,0,TRUE
124407,NA,16,2,26,1,",",",",",",",",TAMMY;,2.16,6.13,PUNCT,",",punct,wanted,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,20,NA,NA,26,21,0,0,5.97,6.130023,null,0,TRUE
124408,NA,16,2,27,1,"
","
",NA,NA,TAMMY;,2.16,6.13,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,21,NA,NA,27,21,0,0,0.76,0.76,null,0,TRUE
124409,NA,16,3,28,1,...,â€¦,NA,NA,TAMMY;,6.16,6.785,PUNCT,NFP,punct,wanted,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,28,3,1,0,0.76,0.76,null,0,TRUE
124410,NA,16,3,29,1,[@@],[@@],@@,@@,TAMMY;,6.16,6.785,X,XX,dep,wanted,[@@],[@@],[,@@],FALSE,Laugh,TRUE,FALSE,NA,[],0,NA,NA,NA,NA,NA,NA,2,NA,NA,29,3,0,0,0.76,0.76,null,0,TRUE
124411,NA,16,3,30,1,"
","
",NA,NA,TAMMY;,6.16,6.785,SPACE,_SP,NA,[@@],"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,30,3,0,0,0.76,0.76,null,0,TRUE
124412,NA,16,4,31,2,[Good],[Good],Good,Good,BRAD;,6.165,6.785,X,XX,ccomp,wanted,[good],[good],[,od],FALSE,Word,TRUE,FALSE,NA,[],0,NA,NA,NA,NA,NA,NA,1,1,1,1,3,0,0,6.845,7.305,null,0,TRUE
124413,NA,16,4,32,2,.,.,.,.,BRAD;,6.165,6.785,PUNCT,.,punct,wanted,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,3,0,0,7.305,7.325,null,0,TRUE
124414,NA,16,4,33,2,"
","
",NA,NA,BRAD;,6.165,6.785,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,3,0,0,6.785,6.845,null,0,TRUE
124415,NA,16,5,34,2,..,â€¥,NA,NA,BRAD;,6.785,7.325,PUNCT,NFP,punct,7.325,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,4,4,0,1,6.845,6.845,null,0,TRUE
124416,NA,16,5,35,2,[2Good2],[2Good2],Good,Good,BRAD;,6.785,7.325,X,XX,appos,7.325,[2good2],[2good2],[,d2],FALSE,Word,TRUE,FALSE,NA,[],0,NA,NA,NA,NA,NA,NA,2,1,1,5,4,0,0,6.845,7.305,null,0,TRUE
124417,NA,16,5,36,2,.,.,.,.,BRAD;,6.785,7.325,PUNCT,.,punct,wanted,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,6,4,0,0,7.305,7.325,null,0,TRUE
124418,NA,16,5,37,2,"
","
",NA,NA,BRAD;,6.785,7.325,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,7,4,0,0,7.305,7.325,null,0,FALSE
124419,NA,16,6,38,3,[2(H),[2(H),(H),(H),TAMMY;,6.965,8.97,X,XX,npadvmod,wanted,[2(h),[2(h),[,(H),FALSE,Vocalism,TRUE,FALSE,NA,],0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,17,0,0,6.965,7.165,null,0,FALSE
124420,NA,16,6,39,3,<X,<#,NA,NA,TAMMY;,6.965,8.97,X,XX,dep,wanted,<x,<x,<,<X,FALSE,Tag,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,17,0,0,7.165,7.165,null,0,FALSE
124421,NA,16,6,40,3,And,And,And,And,TAMMY;,6.965,8.97,CCONJ,CC,cc,'m,and,and,A,And,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,1,12,3,17,0,0,7.165,7.165,null,0,FALSE
124422,NA,16,6,41,3,I,I,I,I,TAMMY;,6.965,8.97,PRON,PRP,nsubj,'m,i,i,I,I,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,2,11,4,17,0,0,7.165,7.225,host,0,TRUE
124423,NA,16,6,42,3,'m,'m,'m,'m,TAMMY;,6.965,8.97,VERB,VBP,conj,wanted,be,am,','m,FALSE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,3,10,5,17,0,0,7.165,7.225,clitic,41,TRUE
124424,NA,16,6,43,3,X>2],#>2],NA,NA,TAMMY;,6.965,8.97,VERB,VBG,acomp,'m,X>2],x>2],X,>2],FALSE,Tag,TRUE,FALSE,NA,NA,0,NA,#word,NA,NA,NA,NA,6,NA,NA,6,17,0,0,7.225,7.225,null,0,FALSE
124425,NA,16,6,44,3,really,really,really,really,TAMMY;,6.965,8.97,ADV,RB,advmod,basically,really,really,r,lly,TRUE,Word,FALSE,FALSE,NA,],0,NA,NA,NA,NA,NA,NA,7,4,9,7,17,0,0,7.225,7.495,null,0,TRUE
124426,NA,16,6,45,3,basically,basically,basically,basically,TAMMY;,6.965,8.97,ADV,RB,advmod,'m,basically,basically,b,lly,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,5,8,8,17,0,0,7.495,7.955,null,0,TRUE
124427,NA,16,6,46,3,I,I,I,I,TAMMY;,6.965,8.97,PRON,PRP,nsubj,'m,i,i,I,I,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,9,6,7,9,17,0,0,7.955,8.055,host,0,TRUE
124428,NA,16,6,47,3,'m,'m,'m,'m,TAMMY;,6.965,8.97,VERB,VBP,ccomp,'m,be,am,','m,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,10,7,6,10,17,0,0,7.955,8.055,clitic,46,TRUE
124429,NA,16,6,48,3,back,back,back,back,TAMMY;,6.965,8.97,ADV,RB,advmod,'m,back,back,b,ack,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,11,8,5,11,17,0,0,8.055,8.275,null,0,TRUE
124430,NA,16,6,49,3,for,for,for,for,TAMMY;,6.965,8.97,ADP,IN,prep,back,for,for,f,for,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,12,9,4,12,17,0,0,8.275,8.385,null,0,TRUE
124431,NA,16,6,50,3,a,a,a,a,TAMMY;,6.965,8.97,DET,DT,det,deck,a,a,a,a,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,13,10,3,13,17,0,0,8.385,8.425,null,0,TRUE
124432,NA,16,6,51,3,tape,tape,tape,tape,TAMMY;,6.965,8.97,NOUN,NN,compound,deck,tape,tape,t,ape,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,14,11,2,14,17,0,0,8.425,8.635,null,0,TRUE
124433,NA,16,6,52,3,deck,deck,deck,deck,TAMMY;,6.965,8.97,NOUN,NN,pobj,for,deck,deck,d,eck,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,15,12,1,15,17,0,0,8.705,8.815001,null,0,TRUE
124434,NA,16,6,53,3,.,.,.,.,TAMMY;,6.965,8.97,PUNCT,.,punct,'m,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,16,NA,NA,16,17,0,0,8.815001,8.970034,null,0,TRUE
124435,NA,16,6,54,3,"
","
",NA,NA,TAMMY;,6.965,8.97,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,17,NA,NA,17,17,0,0,8.815001,8.970034,null,0,TRUE
124436,NA,16,7,55,4,...,â€¦,NA,NA,BRAD;,9.14,9.875,PUNCT,:,punct,wanted,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,5,1,0,9.14,9.200001,null,0,TRUE
124437,NA,16,7,56,4,Oh,Oh,Oh,Oh,BRAD;,9.14,9.875,INTJ,UH,intj,ok[3ay3],oh,oh,O,Oh,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,2,2,5,0,0,9.200001,9.42,null,0,TRUE
124438,NA,16,7,57,4,ok[3ay3],ok[3ay3],okay,okay,BRAD;,9.14,9.875,NUM,CD,intj,wanted,ok[3ay3],ok[3ay3],o,y3],FALSE,Word,TRUE,FALSE,NA,[],0,NA,NA,NA,NA,NA,NA,3,2,1,3,5,0,0,9.42,9.860001,null,0,TRUE
124439,NA,16,7,58,4,.,.,.,.,BRAD;,9.14,9.875,PUNCT,.,punct,wanted,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,5,0,0,9.860001,9.875011,null,0,TRUE
124440,NA,16,7,59,4,"
","
",NA,NA,BRAD;,9.14,9.875,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,5,0,0,9.14,9.200001,null,0,TRUE
124441,NA,16,8,60,5,[3So=3],[3So:3],So,So,TAMMY;,9.715,10.73,X,XX,intj,wanted,[3so=3],[3so=3],[,=3],FALSE,Word,TRUE,TRUE,NA,[],1,NA,NA,NA,NA,NA,NA,1,1,2,1,5,0,0,9.715,10.015,null,0,FALSE
124442,NA,16,8,61,5,..,â€¥,NA,NA,TAMMY;,9.715,10.73,PUNCT,NFP,punct,u=m,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,5,0,1,10.015,10.215,null,0,TRUE
124443,NA,16,8,62,5,u=m,u:m,um,um,TAMMY;,9.715,10.73,PROPN,NNP,npadvmod,[3So=3],u=m,u=m,u,u=m,FALSE,Word,FALSE,TRUE,NA,NA,1,NA,NA,NA,NA,NA,NA,3,2,1,3,5,0,0,10.215,10.715,null,0,TRUE
124444,NA,16,8,63,5,",",",",",",",",TAMMY;,9.715,10.73,PUNCT,",",punct,wanted,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,5,0,0,10.715,10.715,null,0,FALSE
124445,NA,16,8,64,5,"
","
",NA,NA,TAMMY;,9.715,10.73,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,5,0,0,10.715,10.72997,null,0,TRUE
124446,NA,16,9,65,5,..,â€¥,NA,NA,TAMMY;,10.78,12.4,PUNCT,NFP,punct,12.4,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,6,8,0,1,10.715,10.72997,null,0,TRUE
124447,NA,16,9,66,5,one,one,one,one,TAMMY;,10.78,12.4,NUM,CD,appos,12.4,one,one,o,one,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,5,7,8,0,0,10.78,11.05,null,0,TRUE
124448,NA,16,9,67,5,of,of,of,of,TAMMY;,10.78,12.4,ADP,IN,prep,one,of,of,o,of,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,4,8,8,0,0,11.05,11.11,null,0,TRUE
124449,NA,16,9,68,5,my,my,my,my,TAMMY;,10.78,12.4,DET,PRP$,poss,thoughts,-PRON-,my,m,my,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,3,9,8,0,0,11.11,11.3,null,0,TRUE
124450,NA,16,9,69,5,thoughts,thoughts,thoughts,thoughts,TAMMY;,10.78,12.4,NOUN,NNS,pobj,of,thought,thoughts,t,hts,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,2,10,8,0,0,11.45,11.9,null,0,TRUE
124451,NA,16,9,70,5,is=,is:,is,is,TAMMY;,10.78,12.4,VERB,VBP,advmod,one,is=,is=,i,is=,FALSE,Word,FALSE,TRUE,NA,NA,1,NA,NA,NA,NA,NA,NA,6,5,1,11,8,0,0,12.02,12.38,null,0,TRUE
124452,NA,16,9,71,5,",",",",",",",",TAMMY;,10.78,12.4,PUNCT,",",punct,wanted,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,12,8,0,0,12.38,12.4,null,0,TRUE
124453,NA,16,9,72,5,"
","
",NA,NA,TAMMY;,10.78,12.4,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,13,8,0,0,12.625,12.695,null,0,TRUE
124454,NA,16,10,73,5,...,â€¦,NA,NA,TAMMY;,12.625,13.82,PUNCT,:,punct,wanted,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,14,6,1,0,12.625,12.695,null,0,TRUE
124455,NA,16,10,74,5,that,that,that,that,TAMMY;,12.625,13.82,DET,DT,dobj,wanted,that,that,t,hat,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,2,15,6,0,0,12.695,13.095,null,0,TRUE
124456,NA,16,10,75,5,..,â€¥,NA,NA,TAMMY;,12.625,13.82,PUNCT,NFP,punct,that,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,16,6,0,1,13.095,13.125,null,0,TRUE
124457,NA,16,10,76,5,u=m,u:m,um,um,TAMMY;,12.625,13.82,PROPN,NNP,punct,that,u=m,u=m,u,u=m,FALSE,Word,FALSE,TRUE,NA,NA,1,NA,NA,NA,NA,NA,NA,4,2,1,17,6,0,0,13.125,13.605,null,0,TRUE
124458,NA,16,10,77,5,",",",",",",",",TAMMY;,12.625,13.82,PUNCT,",",punct,wanted,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,18,6,0,0,13.605,13.82001,null,0,TRUE
124459,NA,16,10,78,5,"
","
",NA,NA,TAMMY;,12.625,13.82,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,19,6,0,0,13.605,13.82001,null,0,TRUE
124460,NA,16,11,79,5,...,â€¦,NA,NA,TAMMY;,13.82,14.575,PUNCT,NFP,punct,14.575,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,20,6,1,0,13.82,14.16,null,0,TRUE
124461,NA,16,11,80,5,(TSK),(TSK),(TSK),(TSK),TAMMY;,13.82,14.575,X,XX,intj,14.575,(tsk),(tsk),(,SK),FALSE,Vocalism,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,21,6,0,0,13.82,14.16,null,0,TRUE
124462,NA,16,11,81,5,..,â€¥,NA,NA,TAMMY;,13.82,14.575,PUNCT,NFP,punct,14.575,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,22,6,0,1,14.16,14.16,null,0,FALSE
124463,NA,16,11,82,5,well,well,well,well,TAMMY;,13.82,14.575,INTJ,UH,advmod,wanted,well,well,w,ell,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,1,1,23,6,0,0,14.16,14.36,null,0,TRUE
124464,NA,16,11,83,5,",",",",",",",",TAMMY;,13.82,14.575,PUNCT,",",punct,wanted,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,24,6,0,0,14.72,14.8,null,0,TRUE
124465,NA,16,11,84,5,"
","
",NA,NA,TAMMY;,13.82,14.575,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,25,6,0,0,14.72,14.8,null,0,TRUE
124466,NA,16,12,85,5,...,â€¦,NA,NA,TAMMY;,14.72,17.485,PUNCT,:,punct,want,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,26,15,1,0,14.8,14.8,null,0,FALSE
124467,NA,16,12,86,5,I,I,I,I,TAMMY;,14.72,17.485,PRON,PRP,nsubj,want,-PRON-,i,I,I,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,11,27,15,0,0,14.8,14.83,null,0,TRUE
124468,NA,16,12,87,5,want,want,want,want,TAMMY;,14.72,17.485,VERB,VBP,ccomp,gon,want,want,w,ant,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,10,28,15,0,0,14.83,15.09,null,0,TRUE
124469,NA,16,12,88,5,a,a,a,a,TAMMY;,14.72,17.485,DET,DT,det,deck,a,a,a,a,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,9,29,15,0,0,15.09,15.13,null,0,TRUE
124470,NA,16,12,89,5,tape,tape,tape,tape,TAMMY;,14.72,17.485,NOUN,NN,compound,deck,tape,tape,t,ape,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,8,30,15,0,0,15.13,15.45,null,0,TRUE
124471,NA,16,12,90,5,deck,deck,deck,deck,TAMMY;,14.72,17.485,NOUN,NN,dobj,want,deck,deck,d,eck,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,5,7,31,15,0,0,15.58,15.8,null,0,TRUE
124472,NA,16,12,91,5,..,â€¥,NA,NA,TAMMY;,14.72,17.485,PUNCT,NFP,punct,gon,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,32,15,0,1,15.8,15.97,null,0,TRUE
124473,NA,16,12,92,5,that,that,that,that,TAMMY;,14.72,17.485,DET,DT,nsubj,gon,that,that,t,hat,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,6,6,33,15,0,0,15.97,16.3,host,0,TRUE
124474,NA,16,12,93,5,'s,'s,'s,'s,TAMMY;,14.72,17.485,VERB,VBZ,aux,gon,be,is,','s,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,9,7,5,34,15,0,0,15.97,16.3,clitic,92,TRUE
124475,NA,16,12,94,5,gon,gon,gon,gon,TAMMY;,14.72,17.485,VERB,VBG,ccomp,think,go,going,g,gon,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,10,8,4,35,15,0,0,16.3,16.51,host,0,TRUE
124476,NA,16,12,95,5,na,na,na,na,TAMMY;,14.72,17.485,PART,TO,aux,sound,to,to,n,na,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,11,9,3,36,15,0,0,16.3,16.51,clitic,94,TRUE
