X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
276383,NA,37,1,1,1,Mom,Mom,Mom,Mom,DOLORES;,0,0.455,PROPN,NNP,dep,want,Mom,mom,M,Mom,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,1,3,0,0,0,0.455,null,0,FALSE
276384,NA,37,1,2,1,",",",",",",",",DOLORES;,0,0.455,PUNCT,",",punct,want,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,3,0,0,0.455,0.455,null,0,FALSE
276385,NA,37,1,3,1,"
","
",NA,NA,DOLORES;,0,0.455,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,3,0,0,0.455,0.455,null,0,FALSE
276386,NA,37,2,4,1,did,did,did,did,DOLORES;,0.455,1.345,VERB,VBD,aux,want,do,did,d,did,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,5,4,7,0,0,0.455,0.545,null,0,TRUE
276387,NA,37,2,5,1,you,you,you,you,DOLORES;,0.455,1.345,PRON,PRP,nsubj,want,-PRON-,you,y,you,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,4,5,7,0,0,0.545,0.665,null,0,TRUE
276388,NA,37,2,6,1,want,want,want,want,DOLORES;,0.455,1.345,VERB,VB,ccomp,know,want,want,w,ant,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,3,6,7,0,0,0.665,0.825,null,0,TRUE
276389,NA,37,2,7,1,me,me,me,me,DOLORES;,0.455,1.345,PRON,PRP,nsubj,to,-PRON-,me,m,me,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,2,7,7,0,0,0.825,0.955,null,0,TRUE
276390,NA,37,2,8,1,to,to,to,to,DOLORES;,0.455,1.345,PART,TO,ccomp,want,to,to,t,to,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,5,1,8,7,0,0,0.955,1.325,null,0,TRUE
276391,NA,37,2,9,1,",",",",",",",",DOLORES;,0.455,1.345,PUNCT,",",punct,want,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,9,7,0,0,1.325,0.955,null,0,FALSE
276392,NA,37,2,10,1,"
","
",NA,NA,DOLORES;,0.455,1.345,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,10,7,0,0,0.955,0.955,null,0,FALSE
276393,NA,37,3,11,1,to,to,to,to,DOLORES;,1.345,2.73,PART,TO,aux,cook,to,to,t,to,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,6,11,9,0,0,0.955,1.325,null,0,TRUE
276394,NA,37,3,12,1,..,â€¥,NA,NA,DOLORES;,1.345,2.73,PUNCT,NFP,punct,cook,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,12,9,0,1,1.325,1.344977,null,0,TRUE
276395,NA,37,3,13,1,cook,cook,cook,cook,DOLORES;,1.345,2.73,VERB,VB,ccomp,want,cook,cook,c,ook,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,5,13,9,0,0,1.575,1.885,null,0,TRUE
276396,NA,37,3,14,1,the,the,the,the,DOLORES;,1.345,2.73,DET,DT,det,rest,the,the,t,the,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,4,14,9,0,0,1.885,2.005,null,0,TRUE
276397,NA,37,3,15,1,rest,rest,rest,rest,DOLORES;,1.345,2.73,NOUN,NN,dobj,cook,rest,rest,r,est,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,3,15,9,0,0,2.005,2.335,null,0,TRUE
276398,NA,37,3,16,1,of,of,of,of,DOLORES;,1.345,2.73,ADP,IN,prep,rest,of,of,o,of,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,5,2,16,9,0,0,2.335,2.405,null,0,TRUE
276399,NA,37,3,17,1,the,the,the,the,DOLORES;,1.345,2.73,DET,DT,pobj,of,the,the,t,the,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,6,1,17,9,0,0,2.405,2.715,null,0,TRUE
276400,NA,37,3,18,1,",",",",",",",",DOLORES;,1.345,2.73,PUNCT,",",punct,3.27,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,18,9,0,0,2.715,2.730034,null,0,TRUE
276401,NA,37,3,19,1,"
","
",NA,NA,DOLORES;,1.345,2.73,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,9,NA,NA,19,9,0,0,2.715,2.730034,null,0,TRUE
