wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0, ,...
2,1,1, ,..
3,1,2,Oh,Oh:
4,1,3,my,my
5,1,4,God,God
6,1,5, ,","
7,2,0,I,I
8,2,1,think,think
9,2,2,they're,they're
10,2,3,all,all
11,2,4,nuts,nuts
12,2,5, ,.
13,3,0,So,So
14,3,1,she,she
15,3,2,had,[had
16,3,3,to,|to
17,3,4,have,|have
18,3,5,it,|it
19,3,6, ,.
20,4,0, ,[@@@@@]
21,5,0,She,|She]
22,5,1,had,had
23,5,2,to,to
24,5,3,have,have
25,5,4,the,the
26,5,5,extra,extra
27,5,6,one,one
28,5,7, ,.
29,6,0,So,So
30,6,1,I,I
31,6,2,got,got
32,6,3, ,","
33,7,0,Dad,Dad
34,7,1,had,had
35,7,2,made,made
36,7,3,this,this
37,7,4, ,..
38,7,5,other,other
39,7,6,little,little
40,7,7,thing,thing
41,7,8, ,","
42,8,0,it's,it's
43,8,1,just,just
44,8,2,like,like
45,8,3,a,a
46,8,4,little,little
47,8,5,house,house
48,8,6, ,","
49,9,0,so,[so
50,9,1,I,|I]
51,9,2,put,put
52,9,3,mine,[2mine
53,9,4,out,|2#out
54,9,5,there,|2#there]
55,9,6, ,.
56,10,0,Yeah,[Yeah]
57,10,1, ,","
58,11,0,maybe,[2maybe
59,11,1,you,|2you
60,11,2,Neil,|2~Neil][3:]
61,11,3, ,.
62,12,0,Isn't,[3Isn't]
63,12,1,she,she
64,12,2,forty,forty
65,12,3, ,?
66,13,0,We'll,#We'll
67,13,1,see,#[4see
68,13,2,you,|4#you]
69,13,3, ,.
70,14,0, ,[4@:]@@[5@@@]
71,15,0,Fortythree,[5Forty]three.
72,15,1, ,-.
73,16,0,My,My
74,16,1,goodness,goodness
75,16,2, ,.
76,17,0, ,@[:
77,17,1, ,|@@]
78,18,0,But,[But
79,18,1,I,|I
80,18,2,m,|m-]
81,18,3, ,--
82,19,0, ,...
83,19,1,See,See
84,19,2, ,?
85,20,0,I,I
86,20,1,knew,knew:
