wordID,displayWordSeq,displayCol,pixelX,wordState,displayString,"inChainList",aligned,void,stretch
97,3,3,482.00,0,|with,"{}",1,0,0
98,4,4,582.00,0,|my],"{}",1,0,0
99,5,5,682.00,0,hearing,"{}",1,0,0
100,6,6,782.00,0,aid,"{}",1,0,0
101,7,7,882.00,0,[2now],"{}",1,0,0
102,8,8,982.00,0,.,"{}",1,0,0
103,0,0,182.00,0,[2I],"{}",1,0,0
104,1,1,282.00,0,knew,"{}",1,0,0
105,2,2,382.00,0,there'd,"{}",1,0,0
106,3,3,482.00,0,be,"{}",1,0,0
107,4,4,582.00,0,trouble,"{}",1,0,0
108,5,5,682.00,0,",","{}",1,0,0
109,0,0,182.00,0,because,"{}",1,0,0
110,1,1,282.00,0,",","{}",1,0,0
111,0,0,182.00,0,...,"{}",1,0,0
112,1,1,282.00,0,Well,"{}",1,0,0
113,2,2,382.00,0,[that,"{}",1,0,0
114,3,3,482.00,0,|w]as,"{}",1,0,0
115,4,4,582.00,0,~Neil,"{}",1,0,0
116,5,5,682.00,0,on,"{}",1,0,0
117,6,6,782.00,0,the,"{}",1,0,0
118,7,7,882.00,0,phone,"{}",1,0,0
119,8,8,982.00,0,",","{}",1,0,0
120,0,0,182.00,0,[they],"{}",1,0,0
121,1,1,282.00,0,",","{}",1,0,0
122,0,0,182.00,0,to,"{}",1,0,0
123,1,1,282.00,0,say,"{}",1,0,0
124,2,2,382.00,0,",","{}",1,0,0
125,0,0,182.00,0,well,"{}",1,0,0
126,1,1,282.00,0,you,"{}",1,0,0
127,2,2,382.00,0,d-,"{}",1,0,0
128,3,3,482.00,0,--,"{}",1,0,0
129,0,0,182.00,0,...,"{}",1,0,0
130,1,1,282.00,0,the,"{}",1,0,0
131,2,2,382.00,0,Packers,"{}",1,0,0
132,3,3,482.00,0,got,"{}",1,0,0
133,4,4,582.00,0,their,"{}",1,0,0
134,5,5,682.00,0,merry,"{}",1,0,0
135,6,6,782.00,0,Christmas,"{}",1,0,0
136,7,7,882.00,0,.,"{}",1,0,0
137,0,0,182.00,0,...,"{}",1,0,0
138,1,1,282.00,0,[Oh,"{}",1,0,0
139,2,2,382.00,0,|did,"{}",1,0,0
140,3,3,482.00,0,|they],"{}",1,0,0
141,4,4,582.00,0,?,"{}",1,0,0
142,0,0,182.00,0,[Oh,"{}",1,0,0
143,1,1,282.00,0,|did,"{}",1,0,0
144,2,2,382.00,0,|they,"{}",1,0,0
145,3,3,482.00,0,|wi]:n,"{}",1,0,0
146,4,4,582.00,0,?,"{}",1,0,0
147,0,0,182.00,0,Did,"{}",1,0,0
148,1,1,282.00,0,they,"{}",1,0,0
149,2,2,382.00,0,[2win],"{}",1,0,0
150,3,3,482.00,0,?,"{}",1,0,0
151,0,0,182.00,0,[2Well,"{}",1,0,0
152,1,1,282.00,0,|2yeah]:,"{}",1,0,0
153,2,2,382.00,0,",","{}",1,0,0
154,0,0,182.00,0,because,"{}",1,0,0
155,1,1,282.00,0,uh,"{}",1,0,0
156,2,2,382.00,0,",","{}",1,0,0
157,0,0,182.00,0,the,"{}",1,0,0
158,1,1,282.00,0,t-,"{}",1,0,0
159,2,2,382.00,0,..,"{}",1,0,0
160,3,3,482.00,0,the,"{}",1,0,0
161,4,4,582.00,0,",","{}",1,0,0
162,0,0,182.00,0,...,"{}",1,0,0
163,1,1,282.00,0,Steelers,"{}",1,0,0
164,2,2,382.00,0,",","{}",1,0,0
165,0,0,182.00,0,were,"{}",1,0,0
166,1,1,282.00,0,on,"{}",1,0,0
167,2,2,382.00,0,the,"{}",1,0,0
168,3,3,482.00,0,one,"{}",1,0,0
169,4,4,582.00,0,yard,"{}",1,0,0
170,5,5,682.00,0,line,"{}",1,0,0
171,6,6,782.00,0,",","{}",1,0,0
172,0,0,182.00,0,Unhunh,"{}",1,0,0
173,1,1,282.00,0,?,"{}",1,0,0
174,0,0,182.00,0,for,"{}",1,0,0
175,1,1,282.00,0,four,"{}",1,0,0
176,2,2,382.00,0,downs,"{}",1,0,0
177,3,3,482.00,0,.,"{}",1,0,0
178,0,0,182.00,0,And,"{}",1,0,0
179,1,1,282.00,0,[they,"{}",1,0,0
180,2,2,382.00,0,|didn't,"{}",1,0,0
181,3,3,482.00,0,|get,"{}",1,0,0
182,4,4,582.00,0,|in],"{}",1,0,0
183,5,5,682.00,0,.,"{}",1,0,0
184,0,0,182.00,0,[Wow:],"{}",1,0,0
185,1,1,282.00,0,.,"{}",1,0,0
186,0,0,182.00,0,And,"{}",1,0,0
187,1,1,282.00,0,then,"{}",1,0,0
188,2,2,382.00,0,they,"{}",1,0,0
189,3,3,482.00,0,were,"{}",1,0,0
190,4,4,582.00,0,on,"{}",1,0,0
191,5,5,682.00,0,the,"{}",1,0,0
192,6,6,782.00,0,ten,"{}",1,0,0
193,7,7,882.00,0,yard,"{}",1,0,0
194,8,8,982.00,0,line,"{}",1,0,0
195,9,9,1082.00,0,",","{}",1,0,0
196,0,0,182.00,0,with,"{}",1,0,0
197,1,1,282.00,0,fourth,"{}",1,0,0
198,2,2,382.00,0,down,"{}",1,0,0
199,3,3,482.00,0,to,"{}",1,0,0
200,4,4,582.00,0,go,"{}",1,0,0
201,5,5,682.00,0,",","{}",1,0,0
202,0,0,182.00,0,and,"{}",1,0,0
203,1,1,282.00,0,they,"{}",1,0,0
204,2,2,382.00,0,had,"{}",1,0,0
205,3,3,482.00,0,inches,"{}",1,0,0
206,4,4,582.00,0,to,"{}",1,0,0
207,5,5,682.00,0,go,"{}",1,0,0
208,6,6,782.00,0,",","{}",1,0,0
209,0,0,182.00,0,the,"{}",1,0,0
210,1,1,282.00,0,guy,"{}",1,0,0
211,2,2,382.00,0,didn't,"{}",1,0,0
212,3,3,482.00,0,even,"{}",1,0,0
213,4,4,582.00,0,get,"{}",1,0,0
214,5,5,682.00,0,up,"{}",1,0,0
215,6,6,782.00,0,to,"{}",1,0,0
216,7,7,882.00,0,the,"{}",1,0,0
217,8,8,982.00,0,line,"{}",1,0,0
218,9,9,1082.00,0,of,"{}",1,0,0
219,10,10,1182.00,0,scrimmage,"{}",1,0,0
220,11,11,1282.00,0,",","{}",1,0,0
221,0,0,182.00,0,...,"{}",1,0,0
222,1,1,282.00,0,that,"{}",1,0,0
223,2,2,382.00,0,was,"{}",1,0,0
224,3,3,482.00,0,..,"{}",1,0,0
225,4,4,582.00,0,had,"{}",1,0,0
226,5,5,682.00,0,the,"{}",1,0,0
227,6,6,782.00,0,ball,"{}",1,0,0
228,7,7,882.00,0,",","{}",1,0,0
229,0,0,182.00,0,...,"{}",1,0,0
230,1,1,282.00,0,Nice,"{}",1,0,0
231,2,2,382.00,0,.,"{}",1,0,0
232,0,0,182.03,0,But,"{}",1,0,0
233,1,1,282.03,0,he,"{}",1,0,0
234,2,2,382.03,0,must've,"{}",1,0,0
235,3,3,482.03,0,pushed,"{}",1,0,0
236,4,4,582.03,0,it,"{}",1,0,0
237,5,5,682.03,0,up,"{}",1,0,0
238,6,6,782.03,0,there,"{}",1,0,0
239,7,7,882.03,0,or,"{}",1,0,0
240,8,8,982.03,0,something,"{}",1,0,0
241,9,9,1082.03,0,",","{}",1,0,0
242,0,0,182.06,0,I,"{}",1,0,0
243,1,1,282.06,0,don't,"{}",1,0,0
244,2,2,382.06,0,know,"{}",1,0,0
245,3,3,482.06,0,",","{}",1,0,0
246,0,0,182.10,0,how,"{}",1,0,0
247,1,1,282.10,0,he,"{}",1,0,0
248,2,2,382.10,0,got,"{}",1,0,0
249,3,3,482.10,0,it,"{}",1,0,0
250,4,4,582.10,0,up,"{}",1,0,0
251,5,5,682.10,0,there,"{}",1,0,0
252,6,6,782.10,0,.,"{}",1,0,0
253,0,0,182.18,0,But,"{}",1,0,0
254,1,1,282.18,0,they,"{}",1,0,0
255,2,2,382.18,0,gave,"{}",1,0,0
256,3,3,482.18,0,it,"{}",1,0,0
257,4,4,582.18,0,to,"{}",1,0,0
258,5,5,682.18,0,them,"{}",1,0,0
259,6,6,782.18,0,then,"{}",1,0,0
260,7,7,882.18,0,",","{}",1,0,0
261,0,0,182.43,0,then,"{}",1,0,0
262,1,1,282.43,0,",","{}",1,0,0
263,0,0,200,0,that'd,"{}",1,0,0
264,1,1,300,0,give,"{}",1,0,0
265,2,2,400,0,em,"{}",1,0,0
266,3,3,500,0,another,"{}",1,0,0
267,4,4,600,0,four,"{}",1,0,0
268,5,5,700,0,down-,"{}",1,0,0
269,6,6,800,0,%,"{}",1,0,0
270,7,7,900,0,",","{}",1,0,0
271,0,0,200,0,...,"{}",1,0,0
272,1,1,300,0,four,"{}",1,0,0
273,2,2,400,0,...,"{}",1,0,0
274,3,3,500,0,downs,"{}",1,0,0
275,4,4,600,0,on,"{}",1,0,0
276,5,5,700,0,the,"{}",1,0,0
277,6,6,800,0,...,"{}",1,0,0
278,7,7,900,0,one,"{}",1,0,0
279,8,8,1000,0,yard,"{}",1,0,0
280,9,9,1100,0,line,"{}",1,0,0
281,10,10,1200,0,",","{}",1,0,0
282,0,0,200,0,...,"{}",1,0,0
283,1,1,300,0,So,"{}",1,0,0
284,2,2,400,0,it's,"{}",1,0,0
285,3,3,500,0,over,"{}",1,0,0
286,4,4,600,0,with,"{}",1,0,0
287,5,5,700,0,.,"{}",1,0,0
288,0,0,200,0,..,"{}",1,0,0
289,0,1,300,0,So,"{}",1,0,0
290,0,2,400,0,it's,"{}",1,0,0
291,0,3,500,0,over,"{}",1,0,0
292,0,4,600,0,with,"{}",1,0,0
293,0,5,700,0,",","{}",1,0,0
294,0,0,200,0,[#They,"{}",1,0,0
295,0,1,300,0,|won],"{}",1,0,0
296,0,2,400,0,.,"{}",1,0,0
297,0,0,200,0,[Green,"{}",1,0,0
298,0,1,300,0,|Bay],"{}",1,0,0
299,0,2,400,0,won,"{}",1,0,0
300,0,3,500,0,twenty-four,"{}",1,0,0
301,0,4,600,0,to,"{}",1,0,0
302,0,5,700,0,nine[2teen],"{}",1,0,0
303,0,6,800,0,.,"{}",1,0,0
304,0,0,200,0,[2So,"{}",1,0,0
305,0,1,300,0,|2now],"{}",1,0,0
306,0,2,400,0,we,"{}",1,0,0
307,0,3,500,0,can,"{}",1,0,0
308,0,4,600,0,[3have,"{}",1,0,0
309,0,5,700,0,|3a,"{}",1,0,0
310,0,6,800,0,|3merry],"{}",1,0,0
311,0,7,900,0,@Christmas,"{}",1,0,0
312,0,8,1000,0,",","{}",1,0,0
313,0,0,200,0,[3Uhoh].,"{}",1,0,0
314,0,1,300,0,-.,"{}",1,0,0
315,0,0,200,0,[4@@@@@@@@],"{}",1,0,0
316,0,0,200,0,[4Yes,"{}",1,0,0
317,0,1,300,0,.,"{}",1,0,0
318,0,0,200,0,|4That's,"{}",1,0,0
319,0,1,300,0,|4what,"{}",1,0,0
320,0,2,400,0,|4~Patty,"{}",1,0,0
321,0,3,500,0,"|4said4],","{}",1,0,0
322,0,4,600,0,"-,","{}",1,0,0
323,0,0,200,0,Oh,"{}",1,0,0
324,0,1,300,0,",","{}",1,0,0
325,0,0,200,0,I'm,"{}",1,0,0
326,0,1,300,0,praying,"{}",1,0,0
327,0,2,400,0,Mom,"{}",1,0,0
328,0,3,500,0,",","{}",1,0,0
329,0,0,200,0,that,"{}",1,0,0
330,0,1,300,0,they,"{}",1,0,0
331,0,2,400,0,win,"{}",1,0,0
332,0,3,500,0,because,"{}",1,0,0
333,0,4,600,0,",","{}",1,0,0
334,0,0,200,0,[,"{}",1,0,0
335,0,1,300,0,|she,"{}",1,0,0
336,0,2,400,0,|said,"{}",1,0,0
337,0,3,500,0,",","{}",1,0,0
338,0,0,200,0,[@@@@@],"{}",1,0,0
339,0,0,200,0,|other]wise,"{}",1,0,0
340,0,1,300,0,",","{}",1,0,0
341,0,0,200,0,everybody'll,"{}",1,0,0
342,0,1,300,0,be,"{}",1,0,0
343,0,2,400,0,mad,"{}",1,0,0
344,0,3,500,0,.,"{}",1,0,0
345,0,0,200,0,@@@@@@,"{}",1,0,0
346,0,0,200,0,~Kathy,"{}",1,0,0
347,0,1,300,0,",","{}",1,0,0
348,0,0,200,0,[~Wes]ley,"{}",1,0,0
349,0,1,300,0,",","{}",1,0,0
350,0,0,200,0,[],"{}",1,0,0
351,0,0,200,0,..,"{}",1,0,0
352,0,1,300,0,[2Oh:],"{}",1,0,0
353,0,2,400,0,.,"{}",1,0,0
354,0,0,200,0,[2~Tom][3my],"{}",1,0,0
355,0,1,300,0,",","{}",1,0,0
356,0,0,200,0,[2Y-,"{}",1,0,0
357,0,1,300,0,|2not],"{}",1,0,0
358,0,2,400,0,[3~Wes]ley,"{}",1,0,0
359,0,3,500,0,.,"{}",1,0,0
360,0,0,200,0,[4~Wesley],"{}",1,0,0
361,0,1,300,0,n:ever,"{}",1,0,0
362,0,2,400,0,gets,"{}",1,0,0
363,0,3,500,0,[5mad],"{}",1,0,0
364,0,4,600,0,.,"{}",1,0,0
365,0,0,200,0,[4##],"{}",1,0,0
366,0,0,200,0,[5Is,"{}",1,0,0
367,0,1,300,0,|5it],"{}",1,0,0
368,0,2,400,0,",","{}",1,0,0
369,0,0,200,0,Is,"{}",1,0,0
370,0,1,300,0,[6~Fred,"{}",1,0,0
371,0,2,400,0,|6in,"{}",1,0,0
372,0,3,500,0,|6there],"{}",1,0,0
373,0,4,600,0,crying,"{}",1,0,0
374,0,5,700,0,?,"{}",1,0,0
375,0,0,200,0,[6Oh],"{}",1,0,0
376,0,1,300,0,.,"{}",1,0,0
377,0,0,200,0,...,"{}",1,0,0
378,0,1,300,0,@:[7:@@@@]@@,"{}",1,0,0
379,0,0,200,0,[7Is,"{}",1,0,0
380,0,1,300,0,|7~Fred,"{}",1,0,0
381,0,2,400,0,|7..,"{}",1,0,0
382,0,3,500,0,|7crying],"{}",1,0,0
383,0,4,600,0,?,"{}",1,0,0
384,0,0,200,0,..,"{}",1,0,0
385,0,1,300,0,No:,"{}",1,0,0
386,0,2,400,0,",","{}",1,0,0
387,0,0,200,0,..,"{}",1,0,0
388,0,1,300,0,Did,"{}",1,0,0
389,0,2,400,0,he,"{}",1,0,0
390,0,3,500,0,win,"{}",1,0,0
391,0,4,600,0,[his,"{}",1,0,0
392,0,5,700,0,|fifty,"{}",1,0,0
393,0,6,800,0,|bucks],"{}",1,0,0
394,0,7,900,0,?,"{}",1,0,0
395,0,0,200,0,[Well,"{}",1,0,0
396,0,1,300,0,|he,"{}",1,0,0
397,0,2,400,0,|won,"{}",1,0,0
398,0,3,500,0,|fif]ty,"{}",1,0,0
399,0,4,600,0,buck[2s],"{}",1,0,0
400,0,5,700,0,.,"{}",1,0,0
401,0,0,200,0,[2Goo]:[3:d],"{}",1,0,0
402,0,1,300,0,.,"{}",1,0,0
403,0,0,200,0,[3He,"{}",1,0,0
404,0,1,300,0,|3won,"{}",1,0,0
405,0,2,400,0,|3fifty,"{}",1,0,0
406,0,3,500,0,|3bucks]?,"{}",1,0,0
407,0,4,600,0,-?,"{}",1,0,0
408,0,0,200,0,His,"{}",1,0,0
409,0,1,300,0,sco:re,"{}",1,0,0
410,0,2,400,0,was,"{}",1,0,0
411,0,3,500,0,uh,"{}",1,0,0
412,0,4,600,0,",","{}",1,0,0
413,0,0,200,0,...,"{}",1,0,0
414,0,1,300,0,[four,"{}",1,0,0
415,0,2,400,0,|and],"{}",1,0,0
416,0,3,500,0,nine,"{}",1,0,0
417,0,4,600,0,.,"{}",1,0,0
418,0,0,200,0,[],"{}",1,0,0
419,0,0,200,0,...,"{}",1,0,0
420,0,1,300,0,[2Oh],"{}",1,0,0
421,0,2,400,0,.,"{}",1,0,0
422,0,0,200,0,[2],"{}",1,0,0
423,0,1,300,0,So,"{}",1,0,0
424,0,2,400,0,he,"{}",1,0,0
425,0,3,500,0,won,"{}",1,0,0
426,0,4,600,0,fifty,"{}",1,0,0
427,0,5,700,0,buck-,"{}",1,0,0
428,0,6,800,0,--,"{}",1,0,0
429,0,0,200,0,I,"{}",1,0,0
430,0,1,300,0,wonder,"{}",1,0,0
431,0,2,400,0,if,"{}",1,0,0
432,0,3,500,0,he's,"{}",1,0,0
433,0,4,600,0,got,"{}",1,0,0
434,0,5,700,0,the,"{}",1,0,0
435,0,6,800,0,right,"{}",1,0,0
436,0,7,900,0,teams,"{}",1,0,0
437,0,8,1000,0,.,"{}",1,0,0
438,0,0,200,0,...,"{}",1,0,0
439,0,1,300,0,@:@[@@],"{}",1,0,0
440,0,0,200,0,[Hey],"{}",1,0,0
441,0,1,300,0,~Fred,"{}",1,0,0
442,0,2,400,0,?,"{}",1,0,0
443,0,0,200,0,...,"{}",1,0,0
444,0,1,300,0,Yeah,"{}",1,0,0
445,0,2,400,0,?,"{}",1,0,0
446,0,0,200,0,...,"{}",1,0,0
447,0,1,300,0,[Well,"{}",1,0,0
448,0,2,400,0,",","{}",1,0,0
449,0,0,200,0,[You,"{}",1,0,0
450,0,1,300,0,|had,"{}",1,0,0
451,0,2,400,0,|four,"{}",1,0,0
452,0,3,500,0,|and,"{}",1,0,0
453,0,4,600,0,|nine,"{}",1,0,0
454,0,5,700,0,.,"{}",1,0,0
455,0,0,200,0,|No,"{}",1,0,0
456,0,1,300,0,",","{}",1,0,0
457,0,0,200,0,|~Wesley,"{}",1,0,0
458,0,1,300,0,|n-,"{}",1,0,0
459,0,2,400,0,|na-,"{}",1,0,0
460,0,3,500,0,--,"{}",1,0,0
461,0,0,200,0,|I,"{}",1,0,0
462,0,1,300,0,|w-,"{}",1,0,0
463,0,2,400,0,|gotta,"{}",1,0,0
464,0,3,500,0,|say,"{}",1,0,0
465,0,4,600,0,|that,"{}",1,0,0
466,0,5,700,0,|about,"{}",1,0,0
467,0,6,800,0,|~Wesley],"{}",1,0,0
468,0,7,900,0,.,"{}",1,0,0
469,0,0,200,0,|But,"{}",1,0,0
470,0,1,300,0,|did,"{}",1,0,0
471,0,2,400,0,|you,"{}",1,0,0
472,0,3,500,0,|have,"{}",1,0,0
473,0,4,600,0,|the,"{}",1,0,0
474,0,5,700,0,|Packers],"{}",1,0,0
475,0,6,800,0,win[2ning],"{}",1,0,0
476,0,7,900,0,?,"{}",1,0,0
477,0,0,200,0,[2He,"{}",1,0,0
478,0,1,300,0,|2never],"{}",1,0,0
479,0,2,400,0,gets,"{}",1,0,0
480,0,3,500,0,upset,"{}",1,0,0
481,0,4,600,0,about,"{}",1,0,0
482,0,5,700,0,a,"{}",1,0,0
483,0,6,800,0,foot[3ball,"{}",1,0,0
484,0,7,900,0,|3game],"{}",1,0,0
485,0,8,1000,0,.,"{}",1,0,0
486,0,0,200,0,[2Hm],"{}",1,0,0
487,0,1,300,0,.,"{}",1,0,0
488,0,0,200,0,[3I,"{}",1,0,0
489,0,1,300,0,|3had],"{}",1,0,0
490,0,2,400,0,...,"{}",1,0,0
491,0,3,500,0,[4four,"{}",1,0,0
492,0,4,600,0,|4for,"{}",1,0,0
493,0,5,700,0,|4Green,"{}",1,0,0
494,0,6,800,0,|4Bay],"{}",1,0,0
495,0,7,900,0,.,"{}",1,0,0
496,0,0,200,0,[4,"{}",1,0,0
497,0,1,300,0,|4After,"{}",1,0,0
498,0,2,400,0,|4it's,"{}",1,0,0
499,0,3,500,0,|4over,"{}",1,0,0
500,0,4,600,0,",","{}",1,0,0
501,0,0,200,0,|4it's4],"{}",1,0,0
502,0,1,300,0,over,"{}",1,0,0
503,0,2,400,0,.,"{}",1,0,0
504,0,0,200,0,[5And,"{}",1,0,0
505,0,1,300,0,|5he,"{}",1,0,0
506,0,2,400,0,|5was],"{}",1,0,0
507,0,3,500,0,that,"{}",1,0,0
508,0,4,600,0,way,"{}",1,0,0
509,0,5,700,0,when,"{}",1,0,0
510,0,6,800,0,he,"{}",1,0,0
511,0,7,900,0,was,"{}",1,0,0
512,0,8,1000,0,a,"{}",1,0,0
513,0,9,1100,0,lit[6tle,"{}",1,0,0
514,0,10,1200,0,|6kid],"{}",1,0,0
515,0,11,1300,0,.,"{}",1,0,0
516,0,0,200,0,[5##],"{}",1,0,0
517,0,0,200,0,[6Oh],"{}",1,0,0
518,0,1,300,0,.,"{}",1,0,0
519,0,0,200,0,Four,"{}",1,0,0
520,0,1,300,0,for,"{}",1,0,0
521,0,2,400,0,Gr[7een,"{}",1,0,0
522,0,3,500,0,|7Bay],"{}",1,0,0
523,0,4,600,0,",","{}",1,0,0
524,0,0,200,0,[7You,"{}",1,0,0
525,0,1,300,0,|7know],"{}",1,0,0
526,0,2,400,0,",","{}",1,0,0
527,0,0,200,0,but,"{}",1,0,0
528,0,1,300,0,~Tommy,"{}",1,0,0
529,0,2,400,0,.,"{}",1,0,0
530,0,0,200,0,He's,"{}",1,0,0
531,0,1,300,0,another,"{}",1,0,0
532,0,2,400,0,one,"{}",1,0,0
533,0,3,500,0,.,"{}",1,0,0
534,0,0,200,0,Okay,"{}",1,0,0
535,0,1,300,0,.,"{}",1,0,0
536,0,0,200,0,But,"{}",1,0,0
537,0,1,300,0,he's,"{}",1,0,0
538,0,2,400,0,getting,"{}",1,0,0
539,0,3,500,0,[a,"{}",1,0,0
540,0,4,600,0,|lo:t],"{}",1,0,0
541,0,5,700,0,better,"{}",1,0,0
542,0,6,800,0,.,"{}",1,0,0
543,0,0,200,0,[##],"{}",1,0,0
544,0,1,300,0,.,"{}",1,0,0
545,0,0,200,0,Because,"{}",1,0,0
546,0,1,300,0,~Donna,"{}",1,0,0
547,0,2,400,0,has,"{}",1,0,0
548,0,3,500,0,[2really,"{}",1,0,0
549,0,4,600,0,|2got,"{}",1,0,0
550,0,5,700,0,|2mad],"{}",1,0,0
551,0,6,800,0,at,"{}",1,0,0
552,0,7,900,0,him,"{}",1,0,0
553,0,8,1000,0,.,"{}",1,0,0
554,0,0,200,0,[2###],"{}",1,0,0
555,0,0,200,0,Yeah,"{}",1,0,0
556,0,1,300,0,I'll,"{}",1,0,0
557,0,2,400,0,[3#tell,"{}",1,0,0
558,0,3,500,0,|3#him],"{}",1,0,0
559,0,4,600,0,.,"{}",1,0,0
560,0,0,200,0,[3,"{}",1,0,0
561,0,1,300,0,|3You,"{}",1,0,0
562,0,2,400,0,|3know],"{}",1,0,0
563,0,3,500,0,.,"{}",1,0,0
564,0,0,200,0,...,"{}",1,0,0
565,0,1,300,0,I,"{}",1,0,0
566,0,2,400,0,mean,"{}",1,0,0
567,0,3,500,0,that,"{}",1,0,0
568,0,4,600,0,one,"{}",1,0,0
569,0,5,700,0,time,"{}",1,0,0
570,0,6,800,0,the,"{}",1,0,0
571,0,7,900,0,Green,"{}",1,0,0
572,0,8,1000,0,Bay,"{}",1,0,0
573,0,9,1100,0,Packer,"{}",1,0,0
574,0,10,1200,0,loss,"{}",1,0,0
575,0,11,1300,0,",","{}",1,0,0
576,0,0,200,0,it,"{}",1,0,0
577,0,1,300,0,was,"{}",1,0,0
578,0,2,400,0,on,"{}",1,0,0
579,0,3,500,0,his,"{}",1,0,0
