wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0, ,...
2,1,1,Well,Well
3,1,2, ,","
4,2,0,with,[with
5,2,1,all,|all-]
6,2,2, ,--
7,3,0,Not,[Not]
8,3,1,before,before
9,3,2,I,I
10,3,3,graduate,gradu[2ate]
11,3,4, ,.
12,4,0,Well,[2Well]:
13,4,1, ,","
14,5,0,they're,they're
15,5,1,really,really
16,5,2,concerned,concerned
17,5,3,about,about
18,5,4,these,these
19,5,5,proposals,proposals
20,5,6,on,on
21,5,7,the,the
22,5,8,ballot,ballot
23,5,9, ,","
24,6,0,for,for
25,6,1,next,next
26,6,2,week,week
27,6,3, ,.
28,7,0, ,...
29,7,1,or,or
30,7,2,two,two
31,7,3,weeks,weeks
32,7,4,from,from
33,7,5,now,now
34,7,6, ,","
35,8,0,or,or
36,8,1,whenever,whenever
37,8,2,it,it
38,8,3,is,is
39,8,4, ,","
40,9,0,next,next
41,9,1,week,week
42,9,2,I,I
43,9,3,guess,guess
44,9,4, ,.
45,10,0, ,...
46,10,1,Mom,Mom
47,10,2, ,?
48,11,0, ,...
49,11,1,do,[do
50,11,2,I,|I]
51,11,3,really,really
52,11,4,have,have
53,11,5,to,to
54,11,6,go,go
55,11,7,through,through
56,11,8,and,and
57,11,9,r,r-
58,11,10,read,read
59,11,11,this,this
60,11,12, ,","
61,12,0, ,[]
62,13,0,to,to
63,13,1,make,make
64,13,2,sure,sure
65,13,3,that,that
66,13,4,I,I
67,13,5,didn't,didn't
68,13,6,leave,leave
69,13,7,out,out
70,13,8,any,any
71,13,9,of,of
72,13,10,my,my
73,13,11,sentences,sentences
74,13,12,or,or
75,13,13,anything,any[2thing]
76,13,14, ,.
77,14,0,You,[2You]
78,14,1,need,need
79,14,2,to,to
80,14,3,make,make
81,14,4,progress,progress
82,14,5, ,.
83,15,0,not,not
84,15,1,go,go
85,15,2,back,back
86,15,3,over,over
87,15,4,what,what
88,15,5,you've,you've
89,15,6,already,already
90,15,7,done,done
91,15,8, ,.
92,16,0,Okay,[Okay]
93,16,1, ,","
94,17,0,because,because
95,17,1,out,out
96,17,2,of,of
97,17,3,the,the
98,17,4,eight,eight
99,17,5,that,that
100,17,6,I've,I've
101,17,7,done,done
102,17,8, ,","
103,18,0, ,...
104,18,1,I,I
105,18,2,notice,notice
106,18,3,on,on
107,18,4,one,one
108,18,5,of,of
109,18,6,them,them
110,18,7,I,I
111,18,8,skipped,skipped
112,18,9,two,two
113,18,10,sentences,sentences
114,18,11, ,?
115,19,0, ,..
116,19,1,They,They
117,19,2,weren't,weren't
118,19,3,really,really
119,19,4,important,important
120,19,5, ,","
121,20,0,but,but
122,20,1,I,I
123,20,2,did,did
124,20,3,skip,skip
125,20,4,two,two
126,20,5,of,of
127,20,6,em,em
128,20,7, ,?
129,21,0, ,..
130,21,1,and,and
131,21,2,so,so
132,21,3,now,now
133,21,4,I'm,I'm
134,21,5,paranoid,paranoid
135,21,6,that,that
136,21,7,I'm,I'm
137,21,8,gonna,gonna
138,21,9,skip,skip
139,21,10,a,a
140,21,11,bunch,bunch
141,21,12,more,"more,"
142,21,13,so,so
143,21,14,I,I
144,21,15,have,have
145,21,16,to,to
146,21,17,go,go
147,21,18,back,back
148,21,19,and,and
149,21,20,proofread,proofread
150,21,21, ,.
151,22,0,does,does
152,22,1,it,it
153,22,2,matter,matter
154,22,3, ,?
155,23,0, ,...
156,23,1,Not,Not
157,23,2,at,at
158,23,3,this,this
159,23,4,point,point
160,23,5, ,","
161,24,0,You,You
162,24,1,should,should
163,24,2,be,be
164,24,3,making,making
165,24,4,progress,progress
166,24,5, ,.
167,25,0, ,...
168,26,0,Okay,Okay
169,26,1, ,.
170,28,0, ,...
171,28,1,Your,Your
172,28,2,ten,ten
173,28,3,minutes,minutes
174,28,4,are,are
175,28,5,up,up
176,28,6, ,.
177,29,0, ,...
178,29,1,And,And
179,29,2,I've,I've
180,29,3,proofread,proofread
181,29,4,the,the
182,29,5,whole,whole
183,29,6,thing,thing
184,29,7, ,.
185,30,0, ,...
186,30,1, ,%
187,31,0, , 
188,32,0,How,How
189,32,1,many,many
190,32,2,pages,pages
191,32,3, ,..
192,32,4,do,do
193,32,5,you,you
194,32,6,have,have
195,32,7,to,[to
196,32,8,copy,|copy]
197,32,9, ,.
198,33,0, ,[
199,33,1,Excuse,|Excuse
200,33,2,me,|me
201,33,3, ,|]
202,33,4, ,.
203,34,0, ,..
204,34,1,Just,Just
205,34,2,two,two
206,34,3,more,more
207,34,4, ,.
208,35,0, ,...
209,35,1,actually,actually
210,35,2, ,","
211,36,0,PAPERS,{PAPER}{/S}
212,37,0,that,that
213,37,1, ,.
214,38,0,okay,okay
215,38,1, ,","
216,39,0,I'm,I'm
