wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0, ,...
2,1,1,Cool,Coo:l
3,1,2, ,.
4,2,0, ,..
5,2,1,Alright,Alright
6,2,2,folks,folks
7,2,3, ,.
8,3,0, ,...
9,3,1,Well,Well
10,3,2,alreet,alreet
11,3,3, ,","
12,4,0,well,well
13,4,1,alroot,alroot
14,4,2, ,","
15,5,0,well,well
16,5,1,alright,alright
17,5,2, ,.
18,6,0,By,By
19,6,1,now,now
20,6,2,I'm,I'm
21,6,3,sure,sure
22,6,4,you're,you're
23,6,5,wondering,wondering
24,6,6,about,about
25,6,7,the,the
26,6,8,different,different
27,6,9,things,things
28,6,10,that,that
29,6,11,I,I
30,6,12,have,have
31,6,13,on,on
32,6,14,the,the
33,6,15,table,table
34,6,16,here,here
35,6,17, ,","
36,7,0,but,but
37,7,1,first,first
38,7,2, ,","
39,8,0, ,...
40,8,1,I,I
41,8,2,would,would
42,8,3,like,like
43,8,4,to,to
44,8,5, ,..
45,8,6,talk,talk
46,8,7,to,to
47,8,8,you,you
48,8,9,about,about
49,8,10,these,these
50,8,11,three,three
51,8,12,items,items
52,8,13, ,.
53,9,0,I,I
54,9,1,have,have
55,9,2,here,here
56,9,3, ,","
57,10,0,some,some
58,10,1,ice,ice
59,10,2,in,in
60,10,3,a,a
61,10,4,pan,pan
62,10,5, ,","
63,11,0,water,water
64,11,1,in,in
65,11,2,this,this
66,11,3,glass,glass
67,11,4, ,","
68,12,0, ,..
69,12,1,and,and
70,12,2,steam,steam
71,12,3,rising,rising
72,12,4,from,from
73,12,5,this,this
74,12,6,pot,pot
75,12,7, ,.
76,13,0, ,..
77,13,1,Now,Now:
78,13,2, ,.
79,14,0, ,...
80,14,1,I,I
81,14,2,would,would
82,14,3,like,like
83,14,4,to,to
84,14,5,ask,ask
85,14,6,you,you
86,14,7, ,","
87,15,0,how,how
88,15,1,these,these
89,15,2,three,three
90,15,3,things,things
91,15,4, ,.
92,16,0, ,..
93,16,1,Tell,Tell
94,16,2,me,me
95,16,3,please,please
96,16,4, ,.
97,17,0,How,How
98,17,1,are,are
99,17,2,they,they
100,17,3,all,all
101,17,4,alike,alike
102,17,5, ,.
103,18,0, ,...
104,18,1,These,These
105,18,2,three,three
106,18,3,things,things
107,18,4, ,.
108,19,0,This,This
109,19,1,ice,ice
110,19,2,here,here
111,19,3,in,in
112,19,4,this,this
113,19,5,pan,pan
114,19,6, ,.
115,20,0,This,This
116,20,1,water,water
117,20,2,in,in
118,20,3,this,this
119,20,4,glass,glass
120,20,5, ,","
121,21,0,and,and
122,21,1,the,the
123,21,2,steam,steam
124,21,3,rising,rising
125,21,4,from,from
126,21,5,this,this
127,21,6,pot,pot
128,21,7, ,","
129,22,0,just,just
130,22,1,yell,yell
131,22,2,it,it
132,22,3,out,out
133,22,4, ,","
134,23,0,we,w:e
135,23,1,are,are
136,23,2,informal,informal
137,23,3,here,here
138,23,4, ,","
139,24,0,yes,yes
140,24,1, ,.
141,25,0, ,..
142,25,1,Correct,Correct
143,25,2, ,.
144,26,0, ,...
145,26,1,They,They
146,26,2,are,are
147,26,3,all,all
148,26,4,forms,forms
149,26,5,of,of
150,26,6,water,water
151,26,7, ,.
152,27,0,This,This
153,27,1,ice,ice
154,27,2,here,here
155,27,3,of,of
156,27,4,course,course
157,27,5,is,is
158,27,6,water,water
159,27,7, ,","
160,28,0,I,I
161,28,1,told,told
162,28,2,you,you
163,28,3,there,there
164,28,4,was,was
165,28,5,water,water
166,28,6,in,in
167,28,7,this,this
168,28,8,glass,glass
169,28,9, ,","
170,29,0, ,..
171,29,1,and,and
172,29,2,you,you
173,29,3,have,have
174,29,4,all,all
175,29,5,seen,seen
176,29,6,water,water
177,29,7,boil,boil
178,29,8,at,at
179,29,9,home,home
180,29,10, ,","
181,30,0,so,so
182,30,1,you,you
183,30,2,are,are
184,30,3,familiar,familiar
185,30,4,with,with
186,30,5,steam,steam
187,30,6, ,.
188,31,0,But,But
189,31,1,now,now
190,31,2,let's,let's
191,31,3,try,try
192,31,4,to,to
193,31,5,figure,figure
194,31,6,out,out
195,31,7,how,how
196,31,8,they're,they're
197,31,9,different,different
198,31,10, ,","
199,32,0,we'll,we'll
200,32,1,look,look
201,32,2,at,at
202,32,3,temperature,temperature
203,32,4, ,","
204,33,0,first,first
205,33,1, ,.
206,34,0,And,And
207,34,1,the,the
208,34,2,temperature,temperature
209,34,3,of,o:f
210,34,4,this,this
211,34,5,water,water
212,34,6,here,here
213,34,7, ,","
214,35,0,the,the
215,35,1,ice,ice
216,35,2, ,","
217,36,0, ,..
218,36,1,is,i:s
219,36,2, ,","
220,37,0, ,...
221,37,1,about,about
222,37,2,uh,uh
223,37,3,twentyfour,twenty-four-
224,37,4, ,--
225,38,0,nwoo,n_woo
226,38,1, ,.
227,39,0,Nineteen,Nineteen
228,39,1,degrees,degrees
229,39,2, ,.
230,40,0,Very,Very
231,40,1,cold,cold
232,40,2, ,.
233,41,0,The,The
234,41,1,temperature,temperature
235,41,2,of,o:f
236,41,3,this,this
237,41,4,w,%w-
238,41,5,water,water
239,41,6,here,here
240,41,7, ,","
241,42,0,is,is
242,42,1,sixtyfour,sixty-four
243,42,2,degrees,degrees
244,42,3, ,","
245,43,0,the,the
246,43,1,temperature,temperature
247,43,2,of,of
248,43,3,this,this
249,43,4,steam,steam
250,43,5, ,","
251,44,0,is,i:s
252,44,1, ,","
253,45,0, ,...
254,45,1,I,I
255,45,2,know,know
256,45,3,it's,it's
257,45,4,hotter,hotter
258,45,5,than,than
259,45,6,that,that
260,45,7, ,.
261,46,0, ,...
262,46,1,Yeah,Yeah
263,46,2, ,","
264,47,0,it's,it's
265,47,1,about,about
266,47,2,a,a
267,47,3,hundred,hundred
268,47,4,and,a:nd
269,47,5,eleven,eleven
270,47,6,degrees,degrees
271,47,7, ,.
272,48,0, ,...
273,48,1,Okay,Okay
274,48,2, ,.
275,49,0, ,:
276,49,1,Fahrenheit,Fahrenheit
277,49,2, ,.
278,50,0, ,...
279,50,1,Okay,Okay
280,50,2, ,.
281,51,0,Oh,Oh
282,51,1, ,","
283,52,0,and,and
284,52,1,by,by
285,52,2,the,the
286,52,3,way,way
287,52,4,guys,guys
288,52,5, ,","
289,53,0,what,what
290,53,1,do,do
291,53,2,we,we
292,53,3,call,call
293,53,4,something,something
294,53,5,that's,that's
295,53,6,hard,hard
296,53,7, ,","
297,54,0,like,like
298,54,1,this,this
299,54,2,ice,ice
300,54,3,here,here
301,54,4, ,","
302,55,0,or,or
303,55,1,a,a
304,55,2,table,table
305,55,3, ,","
306,56,0,or,or
307,56,1,a,a
308,56,2,rock,rock
309,56,3, ,.
310,57,0,We,We
311,57,1,call,call
312,57,2,it,it
313,57,3,a,a
314,57,4, ,?
315,58,0, ,...
316,58,1,Solid,Solid
317,58,2, ,.
318,59,0,Very,Very
319,59,1,good,good
320,59,2, ,.
321,60,0,You,You
322,60,1,should,should
323,60,2,g,g-
324,60,3, ,--
325,61,0,you,you
326,61,1,should,should
327,61,2,be,be
328,61,3,a,a
329,61,4,choir,choir
330,61,5, ,.
331,62,0, ,..
332,62,1,You,You
333,62,2,should,should
334,62,3,go,go
335,62,4,out,out
336,62,5,on,on
337,62,6,the,the
338,62,7,road,road
339,62,8,there,there
340,62,9, ,","
341,63,0,like,like
342,63,1, ,","
343,64,0, ,...
344,64,1,yeah,yeah
345,64,2, ,.
346,66,0, ,..
347,66,1,We,[We
348,66,2,are,|are]
349,66,3, ,.
350,67,0, ,[]
351,67,1,Y,Y-
352,67,2, ,--
353,68,0, ,...
354,68,1,Oh,Oh
355,68,2,well,well
356,68,3, ,","
357,69,0, ,..
358,69,1,I'm,I'm
359,69,2,glad,glad
360,69,3,to,to
361,69,4,meet,meet
362,69,5,you,you
363,69,6, ,.
364,70,0, ,@@
365,71,0,Please,Plea:se
366,71,1,give,give
367,71,2,me,me
368,71,3,your,your
369,71,4,itinerary,itinerary
370,71,5,after,after
371,71,6,the,the
372,71,7,show,show
373,71,8, ,.
374,72,0,Yes,Yes
375,72,1, ,.
376,73,0,Yes,Yes
377,73,1, ,.
378,74,0, ,...
379,74,1,Of,Of
380,74,2,course,course
381,74,3,we,we
382,74,4,call,call
383,74,5,it,it
