wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0, ,..
2,1,1,Juice,Juice
3,1,2,anybody,[2anybody]
4,1,3, ,?
5,2,0,I,[2I
6,2,1,like,|2like
7,2,2,it,|2it]
8,2,3, ,","
9,3,0, ,..
10,3,1,for,for
11,3,2,a,a
12,3,3,little,little
13,3,4,while,while
14,3,5, ,.
15,4,0,You,You
16,4,1,go,go
17,4,2, ,--
18,5,0, ,..
19,5,1,You,[You
20,5,2,go,|go]
21,5,3,crazy,crazy
22,5,4, ,.
23,6,0, ,[]
24,7,0, ,@@@[2@]
25,8,0,I,[2I
26,8,1,already,|2already]
27,8,2, ,--
28,9,0, ,..
29,9,1,I,[3I
30,9,2,don't,|3don't
31,9,3,go,|3go]
32,9,4,crazy,[4crazy]
33,9,5, ,.
34,10,0,Juice,[3Juice
35,10,1,Warren,|3~Warren]
36,10,2, ,?
37,11,0, ,[4]
38,13,0, ,...
39,13,1,Good,Good
40,13,2, ,.
41,14,0, ,...
42,14,1, ,[##][2##]
43,15,0,Care,[~Care]
44,15,1, ,?
45,16,0,No,[2No
46,16,1,thanks,|2thanks]
47,16,2, ,.
48,17,0, ,...
49,17,1,I,I
50,17,2,i,%i
51,17,3,i,%i
52,17,4, ,--
53,18,0,I,I
54,18,1,can't,can't
55,18,2,drink,drink
56,18,3,OJ,OJ
57,18,4,anymore,anymore
58,18,5, ,.
59,19,0,I,I
60,19,1,get,get
61,19,2, ,--
62,20,0, ,...
63,20,1,Hm,Hm:
64,20,2, ,.
65,21,0, ,..
66,21,1,Ugh,Ugh
67,21,2, ,","
68,22,0,it's,it's
69,22,1,gross,gross
70,22,2, ,.
71,23,0, ,..
72,23,1,Juice,Juice
73,23,2,in,in
74,23,3,the,the
75,23,4,morning,morning
76,23,5, ,","
77,24,0, ,..
78,24,1,makes,makes
79,24,2,you,you
80,24,3,sick,sick
81,24,4, ,?
82,25,0, ,...
83,25,1,You,You
84,25,2,know,know
85,25,3,it,[it
86,25,4,gets,|gets
87,25,5,me,|me
88,25,6,too,|too]
89,25,7, ,.
90,26,0,You,[You
91,26,1,know,|know
92,26,2,what's,|what's
93,26,3,good,|good
94,26,4,is,|is]
95,26,5, ,..
96,26,6,hibiscus,hibiscus
97,26,7,cooler,cooler
98,26,8, ,.
99,27,0, ,...
100,27,1,That,That
101,27,2,stuff,stuff
102,27,3,is,is
103,27,4,great,great
104,27,5, ,.
105,28,0,Maybe,Maybe
106,28,1,it,it
107,28,2,doesn't,doesn't
108,28,3,have,have
109,28,4,as,as
110,28,5,much,much
111,28,6,sugar,s[ugar
112,28,7,in,|in
113,28,8,it,|it
114,28,9, ,.
115,29,0,Stuff,[Stuff
116,29,1,is,|is
117,29,2, ,|
118,29,3,so,|so
119,29,4,good,|good]
120,29,5, ,.
121,30,0,But,|But
122,30,1, ,|..
123,30,2,orange,|or][2ange
124,30,3,juice,|juice
125,30,4,has,|has
126,30,5,so,|so
127,30,6,much,|much
128,30,7,sugar,|su]gar
129,30,8,in,in
130,30,9,it,it
131,30,10, ,.
132,31,0, ,[2#
133,31,1, ,|2##
134,31,2, ,|2##]
135,31,3, ,.
136,32,0, ,..
137,32,1,It's,It's
138,32,2,okay,okay
139,32,3, ,","
140,33,0,I,I
141,33,1,used,used
142,33,2,this,this
143,33,3,one,one
144,33,4, ,.
145,34,0,It,[It
146,34,1,does,|does
147,34,2, ,|]
148,34,3, ,?
149,35,0,Cooper,[*Cooper]
150,35,1, ,","
151,36,0,Llenar,Lle[2nar
152,36,1, ,|2
153,36,2, ,|2..
154,36,3,is,|2is
155,36,4,to,|2to
156,36,5,fill,|2fill]
157,36,6, ,?
158,37,0,Just,[2Just
159,37,1, ,|2..
160,37,2,makes,|2makes
161,37,3,me,|2me
162,37,4,feel,|2feel
163,37,5,like,|2like
164,37,6,I,|2I]
165,37,7,ate,ate
166,37,8,a,a
167,37,9,candy,candy
168,37,10,bar,bar
169,37,11, ,.
170,38,0,Oh,Oh
171,38,1,now,now
172,38,2,does,does
173,38,3,this,this
174,38,4,guy,guy
175,38,5,look,look
176,38,6, ,[3..
177,38,7,original,|3original]
178,38,8, ,.
179,39,0, ,[3
180,39,1,Llenar,|3Llenar
181,39,2, ,|3
182,39,3, ,","
183,40,0,is,|3is3]
184,40,1,to,to
185,40,2,fill,fill
186,40,3, ,?
187,41,0, ,..
188,41,1,Yeah,Yeah
189,41,2, ,.
190,42,0, ,..
191,42,1,Show,#Show
192,42,2,Gun,#Gun
193,42,3, ,.
194,43,0, ,...
195,43,1,That's,That's
196,43,2,what,what
197,43,3,I,I
198,43,4,thought,thought
199,43,5, ,.
200,44,0, ,...
201,44,1, ,[:]
202,44,2,And,And
203,44,3, ,","
204,45,0, ,[##]
205,46,0,Whoo,Whoo:
206,46,1,hoo,hoo:
207,46,2,hoo,hoo:
208,46,3, ,.
209,47,0,Actually,Actu[ally
210,47,1, ,","
211,48,0,um,[um]
212,48,1, ,","
213,49,0,that's,|that's
214,49,1,not,|not]
215,49,2,a,a
216,49,3,bad,bad
217,49,4,black,black
218,49,5,and,and
219,49,6,white,white
220,49,7, ,.
221,50,0, ,...
222,50,1,all,[2all
223,50,2,honesty,|2honesty]
224,50,3, ,.
225,51,0, ,[2]
226,51,1,Is,Is
227,51,2,remanar,remanar
228,51,3, ,...
229,51,4,a,a
230,51,5,verb,verb
231,51,6, ,","
232,52,0,or,or
233,52,1,did,did
234,52,2,I,I
235,52,3,just,just
236,52,4,imaginate,imaginate
237,52,5, ,--
238,53,0, ,..
239,53,1,imagine,imagine
240,53,2,it,%it
241,53,3, ,--
242,54,0, ,...
243,54,1,that,that
244,54,2, ,--
245,55,0, ,##
246,56,0,I,[I
247,56,1,just,|just]
248,56,2, ,","
249,57,0,In,[In
250,57,1,your,|your]
251,57,2,dreams,dreams
252,57,3, ,.
253,58,0,assumed,assumed
254,58,1,that,that
255,58,2,if,[2if]
256,58,3, ,--
257,59,0,You,[2You
258,59,1,made,|2m]ade
259,59,2,it,it
260,59,3,up,up
261,59,4,from,from
262,59,5,a,a
263,59,6,noun,noun
264,59,7, ,?
265,60,0, ,...
266,60,1,No,No
267,60,2, ,","
268,61,0,to,to
269,61,1,remain,remain
270,61,2, ,.
271,62,0, ,...
272,62,1,a,a
273,62,2,verb,verb
274,62,3, ,","
275,63,0, ,..
276,63,1,to,[to]
277,63,2,remain,remain
278,63,3, ,.
279,64,0,unhunh,[unhunh]
280,64,1, ,","
281,65,0,I've,I've
282,65,1,never,never
283,65,2,heard,heard
284,65,3,it,it
285,65,4, ,","
286,66,0, ,..
287,66,1,no,no
288,66,2, ,.
289,67,0, ,...
290,67,1,No,No
291,67,2,wonder,wonder
292,67,3,the,the
293,67,4,kids,[kids
294,67,5,always,|always
295,67,6,giggle,|giggle
296,67,7,when,|when
297,67,8,I,|I
298,67,9,say,|say
299,67,10,that,|that]
300,67,11,word,word
301,67,12, ,.
302,68,0, ,[
303,68,1,Whoo,|Whoo:
304,68,2,hoo,|hoo:
305,68,3,hoo,|hoo:
306,68,4, ,|]
307,68,5, ,.
308,69,0,They,[2They
309,69,1,love,|2love
310,69,2,to,|2to
311,69,3, ,--
312,70,0, ,[2@@@
313,70,1, ,|2
314,70,2, ,|2@@]@@
315,71,0, ,|2..
316,71,1,They,|2They
317,71,2,love,|2love
318,71,3,to,|2to
319,71,4,point,|2point
320,71,5,it,|2it
321,71,6,out,|2out
322,71,7,when,|2when
323,71,8,I,|2#I2]
324,71,9, ,--
325,72,0, ,...
326,72,1,Like,Like
327,72,2,I'm,I'm
328,72,3,always,always:
329,72,4, ,","
330,73,0, ,..
331,73,1,you,you
332,73,2,know,know
333,73,3, ,","
334,74,0, ,..
335,74,1,ah,ah
336,74,2, ,","
337,75,0,I'll,[I'll
338,75,1,do,|do]
339,75,2,things,things
340,75,3,like,like
341,75,4, ,","
342,76,0,smacking,[#smacking
343,76,1,her,|#her]
344,76,2, ,","
345,77,0,You,You
346,77,1,n,n-
347,77,2,didn't,[2didn't
348,77,3,bother,|2bother
349,77,4,to,|2to
350,77,5,look,|2look
351,77,6,up,|2up
352,77,7,the,|2the
353,77,8,infinitive,|2infinitive]
354,77,9, ,.
355,78,0,accidentally,[2accidentally
356,78,1,I'll,|2I'll
357,78,2, ,","
358,79,0, ,|2..
359,79,1,I'll,|2I'll
360,79,2,put,|2put
361,79,3,an,|2an
362,79,4, ,|2
363,79,5,el,|2el
364,79,6, ,|22]
365,79,7,or,or
366,79,8,a,a
367,79,9,la,la
368,79,10, ,","
369,80,0,in,in
370,80,1,front,front
371,80,2,of,of
372,80,3,a,a
373,80,4,verb,verb
374,80,5,that,that
375,80,6,sounds,soun:ds
376,80,7,masculine,masculine
377,80,8,or,or
378,80,9,feminine,feminine
379,80,10, ,?
380,81,0,Cause,Cause
381,81,1,I'll,I'll
382,81,2,forget,forget
383,81,3, ,.
384,82,0, ,..
385,82,1,You,You
386,82,2,know,know
387,82,3, ,?
388,84,0,Well,Well
389,84,1,that's,that's
390,84,2, ,..
391,84,3,expected,[expected]
392,84,4, ,.
393,85,0,I'll,[I'll
394,85,1,put,|put
395,85,2,up,|up
396,85,3,ten,|ten]
397,85,4,sentences,[2sentences]
398,85,5,on,on
399,85,6,the,the
400,85,7,board,board
401,85,8,right,right
402,85,9, ,","
