wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0, ,...
2,1,1,Sam,~Sam
3,1,2,has,has
4,1,3,been,been
5,1,4, ,","
6,2,0, ,..
7,2,1,has,has
8,2,2,taken,taken
9,2,3,such,such
10,2,4,an,an
11,2,5,interest,interest
12,2,6,in,in
13,2,7,this,this
14,2,8,retirement,retirement
15,2,9,bit,bit
16,2,10, ,.
17,3,0, ,..
18,3,1, ,...
19,3,2,That,That
20,3,3,it,it
21,3,4, ,--
22,4,0, ,..
23,4,1,it,it
24,4,2,really,really
25,4,3,surprises,surprises
26,4,4,me,me
27,4,5, ,.
28,5,0, ,..
29,5,1,Well,Well
30,5,2,she's,she's
31,5,3,begun,begun
32,5,4,to,to
33,5,5,listen,listen
34,5,6, ,.
35,6,0, ,..
36,6,1,Yes,Yes
37,6,2,she,she
38,6,3,has,has
39,6,4, ,.
40,7,0,You,You
41,7,1,know,know
42,7,2, ,","
43,9,0,She,She
44,9,1,has,has
45,9,2, ,.
46,10,0, ,...
47,10,1,uh,uh:
48,10,2, ,","
49,11,0,she,she
50,11,1,used,used
51,11,2,to,to
52,11,3, ,..
53,11,4,go,go
54,11,5,over,over
55,11,6,and,and
56,11,7,read,[read
57,11,8,a,|a
58,11,9,book,|book
59,11,10, ,","
60,12,0,Yeah,[%:_Yeah
61,12,1,or,|or]
62,12,2, ,","
63,13,0,or,|or
64,13,1,something,|something]
65,13,2, ,.
66,14,0,b,b-
67,14,1,turn,turn
68,14,2,a,a
69,14,3,deaf,deaf
70,14,4,ear,ear
71,14,5, ,.
72,15,0,That,That
73,15,1,was,was
74,15,2,for,for
75,15,3,sure,@sure
76,15,4, ,.
77,16,0, ,@[@@@@]
78,17,0, ,[
79,17,1,But,|Bu:t
80,17,2,uh,|uh]:
81,17,3, ,","
82,18,0, ,...
83,18,1,once,once
84,18,2,you,you
85,18,3,understand,understand
86,18,4,it,it
87,18,5, ,","
88,19,0, ,..
89,19,1,you,you
90,19,2,know,[know]
91,19,3,you,you:
92,19,4, ,","
93,20,0, ,[]
94,21,0,you're,you:'re
