wordID,displayWordSeq,displayCol,pixelX,wordState,displayString,"inChainList",aligned,void,stretch
1,0,0,170.00,0,...,"{}",1,0,0
2,1,1,270.00,0,Okay,"{}",1,0,0
3,2,2,370.00,0,.,"{}",1,0,0
4,0,0,170.00,0,One:,"{}",1,0,0
5,1,1,270.00,0,large,"{}",1,0,0
6,2,2,370.00,0,loan,"{}",1,0,0
7,3,3,470.00,0,",","{}",1,0,0
8,0,0,170.00,0,...,"{}",1,0,0
9,1,1,270.00,0,renewed,"{}",1,0,0
10,2,2,370.00,0,",","{}",1,0,0
11,0,0,170.00,0,...,"{}",1,0,0
12,1,1,270.00,0,a,"{}",1,0,0
13,2,2,370.00,0,hundred,"{}",1,0,0
14,3,3,470.00,0,ninety-seven:,"{}",1,0,0
15,4,4,570.00,0,..,"{}",1,0,0
16,5,5,670.00,0,thousand,"{}",1,0,0
17,6,6,770.00,0,",","{}",1,0,0
18,0,0,170.00,0,a,"{}",1,0,0
19,1,1,270.00,0,hundred,"{}",1,0,0
20,2,2,370.00,0,eighty,"{}",1,0,0
21,3,3,470.00,0,dollars,"{}",1,0,0
22,4,4,570.00,0,.,"{}",1,0,0
23,0,0,170.00,0,...,"{}",1,0,0
24,1,1,270.00,0,It's,"{}",1,0,0
25,2,2,370.00,0,on,"{}",1,0,0
26,3,3,470.00,0,~Gerald,"{}",1,0,0
27,4,4,570.00,0,and,"{}",1,0,0
28,5,5,670.00,0,~Pamela,"{}",1,0,0
29,6,6,770.00,0,.,"{}",1,0,0
30,0,0,170.00,0,...,"{}",1,0,0
31,1,1,270.00,0,O[kay],"{}",1,0,0
32,2,2,370.00,0,.,"{}",1,0,0
33,0,0,170.00,0,[They've,"{}",1,0,0
34,1,1,270.00,0,|pai]d,"{}",1,0,0
35,2,2,370.00,0,",","{}",1,0,0
36,0,0,170.00,0,they've,"{}",1,0,0
37,1,1,270.00,0,reduced,"{}",1,0,0
38,2,2,370.00,0,",","{}",1,0,0
39,0,0,170.00,0,...,"{}",1,0,0
40,1,1,270.00,0,no,"{}",1,0,0
41,2,2,370.00,0,problem,"{}",1,0,0
42,3,3,470.00,0,.,"{}",1,0,0
43,0,0,170.00,0,...,"{}",1,0,0
44,1,1,270.00,0,He's,"{}",1,0,0
45,2,2,370.00,0,handled,"{}",1,0,0
46,3,3,470.00,0,his,"{}",1,0,0
47,4,4,570.00,0,line,"{}",1,0,0
48,5,5,670.00,0,of,"{}",1,0,0
49,6,6,770.00,0,credit,"{}",1,0,0
50,7,7,870.00,0,as,"{}",1,0,0
51,8,8,970.00,0,agreed,"{}",1,0,0
52,9,9,1070.00,0,",","{}",1,0,0
53,0,0,170.00,0,so,"{}",1,0,0
54,1,1,270.00,0,it's,"{}",1,0,0
55,2,2,370.00,0,..,"{}",1,0,0
56,3,3,470.00,0,pretty,"{}",1,0,0
57,4,4,570.00,0,routine,"{}",1,0,0
58,5,5,670.00,0,.,"{}",1,0,0
