wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0, ,...
2,1,1,Okay,Okay
3,1,2, ,.
4,2,0,One,One:
5,2,1,large,large
6,2,2,loan,loan
7,2,3, ,","
8,3,0, ,...
9,3,1,renewed,renewed
10,3,2, ,","
11,4,0, ,...
12,4,1,a,a
13,4,2,hundred,hundred
14,4,3,ninetyseven,ninety-seven:
15,4,4, ,..
16,4,5,thousand,thousand
17,4,6, ,","
18,5,0,a,a
19,5,1,hundred,hundred
20,5,2,eighty,eighty
21,5,3,dollars,dollars
22,5,4, ,.
23,6,0, ,...
24,6,1,It's,It's
25,6,2,on,on
26,6,3,Gerald,~Gerald
27,6,4,and,and
28,6,5,Pamela,~Pamela
29,6,6, ,.
30,7,0, ,...
31,7,1,Okay,O[kay]
32,7,2, ,.
33,8,0,They've,[They've
34,8,1,paid,|pai]d
35,8,2, ,","
36,9,0,they've,they've
37,9,1,reduced,reduced
38,9,2, ,","
39,10,0, ,...
40,10,1,no,no
41,10,2,problem,problem
42,10,3, ,.
43,11,0, ,...
44,11,1,He's,He's
45,11,2,handled,handled
46,11,3,his,his
47,11,4,line,line
48,11,5,of,of
49,11,6,credit,credit
50,11,7,as,as
51,11,8,agreed,agreed
52,11,9, ,","
53,12,0,so,so
54,12,1,it's,it's
55,12,2, ,..
56,12,3,pretty,pretty
57,12,4,routine,routine
58,12,5, ,.
59,13,0, ,...
60,13,1,Joe,~Joe
61,13,2, ,?
62,14,0, ,...
63,14,1,Okay,Okay
64,14,2, ,.
65,15,0, ,...
66,15,1,First,First
67,15,2, ,...
68,15,3,loan,loan
69,15,4,request,request
70,15,5,I,I
71,15,6,have,have
72,15,7, ,","
73,16,0,is,is:
74,16,1,an,an
75,16,2,existing,existing
76,16,3,real,real
77,16,4,estate,estate
78,16,5,mortgage,mortgage
79,16,6, ,","
80,17,0,that,that
81,17,1, ,..
82,17,2,will,will
83,17,3,be,be
84,17,4, ,...
85,17,5,refinanced,refinanced
86,17,6,into,into
87,17,7,the,the
88,17,8,secondary,secondary
89,17,9,market,market
90,17,10,of,of
91,17,11,Fannie,Fannie
92,17,12,Mae,Mae
93,17,13, ,.
94,18,0, ,..
95,18,1,Customer,Customer
96,18,2,is,is
97,18,3,Gerry,~Gerry
98,18,4,and,and
99,18,5,Pamela,~Pamela
100,18,6,Tucker,Tucker
101,18,7, ,","
102,19,0, ,..
103,19,1,at,at
104,19,2,sixtyone,sixty-one
105,19,3,fiftyeight,fifty-eight
106,19,4,Main,~Main
107,19,5,Street,Street
108,19,6, ,","
109,20,0,in,in
110,20,1,Hillsdale,~Hillsdale
111,20,2,Illinois,Illinois
112,20,3, ,","
113,21,0,they're,they're
114,21,1,requesting,requesting
115,21,2,eightyfour,eighty-four
116,21,3,thousand,thousand
117,21,4,dollars,dollars
118,21,5, ,","
119,22,0,on,on
120,22,1,a,a
121,22,2,thirtyyear,thirty-year
122,22,3,Fannie,Fannie
123,22,4,Mae,Mae
124,22,5,fixed,fixed
125,22,6,rate,rate
126,22,7,loan,loan
127,22,8, ,","
128,23,0, ,...
129,23,1,this,this
130,23,2,would,would
131,23,3,include,include
132,23,4,the,the
133,23,5,cost,cost
134,23,6,of,of
135,23,7,doing,doing
136,23,8,the,the
137,23,9,refinance,refinance
138,23,10,appraisal,appraisal
139,23,11, ,","
140,24,0, ,..
141,24,1,title,title
142,24,2,work,work
143,24,3, ,","
144,25,0, ,..
145,25,1,and,and
146,25,2,points,points
147,25,3, ,.
148,26,0, ,..
149,26,1,Eightyfour,[Eightyfour]?
150,26,2, ,-?
151,27,0, ,[]
152,27,1, ,...
153,27,2,Eighty,Eighty
154,27,3,four,four
155,27,4,even,even
156,27,5, ,.
157,28,0, ,..
158,29,0, ,..
159,29,1,Their,Their
160,29,2,monthly,monthly
161,29,3,payment,payment
162,29,4,of,of
163,29,5,principle,principle
164,29,6,interest,interest
165,29,7,taxes,taxes
166,29,8,and,and
167,29,9,insurance,insurance
168,29,10, ,","
169,30,0,would,would
170,30,1,be,be
171,30,2,seven,seven
172,30,3,sixtyone,sixty-one
173,30,4,eightynine,"eightynine,"
174,30,5, ,"-,"
