wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0, ,...
2,1,1, ,%:
3,1,2,You,You
4,1,3,know,know
5,1,4,it's,it's:
6,1,5, ,","
7,2,0, ,..
8,2,1,it,it
9,2,2,was,was
10,2,3,really,really
11,2,4,pretty,pretty
12,2,5,straightforward,straightforward
13,2,6,this,this
14,2,7,morning,[morning]
15,2,8, ,.
16,3,0, ,[]
17,4,0, ,...
18,4,1, ,..
19,4,2,And,And
20,4,3, ,","
21,5,0, ,...
22,5,1,y,y-
23,5,2,z,z-
24,5,3, ,--
25,6,0, ,...
26,6,1,I,I
27,6,2,thought,thought
28,6,3,you,you
29,6,4,did,did
30,6,5,a,a
31,6,6,good,good
32,6,7,job,job
33,6,8,all,all
34,6,9,the,the
35,6,10,way,way
36,6,11,through,through
37,6,12, ,.
38,7,0, ,...
39,7,1,I,I
40,7,2,mean,mean
41,7,3,you,you
42,7,4,were,were
43,7,5,on,on
44,7,6,top,[top
45,7,7,of,|of
46,7,8,what,|what
47,7,9,you,|you
48,7,10,were,|were]
49,7,11,scanning,scanning
50,7,12, ,","
51,8,0,Hm,[Hm
52,8,1, ,.
53,9,0,Thanks,|Thanks]
54,9,1, ,.
55,11,0, ,...
56,11,1,um,um
57,11,2, ,","
58,12,0, ,..
59,12,1,should've,should've
60,12,2,kept,kept
61,12,3,that,that
62,12,4,one,one
63,12,5,Horizon,Horizon
64,12,6, ,","
65,13,0,Fauker,Fauker
66,13,1,jet,jet
67,13,2, ,.
68,14,0,just,just
69,14,1,t,t-
70,14,2,keep,keep
71,14,3,em,em
72,14,4,on,on
73,14,5,the,the
74,14,6,right,right
75,14,7, ,.
76,15,0, ,...
77,15,1,Why,Why
78,15,2,did,did
79,15,3,you,you
80,15,4,switch,switch
81,15,5,em,em
82,15,6, ,.
83,16,0,Well,Well
84,16,1, ,","
85,17,0, ,...
86,18,0, ,...
87,18,1,looking,looking
88,18,2,at,at
89,18,3,something,something
90,18,4, ,","
91,19,0,I,I
92,19,1,would,would
