wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0,TALK,{TALK}
2,2,0,FOOTSTEPS,{FOOTSTEPS}
3,2,1,Okay,Okay
4,2,2, ,.
5,3,0, ,...
6,3,1,Um,U:m
7,3,2, ,","
8,5,0,The,The
9,5,1, ,--
10,6,0, ,...
11,6,1,The,The
12,6,2,way,way
13,6,3,that,that
14,6,4,your,your
15,6,5,testimony,testimony
16,6,6,is,is
17,6,7,FOOTSTEPS,{/FOOTSTEPS}
18,6,8,coming,coming
19,6,9,in,in
20,6,10, ,","
21,7,0, ,...
22,7,1,I,I
23,7,2,don't,don't
24,7,3,know,know
25,7,4,if,if
26,7,5,I,I
27,7,6,explained,explained
28,7,7,this,this
29,7,8,to,to
30,7,9,you,you
31,7,10,on,o[n
32,7,11,the,|the
33,7,12,phone,|ph]one
34,7,13, ,","
35,8,0,Hmm,[Hmm].
36,8,1, ,-.
37,9,0,is,is
38,9,1, ,","
39,10,0, ,:
40,10,1,when,when
41,10,2,a,a
42,10,3,person,person
43,10,4,is,is
44,10,5,charged,charged
45,10,6,with,with
46,10,7,multiple,multiple
47,10,8,crimes,crimes
48,10,9, ,","
49,11,0, ,:
50,11,1, ,..
51,11,2,and,a:nd
52,11,3, ,","
53,12,0,um,u:m
54,12,1, ,","
55,13,0, ,..
56,13,1,there,there
57,13,2, ,..
58,13,3,are,are
59,13,4,other,other
60,13,5,incidences,incidences
61,13,6, ,","
62,14,0,where,where
63,14,1,he,he:
64,14,2,acted,acted
65,14,3,in,in
66,14,4,the,the
67,14,5,same,same
68,14,6,way,way
69,14,7, ,?
70,15,0,Mhm,[Mhm]
71,15,1, ,","
72,16,0, ,[]
73,16,1,When,When
74,16,2,we,we
75,16,3,have,have
76,16,4,to,to
77,16,5,prove,prove
78,16,6, ,","
79,17,0,in,in
80,17,1,this,this
81,17,2,case,case
82,17,3,we,we
83,17,4,have,have
84,17,5,to,to
85,17,6,prove,prove
86,17,7,specific,specific
87,17,8,intent,intent
88,17,9, ,.
89,18,0,TALK,{/TALK}
90,19,0, ,...
91,19,1,to,to:
92,19,2,expose,expose
93,19,3,himself,himself
94,19,4,to,to
95,19,5,a,a
96,19,6,person,person
97,19,7, ,","
98,20,0, ,..
99,20,1,for,for
100,20,2,sexual,sexual
101,20,3,arousal,arousal
102,20,4, ,.
103,22,0,Mm,Mm
104,22,1, ,.
105,23,0,Um,U:m
106,23,1, ,","
107,24,0, ,..
108,24,1,when,when
109,24,2,we,we
110,24,3,have,have
111,24,4,to,to
112,24,5,prove,prove
113,24,6,something,something
114,24,7,like,like
115,24,8,specific,specific
116,24,9,intent,intent
117,24,10, ,","
118,25,0,um,um
119,25,1, ,","
