wordID,unitID,wordSeq,wordToken,wordTranscript
1,1,0, ,...
2,1,1,Well,Well
3,1,2, ,..
4,1,3,um,u:m
5,1,4, ,","
6,2,0, ,...
7,2,1, ,...
8,2,2,I,I:
9,2,3, ,..
10,2,4,wanted,wanted
11,2,5,to,to
12,2,6,say,say
13,2,7,I'm,I'm
14,2,8,really,really
15,2,9,happy,happy
16,2,10,with,with
17,2,11,the,the
18,2,12,stuff,stuff:
19,2,13, ,...
20,2,14,I,I
21,2,15,got,got
22,2,16,now,now
23,2,17, ,","
24,3,0, ,...
25,3,1, ,[@@]
26,4,0,Good,[Good]
27,4,1, ,.
28,5,0, ,..
29,5,1,Good,[2Good]
30,5,2, ,.
31,6,0, ,[2
32,6,1,And,|2#And
33,6,2,I'm,|2#I'm]
34,6,3,really,really
35,6,4,basically,basically
36,6,5,I'm,I'm
37,6,6,back,back
38,6,7,for,for
39,6,8,a,a
40,6,9,tape,tape
41,6,10,deck,deck
42,6,11, ,.
43,7,0, ,...
44,7,1,Oh,Oh
45,7,2,okay,ok[3ay]
46,7,3, ,.
47,8,0,So,[3So:]
48,8,1, ,..
49,8,2,um,u:m
50,8,3, ,","
51,9,0, ,..
52,9,1,one,one
53,9,2,of,of
54,9,3,my,my
55,9,4,thoughts,thoughts
56,9,5,is,is:
57,9,6, ,","
58,10,0, ,...
59,10,1,that,that
60,10,2, ,..
61,10,3,um,u:m
62,10,4, ,","
63,11,0, ,...
64,11,1, ,..
65,11,2,well,well
66,11,3, ,","
67,12,0, ,...
68,12,1,I,I
69,12,2,want,want
70,12,3,a,a
71,12,4,tape,tape
72,12,5,deck,deck
73,12,6, ,..
74,12,7,that's,that's
75,12,8,gonna,gonna
76,12,9,sound,sound
77,12,10,about,about
78,12,11, ,","
79,13,0, ,...
80,13,1,you,you
81,13,2,know,know
82,13,3, ,","
83,14,0,as,as
84,14,1,good,good
85,14,2,as,as
86,14,3,it,it
87,14,4,can,ca:n
88,14,5, ,","
89,15,0,Okay,[Okay]
90,15,1, ,","
91,16,0,and,[and
92,16,1,I,|I]
93,16,2,think,think
94,16,3,I,I
95,16,4,want,want
96,16,5,a,a
97,16,6,tape,tape
98,16,7,deck,deck
99,16,8,with,with
100,16,9,two,two:
101,16,10, ,--
102,17,0, ,..
103,17,1,places,places
104,17,2,for,for
105,17,3,two,two
106,17,4,tapes,tapes
107,17,5, ,","
108,18,0,so,so
109,18,1,I,I
110,18,2,can,can
111,18,3,copy,copy
112,18,4, ,","
113,19,0, ,..
114,19,1,Okay,[Okay]
115,19,2, ,.
116,20,0, ,[
117,20,1,but,|but]
118,20,2,I've,I've
119,20,3,never,never
120,20,4,done,done
121,20,5,this,this
122,20,6,before,before
123,20,7, ,.
124,21,0,I,I
125,21,1,don't,#don't
126,21,2,know,know
127,21,3,much,much
128,21,4,about,about
129,21,5,tapes,tapes
130,21,6, ,.
131,22,0,I,[I
132,22,1,mean,|mean]
133,22,2,I,I
134,22,3,h,h-
135,22,4, ,--
136,23,0,Okay,[Okay]
137,23,1, ,.
138,24,0, ,..
139,24,1,I,I
140,24,2,have,have
141,24,3,a,a
142,24,4, ,...
143,24,5,boombox,b:oombox
144,24,6, ,","
145,25,0,you,you
146,25,1,know,know
147,25,2,ordinary,ordinary
148,25,3,sort,[sort]
149,25,4,of,of
150,25,5,thing,thing
151,25,6, ,.
152,26,0,Sure,[Sure]
153,26,1, ,.
154,27,0, ,...
155,27,1,So,So
156,27,2, ,","
157,28,0, ,...
158,28,1,I,I
159,28,2,wonder,wonder
160,28,3,if,if
161,28,4,you,you
162,28,5,would,would
163,28,6, ,..
164,28,7,suggest,suggest
165,28,8,that,that
166,28,9,this,this
167,28,10, ,..
168,28,11,Luxman,Luxman
169,28,12, ,...
170,28,13,is,is
171,28,14,the,the-
172,28,15, ,--
173,29,0, ,...
174,29,1,is,is
175,29,2,w,w-
176,29,3,one,one
177,29,4,of,of
178,29,5,the,the
179,29,6,things,things
180,29,7,you'd,you'd
181,29,8,wanted,[wanted]
182,29,9,me,me
183,29,10,to,to
184,29,11,think,think
185,29,12,about,about
186,29,13, ,.
187,30,0, ,[%]
188,31,0, ,...
189,31,1,Um,U:m
190,31,2, ,","
191,32,0, ,...
192,32,1, ,...
193,32,2,the,the
194,32,3,uh,uh:
195,32,4, ,--
196,33,0, ,...
197,33,1, ,...
198,33,2,Would,Would
199,33,3,you,you%
200,33,4, ,--
201,34,0, ,...
202,34,1,you,you
203,34,2,would,would
204,34,3,want,want
205,34,4,the,the:
206,34,5, ,--
207,35,0, ,..
208,35,1,the,the
209,35,2,ability,ability
210,35,3, ,","
211,36,0, ,..
212,36,1,uh,uh:
213,36,2, ,","
214,37,0, ,..
215,37,1,of,of
216,37,2,the,the
